z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
1.5,x1 = 1.5,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.4124646032436912,0.5875353967563088,0.03953091204780379,0.9604690879521961,0.032011933785149244,0.9679880662148508,0.03511324617105299,0.9648867538289471,0.97778,0.24234,0.24014,0.20438,0.03797,0.03099,0.2114,0.03233,0.21913,-0.007729999999999987,0.03387,-0.0015399999999999997,4.156021214607236e-05,4.221447531872389e-05,56160
3.6,x1 = 3.6,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.08686312139139814,0.9131368786086018,0.08675101672149246,0.9132489832785076,0.03108573862783138,0.9689142613721687,0.035920998436166994,0.9640790015638331,0.42591,0.07932,0.42553,0.19981,0.07923,0.03012,0.2114,0.03233,0.21942,-0.00802,0.03439,-0.0020599999999999993,9.031640553498494e-05,9.241048243324853e-05,56190
1.4,x1 = 1.4,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.4530619732602424,0.5469380267397577,0.03715987245607017,0.9628401275439298,0.0307890235827053,0.9692109764172947,0.03367541294461478,0.9663245870553853,0.99363,0.2478,0.22912,0.19833,0.03578,0.02984,0.2114,0.03233,0.21228,-0.0008799999999999919,0.03253,-0.00020000000000000573,7.9600373840692e-07,7.977407085111546e-07,56220
9.9,x1 = 9.9,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.03275181014762934,0.9672481898523706,0.6269716246512178,0.37302837534878214,0.02192080503136145,0.9780791949686385,0.04173731460521851,0.9582626853947813,0.20801,0.03168,0.95297,0.15209,0.23388,0.02144,0.2114,0.03233,0.17832,0.03308,0.0284,0.003929999999999996,0.0009195461213583559,0.0009871100841206664,56250
-2.5,x1 = -2.5,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.813761535909088,0.18623846409091183,0.03000735290193099,0.9699926470980689,0.05838231710769726,0.9416176828923029,0.03529186265424749,0.9647081373457522,0.69354,0.15155,0.19443,0.32099,0.02911,0.05497,0.2114,0.03233,0.218,-0.006599999999999995,0.03393,-0.0016000000000000042,5.078695282864599e-05,5.167059751082204e-05,56280
-2.6,x1 = -2.6,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.8416762928041592,0.1583237071958407,0.02867211506478392,0.9713278849352159,0.05592886307555202,0.9440711369244481,0.03298750445595158,0.9670124955440482,0.63028,0.13326,0.18769,0.31107,0.02785,0.0528,0.2114,0.03233,0.20722,0.004180000000000017,0.0318,0.0005299999999999958,3.3097298355560362e-06,3.294992203484832e-06,56310
-1.0,x1 = -1.0,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.6649024892587676,0.3350975107412322,0.031428722149090864,0.9685712778509092,0.04274526958939824,0.9572547304106017,0.035220869026522925,0.9647791309734769,0.92005,0.22281,0.20151,0.25474,0.03044,0.04092,0.2114,0.03233,0.21935,-0.007949999999999985,0.03395,-0.0016200000000000034,4.701261008344484e-05,4.7799665586540805e-05,56340
-7.2,x1 = -7.2,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.9174758115656261,0.08252418843437384,0.030630122219455158,0.9693698777805448,0.08098621109977841,0.9190137889002215,0.03478571758703303,0.9652142824129669,0.41101,0.07571,0.19754,0.40564,0.02969,0.07443,0.2114,0.03233,0.21471,-0.0033100000000000074,0.03338,-0.0010500000000000023,2.6982293717092145e-05,2.732467638359151e-05,56370
-1.1,x1 = -1.1,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.6750577564713768,0.3249422435286233,0.0309144819589444,0.9690855180410557,0.04269377364242934,0.9573062263575707,0.034742071425754056,0.9652579285742461,0.90968,0.21935,0.19896,0.25451,0.02996,0.04087,0.2114,0.03233,0.21701,-0.005610000000000004,0.03351,-0.0011800000000000005,2.527075425884937e-05,2.558109708007271e-05,56400
-1.2,x1 = -1.2,9.4,x1 = 9.4,0.033448050996800406,0.9665519490031995,0.6839310615444678,0.3160689384555321,0.031533816450923555,0.9684661835490763,0.045252094794570444,0.9547479052054296,0.03586973812443754,0.9641302618755623,0.90006,0.21617,0.20203,0.26588,0.03054,0.0432,0.2114,0.03233,0.22221,-0.010809999999999986,0.03454,-0.0022100000000000036,8.669140590682103e-05,8.866079650897375e-05,56430
