z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-9.1,x1 = -9.1,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9241418173671895,0.07585818263281054,0.982013794216126,0.017986205783874068,0.5,0.5,0.9454491037829452,0.0545508962170549,0.38741,0.0701,0.12998,1.0,0.01766,0.25,0.32779,0.05648,0.19598,0.13181000000000004,0.03528,0.021200000000000004,0.0002880716739157999,0.0002794857656103593,1200
-9.9,x1 = -9.9,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9241418168448761,0.07585818315512396,0.9859363742351981,0.014063625764801987,0.5,0.5,0.9490741237567276,0.0509258762432725,0.38741,0.0701,0.10666,1.0,0.01387,0.25,0.32779,0.05648,0.17443,0.15336000000000002,0.03178,0.0247,0.0008229043593717782,0.0007812899456004618,1203
-9.7,x1 = -9.7,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9324533140223229,0.06754668597767712,0.9890130563978901,0.010986943602109866,0.4073334000459302,0.5926665999540698,0.9497225233106812,0.05027747668931884,0.3567,0.06298,0.08727,0.97508,0.01087,0.24141,0.32779,0.05648,0.14724,0.18055000000000002,0.02644,0.03004,0.0009509311751424582,0.0008992017183548015,1206
-9.3,x1 = -9.3,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9324533135530546,0.06754668644694546,0.984093610737347,0.01590638926265299,0.4687906266262437,0.5312093733737563,0.949286601644419,0.050713398355581,0.3567,0.06298,0.11779,0.99719,0.01565,0.24903,0.32779,0.05648,0.17719,0.15060000000000004,0.03141,0.025070000000000002,0.0008637247256934773,0.0008189658129903136,1209
-9.5,x1 = -9.5,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9399133451974032,0.06008665480259673,0.9820137902682039,0.017986209731796078,0.46879062662624377,0.5312093733737563,0.9511759271977528,0.048824072802247154,0.32779,0.05648,0.12998,0.99719,0.01766,0.24903,0.32779,0.05648,0.18209,0.14570000000000002,0.03156,0.024920000000000005,0.0012762025165028203,0.0011956561818891875,1212
-9.4,x1 = -9.4,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9324533093296393,0.06754669067036073,0.9796676475477876,0.020332352452212377,0.5,0.5,0.9472676853342976,0.052732314665702405,0.3567,0.06298,0.1433,1.0,0.01992,0.25,0.32779,0.05648,0.20117,0.12662000000000004,0.03546,0.021020000000000004,0.0005191540960136059,0.0004983412022865662,1215
-10.2,x1 = -10.2,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9399133500363828,0.06008664996361721,0.9820137866492746,0.01798621335072534,0.46879062662624377,0.5312093733737563,0.9511759262797493,0.0488240737202507,0.32779,0.05648,0.12998,0.99719,0.01766,0.24903,0.32779,0.05648,0.18209,0.14570000000000002,0.03156,0.024920000000000005,0.0012762022938709577,0.0011956559804100313,1218
-10.0,x1 = -10.0,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9399133523506773,0.060086647649322804,0.984093607938305,0.015906392061694988,0.5,0.5,0.9550060458888268,0.04499395411117334,0.32779,0.05648,0.11779,1.0,0.01565,0.25,0.32779,0.05648,0.1708,0.15699000000000002,0.02973,0.026750000000000003,0.0024078348661607848,0.002198295868252244,1221
-9.6,x1 = -9.6,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9324533083911025,0.0675466916088975,0.9840936073551713,0.0159063926448288,0.4687906266262438,0.5312093733737563,0.9492865958307287,0.05071340416927131,0.3567,0.06298,0.11779,0.99719,0.01565,0.24903,0.32779,0.05648,0.17719,0.15060000000000004,0.03141,0.025070000000000002,0.000863723593757729,0.0008189647693138367,1224
-10.6,x1 = -10.6,-9.8,x1 = -9.8,0.93991335382341,0.06008664617659003,0.9324533140223228,0.06754668597767712,0.9820137903998013,0.017986209600198668,0.4687906266262437,0.5312093733737563,0.9473472665199187,0.05265273348008112,0.3567,0.06298,0.12998,0.99719,0.01766,0.24903,0.32779,0.05648,0.18856,0.13923000000000002,0.03329,0.023190000000000002,0.0005309425727194365,0.0005094149371064963,1227
