z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-1.48,-0.85,x1 = -1.48; x2 = -0.85,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8620735728325458,0.13792642716745404,0.940553707379958,0.05944629262004195,0.1916788574287693,0.8083211425712307,0.8372640749306273,0.16273592506937265,0.57878,0.1189,0.32524,0.70497,0.05591,0.15494,0.70455,0.15481,0.37761,0.32694,0.06957,0.08524,0.0028994024997917624,0.002778606583061588,1420
-1.47,-0.86,x1 = -1.47; x2 = -0.86,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8609722631728101,0.13902773682718986,0.9414050967868542,0.058594903213145776,0.1975531034049252,0.8024468965950747,0.8379890376125707,0.16201096238742915,0.58169,0.1197,0.32184,0.71701,0.05516,0.15853,0.70455,0.15481,0.37678,0.32777,0.06953,0.08528000000000001,0.003054529250244173,0.0029237637077855136,1450
-1.5,-0.81,x1 = -1.5; x2 = -0.81,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8632327102999569,0.1367672897000432,0.950197835739807,0.04980216426019306,0.17359101794278345,0.8264089820572165,0.843983426107133,0.15601657389286722,0.57571,0.11806,0.28556,0.66585,0.04732,0.14346,0.70455,0.15481,0.33757,0.36698000000000003,0.06047,0.09434000000000001,0.004510487115118013,0.004273666166892093,1480
-1.49,-0.88,x1 = -1.49; x2 = -0.88,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8653067357692643,0.13469326423073574,0.9443422872852582,0.055657712714742014,0.19586936015203185,0.8041306398479682,0.8435280255413503,0.15647197445864985,0.57017,0.11655,0.30996,0.71359,0.05256,0.1575,0.70455,0.15481,0.36433,0.34022,0.06669,0.08812,0.004388781884427491,0.004161639684093735,1510
-1.34,-0.97,x1 = -1.34; x2 = -0.97,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8715285174163048,0.1284714825836951,0.9428024407153544,0.05719755928464558,0.1950229423859072,0.8049770576140929,0.8467340999192784,0.1532659000807214,0.55323,0.11197,0.31622,0.71186,0.05393,0.15699,0.70455,0.15481,0.36705,0.3375,0.06717,0.08764000000000001,0.005285628268758467,0.004983941786463636,1540
-1.61,-0.85,x1 = -1.61; x2 = -0.85,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.9015812138325096,0.09841878616749047,0.9434389022331781,0.056561097766822166,0.20619916541940406,0.793800834580596,0.8708806622215263,0.12911933777847395,0.46396,0.08873,0.31364,0.73415,0.05336,0.16368,0.70455,0.15481,0.35503,0.34952,0.06422,0.09059,0.015377493411371915,0.013825465133685294,1570
-1.6,-0.8,x1 = -1.6; x2 = -0.8,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8581863118077913,0.14181368819220871,0.9349224373540672,0.06507756264593276,0.18428205300775574,0.8157179469922443,0.8284713559438998,0.1715286440561003,0.58897,0.1217,0.34728,0.68936,0.06084,0.15032,0.70455,0.15481,0.39579,0.30876000000000003,0.07353,0.08128,0.0013594438015875308,0.0013211900034967305,1600
-1.53,-0.94,x1 = -1.53; x2 = -0.94,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.852516689322125,0.147483310677875,0.9674759398516677,0.03252406014833225,0.14355778670128244,0.8564422132987175,0.8459617628974484,0.15403823710255152,0.60351,0.12573,0.2069,0.59348,0.03147,0.12295,0.70455,0.15481,0.26391,0.44064000000000003,0.04496,0.10985,0.005060986174871399,0.004778659576036154,1630
-1.34,-0.82,x1 = -1.34; x2 = -0.82,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8787779834031941,0.12122201659680591,0.9259138231510116,0.07408617684898838,0.20731497800747706,0.792685021992523,0.8388038220185765,0.1611961779814235,0.53286,0.10653,0.38099,0.73632,0.0686,0.16434,0.70455,0.15481,0.42406,0.28049,0.08021,0.0746,0.0032341759049921773,0.0030915266709510385,1660
-1.35,-0.85,x1 = -1.35; x2 = -0.85,-1.5,-0.9,x1 = -1.5; x2 = -0.9,0.808523900030532,0.19147609996946793,0.8788870542592535,0.12111294574074646,0.9262159230411425,0.07378407695885744,0.2012866930174968,0.7987133069825032,0.8384176085394075,0.16158239146059236,0.53255,0.10644,0.37989,0.72449,0.06834,0.16077,0.70455,0.15481,0.42163,0.28292,0.07953,0.07528,0.003148320109813068,0.0030113950075617915,1690
