z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
1.35,0.84,x1 = 1.35; x2 = 0.84,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.7492027094808251,0.25079729051917493,0.11035364416817653,0.8896463558318235,0.09724726187025245,0.9027527381297477,0.1070665989993487,0.8929334010006514,0.81254,0.1879,0.50098,0.46021,0.09818,0.08779,0.36054,0.06386,0.49075,-0.13021,0.09557,-0.03171,0.008763606994258957,0.010022724290642299,177140
3.02,-1.73,x1 = 3.02; x2 = -1.73,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.1520575768234547,0.8479424231765453,0.4435758877978637,0.5564241122021363,0.07515995419722393,0.924840045802776,0.131180388323688,0.868819611676312,0.61497,0.12894,0.99079,0.38489,0.24682,0.06951,0.36054,0.06386,0.47702,-0.11647999999999997,0.09647,-0.03261,0.020336365788161816,0.024648592032849706,177170
2.63,-0.76,x1 = 2.63; x2 = -0.76,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.07864961988614644,0.9213503801138534,0.5238673413145614,0.4761326586854386,0.060500296746435756,0.9394997032535641,0.09694393866948589,0.9030560613305139,0.3974,0.07246,0.99836,0.32943,0.24943,0.05684,0.36054,0.06386,0.38204,-0.021499999999999964,0.07199,-0.008129999999999998,0.005073424646952405,0.005635274853705536,177200
2.64,-0.29,x1 = 2.64; x2 = -0.29,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.07137696201468255,0.9286230379853176,0.5039641288870126,0.49603587111298736,0.06080267145002057,0.9391973285499793,0.09243418996387212,0.907565810036128,0.37104,0.06628,0.99995,0.33062,0.24998,0.05711,0.36054,0.06386,0.37839,-0.017849999999999977,0.07088,-0.0070199999999999985,0.0036995897359919025,0.004051450529023358,177230
1.54,0.46,x1 = 1.54; x2 = 0.46,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.640605613600283,0.35939438639971694,0.12701127380972183,0.8729887261902783,0.09549018858168222,0.9045098114183178,0.11568277272553734,0.8843172272744627,0.94218,0.23023,0.54918,0.45453,0.11088,0.08637,0.36054,0.06386,0.51516,-0.15461999999999992,0.10207,-0.038209999999999994,0.012488123880391416,0.01460611849846992,177260
2.35,-1.55,x1 = 2.35; x2 = -1.55,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.1327977514057064,0.8672022485942936,0.5361467498065574,0.4638532501934427,0.048197360011239816,0.9518026399887602,0.11299594177584454,0.8870040582241555,0.56506,0.11516,0.99623,0.27869,0.24869,0.04587,0.36054,0.06386,0.37398,-0.013439999999999952,0.0728,-0.008940000000000003,0.011273640555355603,0.013096689297768214,177290
2.46,0.53,x1 = 2.46; x2 = 0.53,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.2908884707247291,0.709111529275271,0.3871505152048678,0.6128494847951321,0.07383284452220604,0.926167155477794,0.16497334259811983,0.8350266574018803,0.86987,0.20627,0.96294,0.38007,0.23726,0.06838,0.36054,0.06386,0.54962,-0.18907999999999997,0.11751,-0.05365,0.041572821894676946,0.053612390092148784,177320
1.88,-1.44,x1 = 1.88; x2 = -1.44,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.126084168714047,0.873915831285953,0.3306830351218813,0.6693169648781186,0.08212728799847359,0.9178727120015264,0.11346623275362733,0.8865337672463727,0.5466,0.11019,0.91562,0.40963,0.22133,0.07538,0.36054,0.06386,0.47343,-0.11288999999999999,0.09378,-0.029920000000000002,0.011482852186358139,0.01335573459303583,177350
2.38,-1.13,x1 = 2.38; x2 = -1.13,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.11395725331403743,0.8860427466859626,0.5292119417396162,0.470788058260384,0.05139074861521344,0.9486092513847865,0.10584193935890661,0.8941580606410934,0.51174,0.10097,0.99754,0.29228,0.24915,0.04875,0.36054,0.06386,0.37265,-0.012109999999999954,0.07159,-0.007730000000000001,0.008275780153209861,0.00943306768163428,177380
2.91,-0.32,x1 = 2.91; x2 = -0.32,2.3,-0.5,x1 = 2.3; x2 = -0.5,0.06856312495105324,0.9314368750489468,0.07396939245136967,0.9260306075486305,0.4763026429999625,0.5236973570000375,0.06516769172437223,0.9348323082756277,0.09557909428575112,0.9044209057142489,0.38057,0.0685,0.99838,0.34763,0.24944,0.06092,0.36054,0.06386,0.39577,-0.035229999999999984,0.07486,-0.010999999999999996,0.004638888206718945,0.005130973215387986,177410
