action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,1,-0.4,action = 2,0,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,1,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,2,2,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,2,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,4,2,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,5,2,0.96453,0.97169,0.97381,0.96184,0.97801,0.18495945501649813,0.16583123951776998,0.15971850237214222,0.1915724406066802,0.14662878298615178,1.8893272750824908,1.8008461975888501,1.7724025118607112,1.919702203033401,1.711153914930759
0,1,-0.4,action = 0,6,2,0.97513,0.97889,0.97866,0.9816,0.98353,0.15572411502397437,0.14377065069060513,0.14453373308677805,0.13438749941865874,0.12727922061357855,1.7537505751198719,1.6977432534530257,1.7013286654338904,1.6535374970932937,1.6199261030678929
0,0,0.6,action = 0,7,2,0.97513,0.98009,0.98027,0.98358,0.98398,0.15572411502397437,0.1396782015920881,0.13906832852953974,0.12708265027138835,0.12553883861180173,1.7537505751198719,1.6784810079604404,1.6756116426476986,1.6189932513569416,1.6116741930590086
0,0,0.6,action = 0,8,2,0.74556,0.82233,0.84179,0.85448,0.87426,0.43554563480765135,0.38224337796749336,0.3649383509580762,0.3526329536501091,0.3315569332708939,2.923288174038257,2.733546889837467,2.666481754790381,2.6176447682505457,2.5320446663544693
1,0,0.6,action = 1,9,2,0.5095,0.63612,0.67855,0.68103,0.71798,0.4999099918985417,0.4811132922711656,0.4670331893987835,0.4660793923785947,0.44997777722905385,3.0090499594927085,3.041686461355828,3.0137159469939174,3.0114269618929734,2.9678688861452693
2,1,-0.4,action = 2,10,2,0.51873,0.55574,0.6394,0.65534,0.69488,0.4996498774141749,0.49688026726767887,0.4801770506802673,0.4752578247646218,0.4604562954287844,3.0169793870708745,3.0401413363383947,3.0402852534013363,3.031629123823109,2.997161477143922
1,0,0.6,action = 1,11,2,0.56208,0.60426,0.70474,0.68907,0.75113,0.4961350622562368,0.48900920236739925,0.45615786740995706,0.4628714724413247,0.43235402160729347,3.042755311281184,3.0493060118369963,2.9855293370497855,3.0034273622066237,2.9129001080364674
1,1,-0.4,action = 1,12,2,0.53698,0.54317,0.68353,0.69357,0.76715,0.49862811793961237,0.49813652747013043,0.46510213931995625,0.46100976128494286,0.4226464243312606,3.030120589698062,3.0338526373506522,3.009040696599781,2.998618806424714,2.880382121656303
1,1,-0.4,action = 1,13,2,0.52492,0.56748,0.66669,0.68767,0.73514,0.49937961512260387,0.49542910693660297,0.47140216376253513,0.4634436319553868,0.44125956080293605,3.0218180756130195,3.044625534683015,3.0237008188126757,3.004888159776934,2.9414378040146802
0,1,-0.4,action = 0,14,2,0.56818,0.63384,0.71589,0.73049,0.77014,0.49532817404222024,0.48175720025755714,0.45098780471316513,0.4437003493349988,0.4207374478222731,3.044820870211101,3.0426260012877853,2.9708290235658255,2.948991746674994,2.8738272391113657
0,0,0.6,action = 0,15,2,0.65552,0.65881,0.73952,0.74245,0.77939,0.47519469694010685,0.47410969194902564,0.4388963431153192,0.4372870910511766,0.4146564843337193,3.031493484700534,3.029358459745128,2.9340017155765956,2.928885455255883,2.852672421668597
0,1,-0.4,action = 0,16,2,0.59229,0.62689,0.71955,0.7383,0.76783,0.49140614566771545,0.48363209157374987,0.44922154890432403,0.4395565947634047,0.42222032163314926,3.0493207283385777,3.0450504578687494,2.96565774452162,2.9360829738170233,2.8789316081657463
0,0,0.6,action = 0,17,2,0.59253,0.60444,0.7002,0.72488,0.76745,0.49136544445046193,0.48896830163109756,0.4581702740248433,0.44657586141662425,0.4224570984135549,3.0493572222523095,3.0492815081554876,2.9910513701242167,2.957759307083121,2.8797354920677742
1,1,-0.4,action = 1,18,2,0.54936,0.62157,0.69437,0.73049,0.74032,0.4975540171679855,0.4849948453334324,0.4606734201145102,0.4437003493349988,0.4384632253678751,3.0371300858399275,3.0465442266671623,2.997737100572551,2.948991746674994,2.9326361268393755
0,0,0.6,action = 0,19,2,0.57353,0.62711,0.74049,0.75201,0.78668,0.49456041087009783,0.4835700569720999,0.43836058216951945,0.4318448795574633,0.4096461888019953,3.046332054350489,3.0449602848604997,2.9322929108475972,2.9112343977873163,2.8349109440099767
1,1,-0.4,action = 1,20,2,0.53735,0.63958,0.71057,0.7621,0.79133,0.4985980344927164,0.4801249837281955,0.45349751928759213,0.42579337712087534,0.4063619076635998,3.030340172463582,3.0402049186409776,2.978057596437961,2.891066885604377,2.823139538317999
1,1,-0.4,action = 1,21,2,0.51882,0.62228,0.72488,0.75887,0.80398,0.4996498774141749,0.484819554061096,0.44657586141662425,0.4277733044499154,0.39698866482558415,3.0170693870708742,3.04637777030548,2.957759307083121,2.897736522249577,2.788923324127921
0,1,-0.4,action = 0,22,2,0.53731,0.66157,0.74337,0.78446,0.8275,0.498608062510024,0.47318072657283916,0.43677225186588947,0.4111933851608024,0.3778227097462512,3.0303503125501194,3.0274736328641962,2.9272312593294476,2.840426925804012,2.716613548731256
0,1,-0.4,action = 0,23,2,0.5668,0.64536,0.7591,0.78446,0.8319,0.495519928963508,0.4784035953042159,0.4276330202404861,0.4111933851608024,0.37395186856064777,3.04439964481754,3.0373779765210798,2.8972651012024304,2.840426925804012,2.701659342803239
