note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.6,0,3,,,,,,,,,,,,,,,
action = 1,1,0,0.6,1,3,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,2,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,3,3,,,,,,,,,,,,,,,
action = 0,0,0,0.6,4,3,,,,,,,,,,,,,,,
action = 3,3,1,-0.4,5,3,0.34953,0.4564,0.40779,0.43225,0.42051,0.11287160847617969,0.08826097665446492,0.0,0.1342013412749664,0.087692645073575,0.5752732169523593,0.6329219533089299,0.40779,0.7006526825499328,0.59589529014715
action = 2,2,0,0.6,6,3,0.44411,0.45059,0.46931,0.45087,0.39164,0.0,0.0,0.040987803063838396,0.0,0.0,0.44411,0.45059,0.5512856061276767,0.45087,0.39164
action = 0,0,0,0.6,7,3,0.50605,0.48752,0.51863,0.47536,0.43549,0.12489995996796796,0.08734987120768982,0.07463243262818116,0.04795831523312719,0.0776530746332687,0.7558499199359359,0.6622197424153796,0.6678948652563623,0.5712766304662544,0.5907961492665375
action = 0,0,0,0.6,8,3,0.34703,0.42601,0.44454,0.40151,0.38089,0.12136721138759018,0.0031622776601683794,0.06730527468185536,0.0,0.0,0.5897644227751804,0.43233455532033677,0.5791505493637107,0.40151,0.38089
action = 0,0,0,0.6,9,3,0.26535,0.37811,0.36715,0.40333,0.38996,0.14170391667134682,0.0,0.054221766846903836,0.0,0.0,0.5487578333426937,0.37811,0.47559353369380764,0.40333,0.38996
action = 4,4,0,0.6,10,3,0.19196,0.35717,0.35703,0.40221,0.44411,0.11357816691600547,0.0,0.0,0.0,0.08573214099741124,0.41911633383201097,0.35717,0.35703,0.40221,0.6155742819948224
action = 2,2,0,0.6,11,3,0.21967,0.37381,0.3976,0.42819,0.43844,0.1481215716902842,0.07183313998427188,0.12336936410632908,0.08994442728707544,0.08031189202104505,0.5159131433805684,0.5174762799685437,0.6443387282126581,0.6080788545741509,0.59906378404209
action = 2,2,0,0.6,12,3,0.20478,0.32852,0.33382,0.34447,0.36829,0.1197914855071094,0.08276472678623424,0.11251666543228163,0.03872983346207417,0.0,0.4443629710142188,0.49404945357246843,0.5588533308645632,0.42192966692414835,0.36829
action = 1,1,1,-0.4,13,3,0.18121,0.32799,0.28348,0.32826,0.36772,0.14916433890176298,0.14060583202698243,0.0,0.0844393273303382,0.11640446726822816,0.479538677803526,0.6092016640539648,0.28348,0.4971386546606764,0.6005289345364563
action = 2,2,0,0.6,14,3,0.1773,0.34375,0.34525,0.37804,0.33843,0.08049844718999243,0.0,0.15671630419327787,0.0,0.0,0.3382968943799849,0.34375,0.6586826083865558,0.37804,0.33843
action = 1,1,0,0.6,15,3,0.15498,0.40384,0.24544,0.41572,0.36113,0.034785054261852175,0.09879271228182775,0.08717797887081347,0.08740709353364863,0.0,0.22455010852370436,0.6014254245636554,0.4197959577416269,0.5905341870672972,0.36113
action = 3,3,1,-0.4,16,3,0.20236,0.31726,0.27852,0.37384,0.35022,0.13326664999166146,0.0,0.0950789145920377,0.08899438184514795,0.0592452529743945,0.46889329998332296,0.31726,0.4686778291840754,0.5518287636902959,0.468710505948789
action = 0,0,1,-0.4,17,3,0.20331,0.34275,0.28748,0.39719,0.39818,0.16143109985377663,0.0,0.1138859078200635,0.0,0.027928480087537882,0.5261721997075532,0.34275,0.515251815640127,0.39719,0.4540369601750757
action = 3,3,0,0.6,18,3,0.31574,0.37804,0.33883,0.40831,0.40151,0.08402380615040002,0.047749345545253286,0.09654014708917737,0.09813256340277675,0.06403124237432849,0.48378761230080003,0.47353869109050656,0.5319102941783548,0.6045751268055535,0.5295724847486569
action = 0,0,1,-0.4,19,3,0.31702,0.35618,0.33934,0.33241,0.34393,0.08921883209278185,0.0,0.058566201857385286,0.0,0.0,0.4954576641855637,0.35618,0.45647240371477055,0.33241,0.34393
action = 3,3,1,-0.4,20,3,0.36598,0.40169,0.36638,0.40842,0.42008,0.0,0.0,0.0,0.04381780460041329,0.030983866769659335,0.36598,0.40169,0.36638,0.4960556092008266,0.4820477335393187
action = 2,2,0,0.6,21,3,0.39542,0.41999,0.3924,0.42187,0.41062,0.0,0.0,0.03193743884534263,0.0,0.0,0.39542,0.41999,0.4562748776906853,0.42187,0.41062
action = 3,3,1,-0.4,22,3,0.38421,0.42586,0.36042,0.43815,0.45669,0.03660601043544626,0.03885871845545089,0.09305912099305473,0.08396427811873332,0.06395310782127793,0.4574220208708925,0.5035774369109018,0.5465382419861095,0.6060785562374666,0.5845962156425558
action = 3,3,1,-0.4,23,3,0.35212,0.42071,0.31698,0.4564,0.44477,0.0,0.0,0.0,0.021447610589527218,0.0,0.35212,0.42071,0.31698,0.4992952211790544,0.44477
action = 2,2,0,0.6,24,3,0.40747,0.46894,0.38964,0.52487,0.47508,0.09492101980067429,0.0940744386111339,0.14463747785411638,0.04,0.07162401831787993,0.5973120396013486,0.6570888772222678,0.6789149557082328,0.6048699999999999,0.6183280366357599
action = 1,1,0,0.6,25,3,0.36368,0.39759,0.29161,0.46302,0.4444,0.09869143833180262,0.08905054744357274,0.08814760348415605,0.018973665961010275,0.05366563145999496,0.5610628766636052,0.5756910948871454,0.46790520696831206,0.5009673319220206,0.55173126291999
action = 3,3,1,-0.4,26,3,0.34329,0.33719,0.26249,0.47592,0.44416,0.0,0.0,0.0,0.0322490309931942,0.0,0.34329,0.33719,0.26249,0.5404180619863884,0.44416
action = 4,4,1,-0.4,27,3,0.36845,0.36987,0.31726,0.50624,0.47513,0.08544003745317531,0.0,0.11545561917897283,0.03674234614174767,0.053851648071345036,0.5393300749063507,0.36987,0.5481712383579457,0.5797246922834953,0.5828332961426901
action = 1,1,0,0.6,28,3,0.35123,0.40165,0.2908,0.53097,0.51848,0.0,0.0681175454637056,0.0,0.0,0.007745966692414834,0.35123,0.5378850909274112,0.2908,0.53097,0.5339719333848297
action = 4,4,1,-0.4,29,3,0.40275,0.36235,0.3028,0.49395,0.48826,0.08683317338436963,0.0,0.0,0.0322490309931942,0.05049752469181039,0.5764163467687393,0.36235,0.3028,0.5584480619863884,0.5892550493836208
