note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,1,-0.4,0,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,1,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,2,3,,,,,,,,,,,,,,,
action = 2,2,1,-0.4,3,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,4,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,5,3,0.48849,0.49794,0.44059,0.45303,0.45801,0.1258570617804182,0.09919677414109795,0.1051189802081432,0.12033287165193059,0.14345731072343437,0.7402041235608363,0.696333548282196,0.6508279604162863,0.6936957433038612,0.7449246214468688
action = 0,0,0,0.6,6,3,0.51258,0.53721,0.56156,0.5495,0.46898,0.14835767590522575,0.11840608092492547,0.1088577052853862,0.11406138698087097,0.12821856339859686,0.8092953518104515,0.7740221618498508,0.7792754105707723,0.777622773961742,0.7254171267971937
action = 1,1,1,-0.4,7,3,0.29293,0.39665,0.41848,0.42282,0.34644,0.06041522986797286,0.10578279633286312,0.06572670690061994,0.06693280212272604,0.0,0.4137604597359458,0.6082155926657262,0.54993341380124,0.556685604245452,0.34644
action = 1,1,0,0.6,8,3,0.26549,0.42405,0.39392,0.40217,0.38485,0.0,0.1016857905510893,0.0,0.02569046515733026,0.0,0.26549,0.6274215811021786,0.39392,0.45355093031466054,0.38485
action = 0,0,1,-0.4,9,3,0.46973,0.5055,0.46302,0.50014,0.45087,0.06148170459575759,0.030659419433511782,0.0,0.03577708763999664,0.0,0.5926934091915151,0.5668188388670236,0.46302,0.5716941752799933,0.45087
action = 1,1,0,0.6,10,3,0.46265,0.5061,0.427,0.44636,0.47556,0.061644140029689765,0.0644980619863884,0.0,0.0,0.047749345545253286,0.5859382800593795,0.6350961239727768,0.427,0.44636,0.5710586910905066
action = 0,0,0,0.6,11,3,0.43929,0.4091,0.41389,0.43237,0.42008,0.0,0.0,0.0,0.0,0.0,0.43929,0.4091,0.41389,0.43237,0.42008
action = 4,4,1,-0.4,12,3,0.43798,0.48683,0.47968,0.50181,0.49352,0.09751922887307918,0.0744983221287567,0.087692645073575,0.07622335600063802,0.09322016949137134,0.6330184577461584,0.6358266442575133,0.65506529014715,0.654256712001276,0.6799603389827427
action = 4,4,1,-0.4,13,3,0.51387,0.53518,0.54982,0.57401,0.56992,0.045276925690687087,0.03619392214170771,0.033763886032268264,0.0,0.059749476985158624,0.6044238513813742,0.6075678442834154,0.6173477720645365,0.57401,0.6894189539703173
action = 4,4,0,0.6,14,3,0.51155,0.50673,0.55451,0.56608,0.62021,0.0372827037646145,0.028106938645110394,0.0,0.0,0.0,0.586115407529229,0.5629438772902208,0.55451,0.56608,0.62021
action = 1,1,1,-0.4,15,3,0.47508,0.52129,0.47503,0.51248,0.53073,0.03286335345030997,0.0478539444560216,0.046475800154489,0.044497190922573975,0.027018512172212593,0.5408067069006199,0.6169978889120432,0.567981600308978,0.601474381845148,0.5847670243444252
action = 3,3,0,0.6,16,3,0.46884,0.48756,0.5374,0.54979,0.49395,0.009486832980505138,0.01816590212458495,0.018973665961010275,0.022803508501982758,0.030659419433511782,0.4878136659610103,0.5238918042491699,0.5753473319220206,0.5953970170039655,0.5552688388670236
action = 3,3,1,-0.4,17,3,0.46274,0.46927,0.47518,0.50005,0.45054,0.0,0.021908902300206645,0.03911521443121589,0.057619441163551735,0.0,0.46274,0.5130878046004133,0.5534104288624317,0.6152888823271034,0.45054
action = 4,4,1,-0.4,18,3,0.51244,0.54898,0.561,0.57547,0.55518,0.022135943621178655,0.0,0.026645825188948456,0.0,0.059916608715780965,0.5567118872423573,0.54898,0.614291650377897,0.57547,0.675013217431562
action = 4,4,1,-0.4,19,3,0.4999,0.51839,0.57428,0.56748,0.59752,0.03346640106136302,0.02683281572999748,0.0,0.0,0.0,0.566832802122726,0.5720556314599949,0.57428,0.56748,0.59752
action = 2,2,1,-0.4,20,3,0.47508,0.52492,0.56208,0.56199,0.58456,0.02073644135332772,0.04857983120596448,0.07905694150420949,0.0719027120489902,0.0412310562561766,0.5165528827066554,0.622079662411929,0.720193883008419,0.7057954240979804,0.6670221125123532
action = 4,4,1,-0.4,21,3,0.51244,0.54322,0.62157,0.58629,0.56818,0.04878524367060187,0.05839520528262573,0.0,0.019235384061671346,0.047116875957558986,0.6100104873412038,0.6600104105652514,0.62157,0.6247607681233427,0.662413751915118
action = 2,2,0,0.6,22,3,0.56075,0.57851,0.62945,0.61278,0.59877,0.0,0.0,0.0,0.0,0.012649110640673518,0.56075,0.57851,0.62945,0.61278,0.6240682212813471
action = 4,4,0,0.6,23,3,0.48798,0.50624,0.53041,0.53088,0.57276,0.04571651780264984,0.057008771254956896,0.07134423592694787,0.05039841267341661,0.07993747556684537,0.5794130356052997,0.6202575425099138,0.6730984718538958,0.6316768253468332,0.7326349511336908
