note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.7999999999999999,0,3,,,,,,,,,,,,,,,
action = 1,1,1,-0.20000000000000007,1,3,,,,,,,,,,,,,,,
action = 1,1,0,0.7999999999999999,2,3,,,,,,,,,,,,,,,
action = 4,4,0,0.7999999999999999,3,3,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,4,3,,,,,,,,,,,,,,,
action = 3,3,1,-0.20000000000000007,5,3,0.37664,0.39017,0.36755,0.43034,0.42019,0.4845410199353611,0.4877909388252308,0.48214105819770214,0.49512624652708526,0.49358889776817305,2.7993450996768057,2.8291246941261536,2.7782552909885108,2.9059712326354266,2.888134488840865
action = 4,4,1,-0.20000000000000007,6,3,0.38908,0.39636,0.43206,0.44411,0.51271,0.48754486972995625,0.4891421061409455,0.4953584560699454,0.49687020437937307,0.4998399743918047,2.826804348649781,2.8420705307047274,2.908852280349727,2.928461021896865,3.0119098719590234
action = 4,4,1,-0.20000000000000007,7,3,0.36554,0.40803,0.45035,0.3803,0.45073,0.4815807305115104,0.49146719117353094,0.49753391844174805,0.48545854611902756,0.4975640662266519,2.7734436525575523,2.865365955867655,2.93801959220874,2.807592730595138,2.9385503311332597
action = 4,4,1,-0.20000000000000007,8,3,0.42695,0.44449,0.46889,0.46279,0.47527,0.494631175725914,0.4969104547099004,0.49902905727021546,0.49861809032565196,0.49938962744534454,2.90010587862957,2.929042273549502,2.9640352863510775,2.9558804516282597,2.9722181372267227
action = 0,0,1,-0.20000000000000007,9,3,0.56804,0.53097,0.51353,0.54965,0.56748,0.49534836226639534,0.49903907662626984,0.49981996758833075,0.49753391844174805,0.49542910693660297,3.0447818113319767,3.026165383131349,3.0126298379416534,3.03731959220874,3.044625534683015
action = 3,3,1,-0.20000000000000007,10,3,0.59863,0.57437,0.57977,0.59825,0.58633,0.4901734386928774,0.49443907612566385,0.4935990275517163,0.49025503567021117,0.49249365478146007,3.049497193464387,3.0465653806283193,3.0477651377585815,3.0495251783510557,3.0487982739073
action = 1,1,1,-0.20000000000000007,11,3,0.61054,0.60458,0.5851,0.61593,0.62575,0.4876269065586927,0.488937623833552,0.4927068093704409,0.48637434142849273,0.48393181337870317,3.0486745327934632,3.0492681191677597,3.0486340468522046,3.047801707142464,3.045409066893516
action = 2,2,1,-0.20000000000000007,12,3,0.68375,0.67265,0.6236,0.65818,0.66708,0.4650161287525412,0.46924407295137993,0.4844791017164724,0.47432056670568273,0.47125364720074053,3.008830643762706,3.0188703647568995,3.045995508582362,3.0297828335284134,3.0233482360037027
action = 3,3,0,0.7999999999999999,13,3,0.66781,0.6449,0.6438,0.61401,0.66281,0.4709989384276784,0.47853944456021597,0.4788736785416379,0.4868264577855234,0.47274728978599123,3.0228046921383918,3.0375972228010797,3.0381683927081897,3.048142288927617,3.026546448929956
action = 1,1,1,-0.20000000000000007,14,3,0.6221,0.61036,0.56156,0.53069,0.5668,0.48486080476771887,0.4876679197978887,0.49619552597741146,0.49905911473491793,0.495519928963508,3.0464040238385945,3.0486995989894434,3.0425376298870574,3.0259855736745895,3.04439964481754
action = 4,4,1,-0.20000000000000007,15,3,0.66781,0.63958,0.64536,0.57414,0.57437,0.4709989384276784,0.4801249837281955,0.4784035953042159,0.4944694126030446,0.49443907612566385,3.0228046921383918,3.0402049186409776,3.0373779765210798,3.0464870630152228,3.0465653806283193
action = 3,3,1,-0.20000000000000007,16,3,0.70366,0.66623,0.69463,0.62157,0.6659,0.45663990189207077,0.4715612367444975,0.46056487056656853,0.4849948453334324,0.47167785616880514,2.986859509460354,3.0240361837224876,2.997454352832843,3.0465442266671623,3.024289280844026
action = 4,4,0,0.7999999999999999,17,3,0.69914,0.69384,0.69995,0.6505,0.64946,0.45862838987572496,0.46090129095067633,0.45827939076506596,0.47681233205528567,0.47713729680250316,2.992281949378625,2.9983464547533814,2.9913469538253294,3.0345616602764283,3.035146484012516
action = 3,3,1,-0.20000000000000007,18,3,0.67337,0.62189,0.64518,0.59785,0.59229,0.46897761140591776,0.4849123632162826,0.47845584958280113,0.490336619068982,0.49140614566771545,3.0182580570295885,3.046451816081413,3.0374592479140055,3.04953309534491,3.0493207283385777
action = 3,3,0,0.7999999999999999,19,3,0.6449,0.60867,0.58996,0.59647,0.57189,0.47853944456021597,0.48804712887179247,0.4918434710352471,0.49060167141990046,0.4948029910984775,3.0375972228010797,3.048905644358962,3.049177355176236,3.0494783570995025,3.0459049554923876
action = 4,4,1,-0.20000000000000007,20,3,0.67286,0.616,0.63212,0.62111,0.59439,0.4691694789732171,0.4863537806987831,0.48222401433358747,0.4851082353454742,0.4910091648839154,3.0187073948660856,3.0477689034939157,3.0432400716679373,3.046651176727371,3.049435824419577
action = 3,3,1,-0.20000000000000007,21,3,0.69463,0.62806,0.67337,0.59849,0.61632,0.46056487056656853,0.4833218389437829,0.46897761140591776,0.49020403915104577,0.4862818112987571,2.997454352832843,3.0446691947189146,3.0182580570295885,3.0495101957552286,3.0477290564937856
action = 3,3,1,-0.20000000000000007,22,3,0.70497,0.64451,0.66203,0.61036,0.616,0.45605920668264116,0.4786648096528509,0.47302219821061253,0.4876679197978887,0.4863537806987831,2.9852660334132057,3.0378340482642545,3.027140991053063,3.0486995989894434,3.0477689034939157
action = 3,3,1,-0.20000000000000007,23,3,0.7347,0.64888,0.70552,0.63895,0.64368,0.4414861266223436,0.47731540934690136,0.4558069766907918,0.48030198833650484,0.4789154413881432,2.9421306331117183,3.035457046734507,2.984554883453959,3.040459941682524,3.038257206940716
action = 3,3,1,-0.20000000000000007,24,3,0.72514,0.64327,0.70497,0.62228,0.64518,0.44644148552749885,0.4790302704422759,0.45605920668264116,0.484819554061096,0.47845584958280113,2.9573474276374943,3.0384213522113797,2.9852660334132057,3.04637777030548,3.0374592479140055
