z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-0.31,-0.42,x1 = -0.31; x2 = -0.42,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.579000212882311,0.4209997871176891,0.8978030139022879,0.10219698609771218,0.8892691485534989,0.11073085144650115,0.8942102584071567,0.10578974159284335,0.98192,0.24376,0.47592,0.50212,0.09175,0.09847,0.46458,0.08889,0.48695,-0.02237,0.09458,-0.005690000000000001,0.00027784922692419747,0.0002836751087949476,60300
0.47,0.75,x1 = 0.47; x2 = 0.75,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.9804781904950864,0.01952180950491354,0.86711604380587,0.13288395619413007,0.7724482063804533,0.22755179361954664,0.8652679563174088,0.13473204368259117,0.13875,0.01914,0.56529,0.77372,0.11523,0.17577,0.46458,0.08889,0.56936,-0.10477999999999998,0.11641,-0.027520000000000003,0.006086975533523099,0.006662267831242234,60330
1.34,0.07,x1 = 1.34; x2 = 0.07,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.6481436939064726,0.3518563060935274,0.8914255430785445,0.10857445692145531,0.853647123681438,0.14635287631856203,0.8781329679794265,0.12186703202057336,0.93571,0.22805,0.4956,0.60064,0.09679,0.12493,0.46458,0.08889,0.53256,-0.06798000000000004,0.10669,-0.017799999999999996,0.002680147002126751,0.002851108296647545,60360
0.53,0.62,x1 = 0.53; x2 = 0.62,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.9704810627006685,0.029518937299331444,0.8795064614994954,0.12049353850050448,0.7973569802419314,0.20264301975806856,0.8770814961130806,0.1229185038869191,0.19197,0.02865,0.53078,0.72718,0.10597,0.16158,0.46458,0.08889,0.53658,-0.07199999999999995,0.10761,-0.01872,0.002912923010362504,0.003106367505566858,60390
0.89,0.05,x1 = 0.89; x2 = 0.05,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.8835392534976313,0.1164607465023687,0.8676845808855621,0.132315419114438,0.8324919788527456,0.16750802114725433,0.8635860241814596,0.13641397581854056,0.5191,0.1029,0.56375,0.65197,0.11481,0.13945,0.46458,0.08889,0.57402,-0.10943999999999998,0.11768,-0.02879000000000001,0.006617402446068357,0.007268045626205533,60420
1.77,-0.02,x1 = 1.77; x2 = -0.02,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.12644167689714267,0.8735583231028574,0.8627767579679066,0.13722324203209335,0.8852639194472334,0.11473608055276677,0.8824206050411305,0.11757939495886967,0.5476,0.11045,0.57692,0.51404,0.11839,0.10157,0.46458,0.08889,0.52199,-0.05740999999999996,0.1037,-0.014810000000000004,0.0018216779599629952,0.0019180144143984418,60450
0.93,0.33,x1 = 0.93; x2 = 0.33,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.9646193916927462,0.03538060830725384,0.8793300033622125,0.1206699966377877,0.8302113452955953,0.16978865470440482,0.8775921553605797,0.12240784463942063,0.2207,0.03413,0.53128,0.65722,0.10611,0.14096,0.46458,0.08889,0.53574,-0.07116,0.10734,-0.018450000000000008,0.002798802142456227,0.002981112455992998,60480
-0.14,0.0,x1 = -0.14; x2 = 0.0,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.37204151815521397,0.6279584818447861,0.8789756287217992,0.12102437127820079,0.8675379480511181,0.13246205194888183,0.8717932401320129,0.12820675986798713,0.95223,0.23363,0.5323,0.56415,0.10638,0.11492,0.46458,0.08889,0.5523,-0.08772000000000002,0.11174,-0.02285000000000001,0.00421032573465497,0.004544150265030071,60510
-0.14,0.1,x1 = -0.14; x2 = 0.1,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.26671272202945007,0.7332872779705499,0.874816692990187,0.1251833070098129,0.8695310510511602,0.13046894894883976,0.8709407990003911,0.12905920099960888,0.83671,0.19558,0.54408,0.55872,0.10951,0.11345,0.46458,0.08889,0.55482,-0.09023999999999999,0.1124,-0.023510000000000003,0.004438630854116884,0.004799566153621624,60540
-0.5,0.7,x1 = -0.5; x2 = 0.7,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.9648971823904766,0.03510281760952339,0.9422469590714581,0.05775304092854192,0.5777262135169225,0.42227378648307745,0.9294512538253696,0.07054874617463026,0.21937,0.03387,0.31846,0.9825,0.05442,0.24396,0.46458,0.08889,0.34177,0.12280999999999997,0.06107,0.027819999999999998,0.005389214821137262,0.0048699825398555024,60570
-0.24,0.02,x1 = -0.24; x2 = 0.02,-0.3,0.7,x1 = -0.3; x2 = 0.7,0.9013869111528976,0.09861308884710243,0.35621815565012466,0.6437818443498753,0.8843992465592768,0.11560075344072329,0.8651008211244117,0.13489917887558855,0.8719752706397708,0.12802472936022938,0.9395,0.22933,0.51658,0.57072,0.10224,0.1167,0.46458,0.08889,0.55143,-0.08684999999999998,0.11155,-0.02266,0.004162248027752311,0.004490449820424847,60600
