b0,b1
-0.07508861273527145,"[-0.07596573233604431, -0.6097229719161987, -0.8529161214828491, -0.7255982160568237, -0.8699355125427246, 0.8308472037315369, -0.8132891654968262, -0.8626560568809509, -0.3231149911880493]"
-0.5567044019699097,"[0.09181671589612961, -0.7684548497200012, -0.7623835802078247, -0.8505057096481323, -0.6035877466201782, 0.614328920841217, -0.8410288691520691, 0.13132736086845398, -0.798719584941864]"
-0.548708975315094,"[0.7607669234275818, -0.3904199004173279, -0.8457592725753784, -0.9126328229904175, -0.715447187423706, 0.4320603311061859, -0.8266906142234802, 0.07785370945930481, -0.6996915936470032]"
-0.5095078945159912,"[0.8314631581306458, -0.3742111325263977, -0.9238114356994629, -0.8967130780220032, -0.7892041206359863, 0.5769811272621155, -0.861126720905304, -1.0358895063400269, -0.5732753276824951]"
0.048667844384908676,"[-0.7417584657669067, -0.8230480551719666, -0.6829306483268738, -0.8047658801078796, -0.8012799620628357, 0.7992909550666809, -0.7763993740081787, -0.1326265186071396, -0.761311948299408]"
0.24855472147464752,"[-0.014982007443904877, -0.8178532719612122, -0.8133059740066528, -0.8281342387199402, -0.840362548828125, 0.5954406261444092, -0.8026672601699829, -0.668634295463562, -0.7967973947525024]"
-0.6186753511428833,"[0.5017049312591553, -0.809599757194519, -0.8147600889205933, -0.8348669409751892, -0.7640013098716736, 0.5561025142669678, -0.799727737903595, -0.6801303029060364, -0.7456166744232178]"
-0.7365734577178955,"[0.6586988568305969, -0.6991925835609436, -0.7739400267601013, -0.9651286005973816, -0.8067083358764648, 0.4332261383533478, -0.7234340310096741, 0.02041877992451191, -0.4345329999923706]"
-0.7238269448280334,"[0.14756186306476593, -0.7750855088233948, -0.853519856929779, -0.8092948794364929, -0.7870098352432251, 0.6424164772033691, -0.6745864152908325, 0.23821038007736206, -0.7775869369506836]"
-0.5308868885040283,"[0.8386021256446838, -0.8035390377044678, -0.2805911898612976, -0.9706664681434631, -0.7475401759147644, 0.012849302031099796, 0.2528930604457855, -0.8210221529006958, -0.7432894110679626]"
-0.4029785096645355,"[0.5585796236991882, -0.7574875354766846, -0.6190019845962524, -0.9439052939414978, -0.604056715965271, 0.5362758040428162, -0.6191105246543884, -0.8218768239021301, -0.7089076042175293]"
-0.36612921953201294,"[0.7744946479797363, -0.706017255783081, -0.40197432041168213, -0.9394915699958801, -0.7193785309791565, -0.05270909145474434, 0.0998319759964943, -0.9670441746711731, -0.6344634890556335]"
-0.21187996864318848,"[0.8231310248374939, -0.6612793803215027, -0.4644773304462433, -1.0087560415267944, -0.7511812448501587, -0.18152961134910583, -0.5206341743469238, -0.7679839730262756, -0.6780944466590881]"
-0.4357239305973053,"[0.2193177342414856, -0.6577856540679932, -0.8099724650382996, -0.9123768210411072, -0.7924137711524963, 0.4646818935871124, -0.5014535188674927, -0.5983424186706543, -0.2537779211997986]"
-0.5535352826118469,"[-0.7038085460662842, -0.7408345937728882, -0.7063016891479492, -0.869738757610321, -0.7499792575836182, 0.7898839712142944, -0.779197096824646, 0.8710062503814697, -0.5824041366577148]"
0.3566344380378723,"[0.08346590399742126, -0.610679566860199, -0.7647318243980408, -0.8722180128097534, -0.7775232791900635, -0.037198133766651154, -0.40956372022628784, -0.04717816784977913, -0.6726524233818054]"
0.32967615127563477,"[0.028665436431765556, -0.6687601804733276, -0.742120087146759, 0.2743894159793854, -0.7556316256523132, -0.09162983298301697, -0.8325583934783936, -0.8586657643318176, -0.6601995825767517]"
-0.24640405178070068,"[-0.5421279668807983, -0.8267920613288879, -0.8095714449882507, -0.8770852088928223, -0.7237451672554016, 0.5098295211791992, -0.8196871876716614, 0.554232120513916, -0.7214820384979248]"
-0.29469162225723267,"[-0.5272443294525146, -0.7500855922698975, -0.8001225590705872, -0.8274500966072083, -0.7720591425895691, 0.5818390250205994, -0.051694031804800034, -0.7796981334686279, -0.6284315586090088]"
-0.47949647903442383,"[-0.38828790187835693, -0.8269216418266296, 0.18911486864089966, -0.8928201198577881, -0.6575195789337158, 0.1186385527253151, -0.3702452778816223, -0.7686553001403809, -0.7737476229667664]"
