x1,x2,label
1.27,-0.16,0
-0.92,-0.25,1
1.41,-0.29,0
0.29,-0.12,0
1.33,0.09,0
0.51,1.44,0
0.91,0.6,1
1.37,-0.32,1
1.24,-0.15,0
0.29,-0.15,0
0.96,-0.05,1
1.12,-0.06,0
0.97,0.43,0
1.39,-0.39,1
1.24,0.02,1
-0.17,-0.42,1
-0.65,0.4,1
-0.12,0.12,1
1.49,0.28,0
1.3,0.14,1
0.46,-0.07,1
0.44,1.17,0
0.51,1.17,1
0.18,0.35,1
0.53,1.1,1
1.41,-0.26,1
0.3,-0.07,0
1.07,0.42,0
0.37,0.05,1
0.08,0.04,0
1.03,0.49,1
0.02,0.09,1
0.26,0.38,1
0.72,0.71,0
1.16,0.02,0
1.16,-0.05,0
0.31,0.9,0
0.76,0.38,1
1.43,-0.24,0
-0.52,0.43,0
0.24,-0.19,1
-0.15,0.42,1
1.12,0.07,0
0.26,0.06,0
1.24,-0.26,1
1.11,0.01,1
1.22,-0.19,0
-0.44,-0.15,1
0.03,0.13,1
0.62,0.02,0
