x1,x2,label
0.6,1.0,0
1.65,-0.45,1
1.62,0.12,1
0.28,0.38,0
0.56,-0.31,1
0.17,-0.65,1
-0.61,-0.02,0
1.24,-0.61,1
0.2,0.2,1
1.29,-0.58,1
0.71,1.0,0
0.15,-0.09,1
1.05,0.08,1
0.89,-0.39,0
1.42,-0.02,1
0.9,0.32,0
1.34,-0.37,1
0.29,0.79,0
-0.17,-0.4,1
-0.47,-0.16,0
0.83,-0.13,0
0.85,-0.54,0
1.54,-0.49,1
0.99,0.57,0
0.59,-0.01,1
0.24,1.0,0
0.21,1.0,0
1.61,0.73,1
-0.4,-0.01,1
0.36,1.1,0
0.46,-0.58,1
0.47,-0.48,1
-0.4,1.03,0
0.67,-0.2,0
1.04,-0.11,0
1.13,-0.42,1
0.01,-0.66,1
0.2,-0.2,1
0.37,0.47,0
0.7,0.51,0
1.33,0.59,1
-0.2,1.0,0
1.49,-0.51,1
0.73,-0.21,1
0.96,0.64,0
-0.1,0.63,1
0.44,0.86,0
1.29,0.01,1
1.21,-0.65,1
0.4,1.1,0
