x1,x2,label
-0.31,-0.17,1
-0.36,0.45,0
-1.08,-1.04,1
0.15,-0.22,1
-0.07,0.59,0
-0.44,0.89,1
-0.62,-0.27,1
-0.13,0.09,0
-0.25,1.16,0
-0.31,-1.03,0
-0.48,-0.01,1
0.62,-1.33,1
0.27,-0.16,0
-0.4,-1.25,1
1.41,-0.29,0
0.29,-1.12,0
1.33,0.66,0
0.51,1.44,0
0.34,0.6,1
1.37,-0.32,1
0.24,-0.69,1
0.29,-0.54,0
0.56,-0.05,1
-0.12,-0.06,0
0.74,0.43,0
-1.39,0.39,1
1.24,0.02,1
-0.17,-0.42,1
-0.78,0.4,1
-0.12,0.12,1
0.67,0.51,0
1.3,0.73,1
0.46,-1.07,1
-0.8,1.17,1
0.51,1.17,1
0.18,0.35,1
-0.53,0.54,1
-1.41,-0.64,1
0.3,-0.94,0
1.07,0.42,0
0.7,0.05,1
-0.08,0.04,0
1.03,0.49,1
0.02,1.09,1
0.26,0.58,1
0.72,0.71,0
1.16,0.28,0
1.16,-0.45,0
-0.31,0.69,0
-0.76,0.38,1
