x1,x2,label
0.07,1.16,0
0.36,0.87,0
0.95,0.59,0
0.51,0.47,0
-0.02,-0.29,1
-0.65,-0.19,1
0.28,-0.39,1
0.33,0.12,1
0.1,-0.39,1
1.52,1.31,1
0.37,-0.43,1
0.85,0.83,0
0.61,0.3,1
0.93,0.15,0
0.37,0.24,1
1.22,0.57,0
1.37,1.04,1
0.78,0.1,0
0.09,1.24,0
1.67,-0.1,1
0.2,0.33,1
0.1,-0.05,1
0.56,0.14,0
-0.58,0.11,0
-0.08,0.07,1
-0.43,0.4,0
0.44,-0.49,1
0.02,-0.32,1
0.22,-0.09,1
0.74,-0.32,0
0.53,-0.08,0
0.35,0.33,0
1.3,1.35,1
0.65,0.22,0
1.56,-0.08,1
-0.28,-0.65,0
0.74,0.43,0
0.16,-0.34,1
0.42,-0.31,1
0.61,-0.15,0
0.65,-0.45,0
1.15,-0.3,1
1.03,0.37,0
0.45,-0.24,1
-0.28,-0.07,0
0.92,0.45,0
-0.16,0.66,1
0.22,-0.68,1
-0.48,0.45,0
0.43,0.49,0
