x1,x2,label
0.66,0.33,0
-0.1,-0.05,1
0.56,0.14,0
-0.58,0.87,0
-0.08,0.07,0
-0.43,0.4,0
0.44,-0.49,0
0.02,-0.32,1
0.22,-0.09,1
0.74,-0.78,0
0.53,-0.74,0
0.35,0.33,0
0.3,1.01,0
0.65,0.22,0
1.56,-0.08,0
-0.28,-0.86,0
0.74,0.43,0
0.16,-0.34,0
0.42,-0.31,0
0.61,-0.15,0
0.65,-0.45,0
1.15,-0.3,1
1.03,0.37,0
0.45,-0.5,1
-0.28,-0.07,0
0.86,0.45,0
-0.16,0.67,0
0.22,-0.68,0
-0.48,0.45,0
0.43,0.49,0
-0.1,0.77,0
-0.16,-0.13,0
1.05,0.08,1
-0.35,-0.06,1
0.22,-0.35,0
-0.73,-0.83,0
0.42,0.73,0
-0.03,-0.07,0
-0.19,-0.66,1
0.08,0.17,0
-0.07,0.55,1
0.67,-0.64,0
0.61,-0.28,1
0.38,0.39,0
0.54,0.08,0
-0.27,-0.37,1
0.76,-0.78,0
0.27,0.3,0
-0.31,-0.17,0
-0.36,-0.45,0
