x1,x2,label
0.37,0.05,1
-0.08,0.04,0
1.03,0.49,1
0.02,1.09,1
0.26,0.38,1
0.72,0.71,0
1.16,0.28,0
1.16,-0.45,0
0.31,0.69,0
0.76,0.38,1
1.43,-0.62,0
-0.52,0.43,0
0.24,-0.19,1
-0.15,0.42,0
-0.12,0.35,0
0.26,-0.06,0
0.65,1.08,1
1.11,1.01,1
1.22,-0.19,1
-0.44,-0.15,1
0.03,0.8,1
0.62,0.02,0
0.01,0.06,1
-0.63,-0.36,0
-0.13,0.4,0
0.08,-0.03,0
-0.19,0.27,0
0.07,0.63,1
1.14,-0.77,0
1.48,-0.23,1
0.36,-0.18,1
0.03,0.29,0
1.03,-0.52,1
-0.5,-0.44,0
0.2,-0.4,1
0.79,1.04,0
-0.37,-0.17,0
-0.13,-0.35,0
-0.27,-0.63,0
0.24,-0.15,1
0.18,-0.43,1
-0.48,-0.62,1
-0.18,-0.14,1
0.19,-0.39,0
0.03,0.91,1
0.65,-0.45,0
1.05,0.12,1
0.28,0.38,0
0.56,-0.31,0
0.17,-0.65,1
