x1,x2,label
0.34,0.37,0
0.29,0.79,0
-0.17,-0.4,1
-0.79,-0.16,1
-0.18,0.13,1
0.85,-0.54,1
1.02,-0.49,1
0.99,0.57,0
0.59,-0.24,1
0.24,1.11,0
0.21,1.21,0
1.61,0.73,1
-0.4,-0.01,1
0.36,1.01,0
0.46,-0.58,1
-0.47,-0.48,1
-0.4,1.03,0
0.67,-0.15,0
-0.32,-0.11,1
-0.13,-0.42,1
0.01,-0.66,1
-0.2,-0.2,1
-0.37,0.47,0
0.7,0.51,0
-0.33,0.59,1
-0.2,1.23,0
0.49,-0.51,1
0.24,-0.21,1
0.41,0.64,0
-0.1,0.63,1
0.44,0.86,0
-0.29,0.01,1
0.51,-0.65,1
0.12,1.1,0
0.12,-0.78,1
0.69,0.13,0
0.76,0.35,0
-0.44,0.76,0
-0.23,1.02,0
0.61,0.89,0
1.33,-0.36,1
0.42,1.01,0
0.33,-0.3,1
-0.04,1.22,0
0.26,0.97,0
-0.59,-0.08,1
0.55,0.17,0
0.43,0.22,0
0.59,-0.64,1
0.63,0.13,0
