x1,x2,label
-0.02,-0.29,1
-1.26,-0.19,1
0.28,-0.39,1
-0.33,0.12,1
0.1,0.92,0
1.52,1.31,1
-0.37,-0.43,1
0.85,1.15,0
0.61,-0.3,1
0.93,-0.15,0
0.37,0.24,1
-0.92,0.57,0
1.37,1.04,1
-0.78,-0.55,1
0.09,1.24,0
1.67,-0.1,1
-0.66,0.33,1
-0.1,-0.05,1
0.56,-0.14,0
-0.58,-0.11,1
-0.08,1.07,0
-1.43,0.4,0
0.71,-0.49,0
0.02,-0.32,1
-0.22,-0.09,1
1.74,-0.78,1
1.53,-0.74,1
0.35,0.33,1
-0.3,1.35,0
0.65,0.22,0
1.56,-0.08,1
-1.28,-1.46,0
0.74,0.43,0
0.16,-0.34,1
1.42,-0.31,1
0.61,-0.15,1
0.65,-0.45,0
1.15,-0.3,1
1.03,0.37,1
0.45,-0.24,1
-0.85,-0.07,1
0.92,1.02,0
-0.79,0.66,0
0.22,-1.06,1
-0.48,0.45,0
0.43,0.49,0
-1.1,0.77,0
-0.16,-0.13,1
1.05,0.08,1
-1.35,-0.06,1
