x1,x2,label
0.56,-0.31,1
0.17,-0.65,1
-0.61,-0.02,0
0.24,-0.61,1
0.27,0.2,1
1.29,-1.2,1
0.71,1.0,0
0.15,-0.09,1
1.05,0.08,1
0.89,-0.39,0
1.42,-0.02,1
0.9,0.32,1
1.34,-0.37,0
0.29,0.79,0
-0.17,-0.4,1
-0.79,1.16,0
-0.18,-0.13,0
0.85,-0.54,1
1.54,-0.49,0
0.99,0.57,1
0.59,-0.24,1
0.24,1.0,0
0.21,1.2,0
1.61,0.94,1
-0.4,-0.01,1
0.36,1.01,0
0.46,-0.61,1
-0.47,-0.48,0
-0.4,1.41,0
0.67,-0.2,0
-0.32,-0.11,0
1.13,-1.34,1
0.01,-0.66,0
-0.2,-0.2,0
0.37,0.47,0
0.7,0.51,1
-0.33,0.59,1
-0.2,1.23,0
0.49,-0.51,0
0.73,-0.21,1
0.96,0.94,1
-0.1,0.63,1
0.96,0.14,1
-0.29,1.01,0
0.51,-0.65,0
0.12,1.1,0
0.12,-0.78,1
0.23,0.13,0
0.76,0.35,1
-0.44,0.76,0
