x1,x2,label
0.61,-0.3,1
0.93,0.15,0
0.37,0.24,1
1.22,0.57,0
1.37,0.04,1
0.73,-0.55,1
0.09,1.24,0
1.67,-0.1,1
0.66,0.33,0
0.95,-0.05,1
0.56,-0.14,0
-0.58,0.11,0
-0.08,0.07,0
-0.43,0.4,0
0.71,-0.49,0
0.02,0.32,1
0.01,0.09,1
0.74,-0.32,0
0.53,-0.08,0
0.35,0.33,0
1.3,0.65,1
0.65,0.22,1
1.56,-0.08,0
-0.28,-0.65,0
0.74,0.43,0
0.2,-0.34,0
0.42,-0.31,0
0.61,-0.15,0
0.65,-0.45,0
1.15,-0.3,1
1.03,0.37,1
0.45,-0.24,1
-0.28,-0.07,0
0.92,0.45,0
-0.79,0.66,0
0.22,-0.68,1
-0.48,0.45,0
0.43,0.49,0
-0.1,0.77,0
-0.16,0.13,0
1.05,0.08,1
1.35,-0.06,1
0.22,-0.35,0
0.73,-0.3,1
0.42,0.73,0
0.03,-0.07,0
-0.19,-0.66,0
0.08,0.17,0
-0.07,0.55,1
0.67,-0.14,1
