x1,x2,label
0.59,-0.24,1
0.24,1.11,0
0.21,1.21,0
1.61,0.73,1
-0.4,-0.01,1
0.88,1.01,0
0.46,-0.18,1
-0.47,-0.48,0
-0.4,1.53,0
0.67,-0.2,0
-0.32,-0.11,0
1.13,-0.42,1
0.01,-0.65,0
-0.2,-0.2,0
0.37,0.47,0
0.7,0.51,0
-0.33,0.59,1
-0.2,1.23,0
0.49,-0.51,0
0.73,-0.21,1
0.41,0.64,0
-0.1,0.63,1
0.44,0.86,0
-0.29,1.01,0
0.51,-0.47,0
0.12,1.38,0
0.12,-0.03,1
0.69,0.13,0
0.76,0.35,0
-0.44,0.76,0
-0.23,1.02,0
0.61,0.89,0
1.33,-0.36,1
0.42,1.01,0
0.33,-0.8,0
-0.04,1.48,0
0.26,0.97,0
-0.51,-0.08,0
0.55,0.4,0
0.43,0.51,0
0.59,-0.64,1
0.63,0.92,0
-0.66,-0.5,1
-0.47,0.47,1
1.28,-0.42,1
1.53,0.03,0
0.2,0.56,0
0.17,0.43,0
0.37,-0.49,0
0.04,0.39,1
