z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-0.52,1.62,x1 = -0.52; x2 = 1.62,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6321785478821568,0.36782145211784323,0.9662150284044649,0.033784971595534966,0.07726428434978037,0.9227357156502196,0.6392398748650336,0.36076012513496625,0.94898,0.23253,0.21303,0.39247,0.03264,0.07129,0.95772,0.23549,0.27903,0.67869,0.04686,0.18863000000000002,0.0007592276371650476,0.0007539496828105653,198300
-0.51,1.61,x1 = -0.51; x2 = 1.61,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6257052897560851,0.3742947102439149,0.9675377211138294,0.03246227888617055,0.07944414938958347,0.9205558506104164,0.6351289950158193,0.3648710049841807,0.95391,0.2342,0.20659,0.40022,0.03141,0.07313,0.95772,0.23549,0.27906,0.67866,0.04703,0.18846000000000002,0.00046178064510618566,0.0004593167627339901,198330
-0.54,1.6,x1 = -0.54; x2 = 1.6,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6172046739173211,0.38279532608267886,0.9692310290480138,0.030768970951986097,0.07432281948448494,0.9256771805155151,0.6266643491540764,0.37333565084592346,0.95999,0.23626,0.19823,0.38185,0.02982,0.0688,0.95772,0.23549,0.26852,0.6892,0.04474,0.19075,8.211407694121847e-05,8.193544825889007e-05,198360
-0.53,1.56,x1 = -0.53; x2 = 1.56,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6234158002938569,0.376584199706143,0.9585071081202485,0.041492891879751526,0.10855350312069767,0.8914464968793021,0.6384280099941414,0.36157199000585843,0.95559,0.23477,0.2491,0.49554,0.03977,0.09677,0.95772,0.23549,0.34191,0.61581,0.06124,0.17425000000000002,0.0006945702829416339,0.0006899664496910173,198390
-0.51,1.53,x1 = -0.51; x2 = 1.53,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6560290735189089,0.34397092648109107,0.9531703270723597,0.046829672927640356,0.126665026767393,0.873334973232607,0.668876533184928,0.33112346681507215,0.92857,0.22565,0.27277,0.54822,0.04464,0.11062,0.95772,0.23549,0.36752,0.5902000000000001,0.06734,0.16815000000000002,0.005175204495552629,0.005070516092919773,198420
-0.57,1.7,x1 = -0.57; x2 = 1.7,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.5903045627033923,0.4096954372966076,0.9489967941065138,0.051003205893486024,0.09614096279316664,0.9038590372068335,0.5995856513456301,0.4004143486543697,0.97634,0.24185,0.29064,0.45664,0.0484,0.0869,0.95772,0.23549,0.35865,0.59907,0.06417,0.17132,0.0009129474111221857,0.00091884431600954,198450
-0.45,1.67,x1 = -0.45; x2 = 1.67,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6318297233694488,0.3681702766305513,0.9558309864802542,0.04416901351974586,0.12837646027728228,0.8716235397227177,0.6511868246689043,0.3488131753310958,0.94926,0.23262,0.26109,0.55297,0.04222,0.1119,0.95772,0.23549,0.36855,0.58917,0.06787,0.16762,0.0020520372685288446,0.002027503267323809,198480
-0.51,1.59,x1 = -0.51; x2 = 1.59,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6637279576582183,0.3362720423417816,0.9682032792193253,0.031796720780674845,0.09205062931944477,0.907949370680555,0.6735776382343285,0.3264223617656715,0.92121,0.22319,0.20332,0.44328,0.03079,0.08358,0.95772,0.23549,0.28401,0.67371,0.04854,0.18695,0.006256777269235098,0.0061153369483108524,198510
-0.54,1.54,x1 = -0.54; x2 = 1.54,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6703418380129188,0.32965816198708126,0.9575192921326536,0.042480707867346444,0.12569928841224728,0.8743007115877527,0.6833030386020975,0.31669696139790265,0.91458,0.22098,0.25355,0.54552,0.04068,0.1099,0.95772,0.23549,0.3498,0.60792,0.0635,0.17199,0.008842276285548595,0.008596737375303906,198540
-0.45,1.53,x1 = -0.45; x2 = 1.53,-0.5,1.6,x1 = -0.5; x2 = 1.6,0.620458940622213,0.37954105937778704,0.6734857548951779,0.32651424510482213,0.9456848135518696,0.054315186448130395,0.16877503492075155,0.8312249650792485,0.6920127036675757,0.3079872963324244,0.91133,0.2199,0.30445,0.65489,0.05137,0.14029,0.95772,0.23549,0.41887,0.53885,0.0804,0.15509,0.011567821484715052,0.011189790615912645,198570
