z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
1.88,-0.91,x1 = 1.88; x2 = -0.91,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.06426246368234959,0.9357375363176506,0.49287296937081654,0.5071270306291834,0.019426877110018895,0.9805731228899812,0.04985168941947874,0.9501483105805215,0.34414,0.06013,0.99985,0.13821,0.24995,0.01905,0.32626,0.05614,0.19358,0.13268,0.03389,0.02225,0.0009657198895187541,0.0009125711005141899,628400
1.91,-0.88,x1 = 1.91; x2 = -0.88,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.04488998077654756,0.9551100192234525,0.4709808969062129,0.529019103093787,0.020352854781152396,0.9796471452188478,0.04058153892951963,0.9594184610704806,0.26428,0.04287,0.99757,0.14342,0.24916,0.01994,0.32626,0.05614,0.18176,0.1445,0.03023,0.025910000000000002,0.004118880887107518,0.0036464970734569925,628430
1.97,-0.85,x1 = 1.97; x2 = -0.85,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.041611730513045335,0.9583882694869545,0.4731993296463422,0.5268006703536579,0.02380408643273155,0.9761959135672684,0.04250420018718078,0.9574957998128191,0.24963,0.03988,0.99793,0.1623,0.24928,0.02324,0.32626,0.05614,0.19707,0.12919,0.03265,0.023490000000000004,0.003241597620094114,0.0029123629115708465,628460
1.97,-0.89,x1 = 1.97; x2 = -0.89,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.04005841461184191,0.9599415853881581,0.478244070067007,0.5217559299329931,0.021100873568227298,0.9788991264317728,0.03941330527055813,0.960586694729442,0.24256,0.03845,0.99863,0.14758,0.24953,0.02066,0.32626,0.05614,0.18167,0.14459,0.02983,0.026310000000000004,0.004718467530436237,0.00413867474502869,628490
1.94,-0.89,x1 = 1.94; x2 = -0.89,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.04595391002952272,0.9540460899704772,0.4714328488643365,0.5285671511356634,0.020075838246516414,0.9799241617534836,0.04081745770364205,0.9591825422963579,0.26895,0.04384,0.99764,0.14187,0.24918,0.01967,0.32626,0.05614,0.1812,0.14506,0.03022,0.025920000000000002,0.004004065024896381,0.0035513901315191183,628520
1.9,-0.95,x1 = 1.9; x2 = -0.95,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.05752189627885983,0.9424781037211399,0.6043221202269176,0.39567787977308244,0.013657208365440002,0.9863427916345602,0.047633374161097794,0.9523666258389022,0.31753,0.05421,0.96837,0.10416,0.23912,0.01347,0.32626,0.05614,0.15387,0.17239,0.02645,0.02969,0.0014904547057702187,0.0013883179053390052,628550
1.79,-0.9,x1 = 1.79; x2 = -0.9,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.06336104691809416,0.9366389530819058,0.4417364924140806,0.5582635075859195,0.022019991442994165,0.9779800085570057,0.04861366835332148,0.9513863316466784,0.34064,0.05935,0.99018,0.15264,0.24661,0.02154,0.32626,0.05614,0.20571,0.12054999999999999,0.0358,0.020340000000000004,0.0012426599602849888,0.0011649816768779919,628580
1.89,-0.9,x1 = 1.89; x2 = -0.9,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.05921463057688653,0.9407853694231136,0.5181636397510415,0.4818363602489585,0.018834277195537298,0.9811657228044627,0.04840188093545372,0.9515981190645464,0.32432,0.05571,0.99905,0.13484,0.24967,0.01848,0.32626,0.05614,0.18601,0.14024999999999999,0.03217,0.023970000000000005,0.0012940203043431391,0.0012114589511821872,628610
1.89,-0.98,x1 = 1.89; x2 = -0.98,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.06796126620827356,0.9320387337917264,0.5005821343801378,0.49941786561986223,0.016040611292309295,0.9839593887076907,0.04897066673184353,0.9510293332681565,0.35827,0.06334,1.0,0.11859,0.25,0.01578,0.32626,0.05614,0.17849,0.14776999999999998,0.0317,0.024440000000000003,0.0011587498487215277,0.0010888306149068917,628640
1.88,-0.89,x1 = 1.88; x2 = -0.89,1.9,-0.9,x1 = 1.9; x2 = -0.9,0.05970062945498513,0.9402993705450149,0.047214846490046744,0.9527851535099533,0.40998811949467306,0.590011880505327,0.018458632191192446,0.9815413678088076,0.03694463683055299,0.9630553631694472,0.27445,0.04499,0.97649,0.1327,0.2419,0.01812,0.32626,0.05614,0.17254,0.15372,0.02869,0.027450000000000002,0.006166650369768451,0.00529860767311896,628670
