z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
1.16,-0.6,x1 = 1.16; x2 = -0.6,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.06935264807103453,0.9306473519289653,0.5596398387224613,0.4403601612775387,0.0532662692769596,0.9467337307230406,0.08838461723118703,0.9116153827688129,0.3635,0.98971,0.30011,0.38658,0.34794,0.03863999999999995,0.0010574953285051938,0.001108740062731409
1.21,-0.64,x1 = 1.21; x2 = -0.64,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.045511812040636895,0.9544881879593632,0.432851647880661,0.5671483521193388,0.11356309127263615,0.8864369087273637,0.12809449204770684,0.871905507952293,0.26702,0.98695,0.51057,0.38658,0.53225,-0.14567000000000002,0.014163731986034454,0.016551021692268207
1.07,-0.67,x1 = 1.07; x2 = -0.67,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.07485245855755038,0.9251475414424496,0.4214166374417478,0.5785833625582522,0.07629068593004669,0.9237093140699534,0.10212421191271144,0.8978757880872885,0.38378,0.98211,0.38897,0.38658,0.43337,-0.04679,0.004168035963759486,0.004562189963689289
1.13,-0.63,x1 = 1.13; x2 = -0.63,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.0850981986442785,0.9149018013557214,0.4986941757520092,0.5013058242479909,0.05295281845183072,0.9470471815481695,0.09088460501933163,0.9091153949806685,0.41989,1.0,0.29881,0.38658,0.35848,0.02809999999999996,0.0014865307154424742,0.0015716744303511717
1.13,-0.59,x1 = 1.13; x2 = -0.59,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.09117299910063065,0.9088270008993694,0.3856165577800019,0.614383442219998,0.07499595584516448,0.9250040441548355,0.10331616770600677,0.8966838322939933,0.44037,0.96191,0.3843,0.38658,0.43696,-0.050380000000000036,0.004518412195119073,0.0049626235361325995
1.27,-0.65,x1 = 1.27; x2 = -0.65,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.05038529883534356,0.9496147011646565,0.42956119997167297,0.5704388000283269,0.12291486631648114,0.8770851336835188,0.13836533347446048,0.8616346665255395,0.28803,0.98564,0.53768,0.38658,0.56025,-0.17367000000000005,0.019284267182302306,0.023025471760325593
1.11,-0.61,x1 = 1.11; x2 = -0.61,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.0805078006681786,0.9194921993318215,0.5025316764233698,0.4974683235766301,0.04974861028274709,0.9502513897172526,0.08620117911752306,0.9137988208824768,0.40397,0.99998,0.28533,0.38658,0.34286,0.04371999999999998,0.0007378712591936971,0.0007678190730814986
1.21,-0.61,x1 = 1.21; x2 = -0.61,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.04910494360726173,0.9508950563927383,0.4325832079050297,0.5674167920949703,0.11000952233851571,0.8899904776614841,0.12584948497744597,0.8741505150225539,0.28258,0.98685,0.49994,0.38658,0.52385,-0.13727000000000006,0.013123881331375029,0.015259475021436937
0.99,-0.69,x1 = 0.99; x2 = -0.69,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.5223125126615182,0.4776874873384817,0.18460621977065902,0.815393780229341,0.14618854761191297,0.8538114523880871,0.16625457848775407,0.833745421512246,0.99856,0.69005,0.60022,0.38658,0.64714,-0.26056000000000007,0.03581244968480513,0.04492852427508311
1.1,-0.53,x1 = 1.1; x2 = -0.53,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.09885466632063097,0.9011453336793691,0.43554654838712403,0.564453451612876,0.05128221256863472,0.9487177874313651,0.08926853526489037,0.9107314647351096,0.46535,0.98798,0.29182,0.38658,0.36064,0.025939999999999963,0.0012016504663532046,0.0012636553796897768
1.09,-0.56,x1 = 1.09; x2 = -0.56,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.04126826239668947,0.9587317376033105,0.3694515759044404,0.6305484240955597,0.1331746098417543,0.8668253901582457,0.14292534967552295,0.857074650324477,0.24808,0.95025,0.56608,0.38658,0.58193,-0.19534999999999997,0.02173712668179318,0.02618706022375257
1.09,-0.64,x1 = 1.09; x2 = -0.64,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.05624951232845674,0.9437504876715431,0.4115766822226957,0.5884233177773042,0.10095378598476405,0.8990462140152358,0.11842617241620051,0.8815738275837992,0.31237,0.97732,0.47201,0.38658,0.50043,-0.11385000000000006,0.009905063093331626,0.011319026035393004
1.2,-0.72,x1 = 1.2; x2 = -0.72,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.06581662205660407,0.9341833779433959,0.3871612233931232,0.6128387766068768,0.12202587881856744,0.8779741211814326,0.13947619158627847,0.8605238084137214,0.35011,0.96294,0.53516,0.38658,0.56332,-0.17674000000000006,0.01987204239420154,0.02377977314376139
1.06,-0.59,x1 = 1.06; x2 = -0.59,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.0633707741393971,0.9366292258606028,0.34684332492632164,0.6531566750736783,0.0907493569137082,0.9092506430862919,0.1069782299190975,0.8930217700809024,0.34068,0.93122,0.43897,0.38658,0.47016,-0.08358000000000004,0.005667111161948429,0.00628815618636536
1.02,-0.58,x1 = 1.02; x2 = -0.58,1.1,-0.6,x1 = 1.1; x2 = -0.6,0.07562637369223339,0.9243736263077664,0.07851085908354216,0.921489140916458,0.35000602417018334,0.6499939758298166,0.09064840136324327,0.9093515986367569,0.11101079113968144,0.8889892088603188,0.39691,0.93407,0.43863,0.38658,0.47753,-0.09095000000000003,0.0070523673152345645,0.007910060413366622
