z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
0.46,1.16,x1 = 0.46; x2 = 1.16,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.9208430472052479,0.07915695279475202,0.4072799631057801,0.59272003689422,0.47836996725798187,0.5216300327420182,0.4129072312086346,0.5870927687913654,0.3992,0.07289,0.97505,0.99865,0.2414,0.24953,0.96947,0.23949,0.97692,-0.007449999999999957,0.24204,-0.0025499999999999967,0.0004914796265144995,0.0004934695916161535,110440
0.86,0.08,x1 = 0.86; x2 = 0.08,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.743570513632901,0.25642948636709906,0.4386906701167669,0.561309329883233,0.4723637167633166,0.5276362832366833,0.447325432172757,0.552674567827243,0.82131,0.19067,0.98913,0.9978,0.24624,0.24924,0.96947,0.23949,0.99135,-0.0218799999999999,0.24701,-0.007519999999999999,0.005065319457324802,0.005119231819234835,110470
0.58,0.88,x1 = 0.58; x2 = 0.88,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.8720553019229695,0.12794469807703038,0.43074216579773433,0.5692578342022656,0.4814189771648091,0.5185810228351909,0.4372259951276013,0.5627740048723986,0.55177,0.11157,0.98612,0.999,0.2452,0.24965,0.96947,0.23949,0.98777,-0.018299999999999983,0.24577,-0.00627999999999998,0.003232168345575437,0.00326143179578494,110500
0.53,0.5,x1 = 0.53; x2 = 0.5,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.751486368530416,0.24851363146958416,0.44251431391094476,0.5574856860890554,0.4968790626626244,0.5031209373373756,0.45602469504715626,0.543975304952844,0.80891,0.18675,0.99044,0.99997,0.2467,0.24999,0.96947,0.23949,0.99281,-0.023339999999999916,0.24752,-0.008029999999999982,0.006968169656495465,0.007050295718239216,110530
0.09,0.94,x1 = 0.09; x2 = 0.94,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.7382271384500845,0.2617728615499155,0.4397244082881933,0.5602755917118067,0.4753664695470318,0.5246335304529681,0.4490545326554568,0.5509454673445431,0.82941,0.19325,0.98949,0.99825,0.24637,0.24939,0.96947,0.23949,0.99178,-0.02230999999999994,0.24716,-0.007669999999999982,0.005419712308361017,0.005478717607095576,110560
0.97,0.0,x1 = 0.97; x2 = 0.0,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.6838443138763682,0.31615568612363176,0.4538481918746161,0.5461518081253839,0.4724136123572903,0.5275863876427097,0.45971775512548974,0.5402822448745103,0.90015,0.2162,0.99385,0.9978,0.24787,0.24924,0.96947,0.23949,0.9951,-0.02562999999999993,0.2483,-0.008809999999999985,0.00786635384967413,0.00796238481328275,110590
0.15,-0.1,x1 = 0.15; x2 = -0.1,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.2218254648622639,0.778174535137736,0.49051974766108175,0.5094802523389182,0.4425267048334412,0.5574732951665589,0.4531727838688371,0.5468272161311629,0.76349,0.17262,0.99974,0.99045,0.24991,0.2467,0.96947,0.23949,0.99251,-0.02303999999999995,0.24741,-0.007919999999999983,0.006311400386997262,0.006383567293448557,110620
1.35,-0.41,x1 = 1.35; x2 = -0.41,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.2535440270649556,0.7464559729350444,0.5153426458713897,0.48465735412861033,0.44513293037663626,0.5548670696233639,0.46293418438226086,0.5370658156177393,0.81685,0.18926,0.99932,0.9913,0.24976,0.24699,0.96947,0.23949,0.99333,-0.023859999999999992,0.24769,-0.008199999999999985,0.008692454618734406,0.008801499406283594,110650
-0.26,-0.23,x1 = -0.26; x2 = -0.23,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.42309048264592564,0.5769095173540745,0.49702291682335564,0.5029770831766444,0.4603823612077715,0.5396176387922285,0.4758846315675839,0.5241153684324162,0.98286,0.24408,0.99997,0.99547,0.24999,0.24843,0.96947,0.23949,0.99737,-0.027899999999999925,0.24909,-0.009599999999999997,0.012431488826821754,0.012600744794207794,110680
-0.58,-0.72,x1 = -0.58; x2 = -0.72,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.5178936459807455,0.48210635401925445,0.5092268350634972,0.49077316493650275,0.43902170273991026,0.5609782972600897,0.47538049468553334,0.5246195053144665,0.99908,0.24968,0.99975,0.98924,0.24991,0.24628,0.96947,0.23949,0.99468,-0.025209999999999955,0.24816,-0.008669999999999983,0.012273556929668583,0.012440256277607212,110710
-0.43,0.27,x1 = -0.43; x2 = 0.27,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.4097120514579215,0.5902879485420784,0.47279124615025997,0.5272087538497401,0.4421059550568584,0.5578940449431417,0.45467808862031944,0.5453219113796806,0.97635,0.24185,0.99786,0.99031,0.24926,0.24665,0.96947,0.23949,0.9934,-0.023929999999999896,0.24772,-0.008229999999999987,0.006654056094810387,0.0067313942164155885,110740
2.11,-0.1,x1 = 2.11; x2 = -0.1,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.3016970801465016,0.6983029198534982,0.5030490099068272,0.4969509900931728,0.43589049431802296,0.5641095056819772,0.45615202237813846,0.5438479776218614,0.88336,0.21068,0.99997,0.98811,0.24999,0.24589,0.96947,0.23949,0.99169,-0.022219999999999906,0.24713,-0.00763999999999998,0.006998240878513244,0.007080827528603423,110770
0.8,0.66,x1 = 0.8; x2 = 0.66,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.8416236033612099,0.15837639663879016,0.4454736040050598,0.5545263959949402,0.490685637160216,0.509314362839784,0.45263412290088695,0.5473658770991131,0.63041,0.13329,0.9914,0.99975,0.24703,0.24991,0.96947,0.23949,0.99272,-0.023249999999999993,0.24749,-0.00799999999999998,0.006190958403255724,0.006261321506173964,110800
0.17,0.16,x1 = 0.17; x2 = 0.16,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.34524244076437954,0.6547575592356205,0.45725923252153056,0.5427407674784694,0.4603726479462301,0.5396273520537699,0.4592977648058934,0.5407022351941067,0.92975,0.22605,0.99472,0.99546,0.24817,0.24843,0.96947,0.23949,0.9952,-0.02572999999999992,0.24834,-0.008849999999999997,0.007761496541196754,0.007855889669945396,110830
0.4,0.47,x1 = 0.4; x2 = 0.47,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3975006135206801,0.6024993864793199,0.6876371753113052,0.3123628246886949,0.44282864436357894,0.5571713556364212,0.4816083442217832,0.5183916557782169,0.45494198095186744,0.5450580190481327,0.89588,0.21479,0.99055,0.99902,0.24673,0.24966,0.96947,0.23949,0.9932,-0.023729999999999918,0.24765,-0.00816,0.006715048378640821,0.006793312777592063,110860
