z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
1.01,0.22,x1 = 1.01; x2 = 0.22,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.7480466285550509,0.2519533714449491,0.540259504749552,0.45974049525044797,0.5615606968704985,0.4384393031295014,0.545626411920221,0.4543735880797789,0.81436,0.18847,0.99532,0.98904,0.24838,0.24621,0.99837,0.24943,0.99374,0.004630000000000023,0.24783,0.001600000000000018,0.0009587936829203343,0.0009568480942282465,27640
1.38,1.13,x1 = 1.38; x2 = 1.13,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.7062726201970546,0.2937273798029454,0.5367200063123806,0.4632799936876194,0.5432864807187074,0.4567135192812925,0.538648759634294,0.46135124036570596,0.87349,0.20745,0.99611,0.99459,0.24865,0.24813,0.99837,0.24943,0.99566,0.00270999999999999,0.2485,0.0009300000000000141,0.00044318674608524733,0.00044263680244844075,27670
0.26,0.03,x1 = 0.26; x2 = 0.03,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.3996064496682205,0.6003935503317794,0.5525054378697375,0.44749456213026245,0.5582781109470643,0.4417218890529357,0.5559713135535383,0.44402868644646154,0.97072,0.23992,0.99203,0.99018,0.24724,0.2466,0.99837,0.24943,0.99092,0.007449999999999957,0.24686,0.0025700000000000167,0.002087970549096957,0.0020807856136356127,27700
-0.49,0.3,x1 = -0.49; x2 = 0.3,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.4391357131898391,0.5608642868101609,0.5553188235964786,0.4446811764035214,0.5093385874259555,0.4906614125740446,0.5295301512293353,0.47046984877066467,0.98928,0.2463,0.99115,0.99975,0.24694,0.24991,0.99837,0.24943,0.99597,0.0023999999999999577,0.24861,0.0008200000000000152,6.594052547485418e-05,6.591357318110318e-05,27730
0.3,0.77,x1 = 0.3; x2 = 0.77,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.8567947462376141,0.14320525376238596,0.5461461235685605,0.4538538764314395,0.5494087251185332,0.4505912748814668,0.5466133452514499,0.4533866547485501,0.59257,0.1227,0.99385,0.99294,0.24787,0.24756,0.99837,0.24943,0.99372,0.004649999999999932,0.24783,0.001600000000000018,0.0010476749570493722,0.0010454210423178102,27760
-0.39,0.22,x1 = -0.39; x2 = 0.22,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.3805937030783736,0.6194062969216264,0.5646816335075087,0.4353183664924914,0.521536071373798,0.47846392862620196,0.537957000637665,0.462042999362335,0.95846,0.23574,0.98789,0.99866,0.24582,0.24954,0.99837,0.24943,0.99456,0.00380999999999998,0.24812,0.0013100000000000056,0.0004028113772051919,0.0004023401275692444,27790
1.1,-0.02,x1 = 1.1; x2 = -0.02,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.4120417939398761,0.5879582060601238,0.5338062290801548,0.4661937709198451,0.5609430568490897,0.43905694315091026,0.5497615496533403,0.45023845034665955,0.97756,0.24226,0.9967,0.98926,0.24886,0.24629,0.99837,0.24943,0.99233,0.006039999999999934,0.24735,0.0020800000000000263,0.0013577045492941982,0.0013542306631360336,27820
0.06,-0.4,x1 = 0.06; x2 = -0.4,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.27835972738784304,0.7216402726121569,0.5708273568659056,0.4291726431340944,0.5247267454932223,0.47527325450677765,0.5375592991073352,0.46244070089266465,0.85321,0.20088,0.98548,0.99824,0.24498,0.24939,0.99837,0.24943,0.99469,0.0036800000000000166,0.24816,0.0012700000000000211,0.00038047445106392623,0.00038004463783693383,27850
2.1,-0.03,x1 = 2.1; x2 = -0.03,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.3083774164160763,0.6916225835839238,0.5646097067773257,0.4353902932226742,0.5518657645600347,0.44813423543996533,0.5557957085359586,0.4442042914640414,0.89129,0.21328,0.98792,0.99222,0.24583,0.24731,0.99837,0.24943,0.99089,0.007479999999999931,0.24685,0.002579999999999999,0.002065147208330474,0.0020580953312464324,27880
-0.27,-0.06,x1 = -0.27; x2 = -0.06,-0.9,-1.5,x1 = -0.9; x2 = -1.5,0.5237969655251162,0.4762030344748836,0.3964719360000649,0.6035280639999351,0.6005071009357406,0.39949289906425944,0.5124353001771598,0.48756469982284034,0.5473532975309263,0.4526467024690738,0.96885,0.23928,0.97065,0.99955,0.2399,0.24985,0.99837,0.24943,0.98809,0.010279999999999956,0.24591,0.003520000000000023,0.0011169135670810494,0.0011144064753946907,27910
