action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,0,0.6,action = 1,3,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,4,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,5,4,0.29627,0.31042,0.41967,0.43173,0.54275,1.4648925092119405,2.5372597960917744,100000.0,100000.0,2.5372597960917744,3.2260550184238808,5.384939592183549,200000.41967,200000.43173,5.617269592183549
2,0,0.6,action = 2,6,4,0.30111,0.27456,0.32772,0.29572,0.51853,1.5456405346291007,2.6771190125301016,100000.0,2.6771190125301016,2.6771190125301016,3.3923910692582013,5.628798025060203,200000.32772,5.6499580250602035,5.8727680250602035
4,0,0.6,action = 4,7,4,0.25533,0.22507,0.25754,0.23566,0.45744,1.610757032251097,2.7899037188751956,2.7899037188751956,2.7899037188751956,2.7899037188751956,3.4768440645021936,5.804877437750391,5.837347437750391,5.815467437750391,6.037247437750391
3,0,0.6,action = 3,8,4,0.26881,0.21942,0.23014,0.25744,0.3276,1.665106447140296,2.8840393530410506,2.8840393530410506,2.8840393530410506,2.0393288820217856,3.5990228942805924,5.987498706082102,5.998218706082101,6.025518706082101,4.406257764043572
2,0,0.6,action = 2,9,4,0.2712,0.19879,0.20134,0.197,0.29267,1.7116141517210037,2.9645927918081205,2.9645927918081205,2.0962889072206927,2.0962889072206927,3.6944283034420073,6.127975583616241,6.130525583616241,4.3895778144413855,4.485247814441386
1,0,0.6,action = 1,10,4,0.24744,0.20118,0.18147,0.17821,0.29149,1.7521710029697393,3.034839084612805,2.1459606613944,2.1459606613944,2.1459606613944,3.7517820059394786,6.27085816922561,4.4733913227888,4.4701313227887995,4.5834113227888
4,1,-0.4,action = 4,11,4,0.23636,0.16244,0.17395,0.16352,0.31357,1.7880668443287278,2.189923872367235,2.189923872367235,2.189923872367235,2.189923872367235,3.8124936886574554,4.5422877447344705,4.55379774473447,4.5433677447344705,4.693417744734471
2,0,0.6,action = 2,12,4,0.28951,0.18725,0.21987,0.21293,0.44755,1.8202191687792049,2.2293022340260973,2.2293022340260973,2.2293022340260973,1.8202191687792049,3.9299483375584097,4.645854468052194,4.678474468052195,4.671534468052195,4.08798833755841
1,1,-0.4,action = 1,13,4,0.31141,0.20808,0.20537,0.20689,0.36638,1.8493028623993581,2.26492230894522,1.8493028623993581,2.26492230894522,1.8493028623993581,4.010015724798716,4.73792461789044,3.903975724798716,4.7367346178904395,4.064985724798716
3,1,-0.4,action = 3,14,4,0.37293,0.34907,0.2817,0.30216,0.45697,1.87582818430929,1.87582818430929,1.87582818430929,2.2974090338442505,1.87582818430929,4.12458636861858,4.10072636861858,4.0333563686185805,4.896978067688501,4.20862636861858
4,1,-0.4,action = 4,15,4,0.39127,0.36081,0.34527,0.39691,0.4566,1.9001898762310732,1.9001898762310732,1.9001898762310732,1.9001898762310732,1.9001898762310732,4.191649752462146,4.161189752462146,4.1456497524621465,4.197289752462146,4.256979752462146
0,1,-0.4,action = 0,16,4,0.41412,0.37822,0.33411,0.40183,0.51853,1.9226993109716628,1.9226993109716628,1.9226993109716628,1.9226993109716628,1.6651071409327702,4.259518621943325,4.223618621943325,4.1795086219433255,4.247228621943326,3.8487442818655406
1,1,-0.4,action = 1,17,4,0.46903,0.42586,0.34577,0.40835,0.54895,1.683213076541578,1.943606235855818,1.943606235855818,1.943606235855818,1.683213076541578,3.835456153083156,4.313072471711636,4.232982471711636,4.295562471711635,3.915376153083156
