action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,1,-0.4,action = 3,0,3,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,1,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,2,3,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,3,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,4,3,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,5,3,0.55546,0.5791,0.57886,0.57908,0.45521,100000.0,100000.0,2.5372597960917744,2.5372597960917744,1.4648925092119405,200000.55546,200000.5791,5.653379592183549,5.653599592183549,3.384995018423881
0,0,0.6,action = 0,6,3,0.62689,0.67427,0.67316,0.65075,0.48972,100000.0,2.6771190125301016,2.6771190125301016,2.6771190125301016,1.5456405346291007,200000.62689,6.028508025060203,6.0273980250602035,6.004988025060204,3.5810010692582015
2,1,-0.4,action = 2,7,3,0.35035,0.51839,0.53097,0.50653,0.34447,2.7899037188751956,2.7899037188751956,2.7899037188751956,2.7899037188751956,1.610757032251097,5.930157437750391,6.098197437750391,6.110777437750391,6.086337437750391,3.5659840645021936
3,1,-0.4,action = 3,8,3,0.40034,0.54827,0.57954,0.55983,0.41108,2.8840393530410506,2.8840393530410506,2.0393288820217856,2.8840393530410506,1.665106447140296,6.168418706082101,6.316348706082101,4.658197764043571,6.327908706082101,3.7412928942805923
1,1,-0.4,action = 1,9,3,0.56794,0.70345,0.70742,0.70058,0.56748,2.9645927918081205,2.9645927918081205,2.0962889072206927,2.0962889072206927,1.7116141517210037,6.497125583616241,6.632635583616241,4.899997814441385,4.893157814441386,3.990708303442007
0,0,0.6,action = 0,10,3,0.52492,0.70525,0.74755,0.7291,0.54941,3.034839084612805,2.1459606613944,2.1459606613944,2.1459606613944,1.7521710029697393,6.59459816922561,4.9971713227888,5.0394713227888,5.021021322788799,4.0537520059394785
2,0,0.6,action = 2,11,3,0.3883,0.74868,0.7489,0.74307,0.49404,2.189923872367235,2.189923872367235,2.189923872367235,2.189923872367235,1.7880668443287278,4.7681477447344705,5.128527744734471,5.12874774473447,5.122917744734471,4.070173688657455
3,0,0.6,action = 3,12,3,0.5121,0.65906,0.64451,0.69219,0.58025,2.2293022340260973,2.2293022340260973,1.8202191687792049,2.2293022340260973,1.8202191687792049,4.970704468052195,5.117664468052195,4.28494833755841,5.150794468052195,4.22068833755841
1,1,-0.4,action = 1,13,3,0.38606,0.48358,0.4614,0.46528,0.42405,2.26492230894522,2.26492230894522,1.8493028623993581,1.8493028623993581,1.8493028623993581,4.9159046178904395,5.01342461789044,4.160005724798716,4.163885724798717,4.122655724798716
0,0,0.6,action = 0,14,3,0.50619,0.6143,0.55565,0.55505,0.54312,2.2974090338442505,1.87582818430929,1.87582818430929,1.87582818430929,1.87582818430929,5.101008067688501,4.36595636861858,4.30730636861858,4.30670636861858,4.29477636861858
1,1,-0.4,action = 1,15,3,0.37921,0.63751,0.55565,0.57905,0.49911,1.9001898762310732,1.9001898762310732,1.9001898762310732,1.9001898762310732,1.9001898762310732,4.179589752462146,4.437889752462146,4.356029752462146,4.379429752462146,4.299489752462146
3,0,0.6,action = 3,16,3,0.37906,0.68005,0.59562,0.60659,0.53584,1.9226993109716628,1.6651071409327702,1.9226993109716628,1.9226993109716628,1.9226993109716628,4.2244586219433256,4.01026428186554,4.441018621943326,4.451988621943325,4.381238621943326
2,0,0.6,action = 2,17,3,0.36136,0.67612,0.5909,0.56489,0.51097,1.943606235855818,1.683213076541578,1.943606235855818,1.683213076541578,1.943606235855818,4.248572471711636,4.042546153083157,4.478112471711636,3.931316153083156,4.398182471711636
4,1,-0.4,action = 4,18,3,0.35035,0.6142,0.51201,0.51853,0.46889,1.963113894931809,1.7001072119089533,1.7001072119089533,1.7001072119089533,1.963113894931809,4.276577789863618,4.0144144238179065,3.9122244238179067,3.9187444238179068,4.395117789863618
0,1,-0.4,action = 0,19,3,0.42142,0.59239,0.52487,0.54271,0.52478,1.9813898032786847,1.7159346194093164,1.7159346194093164,1.7159346194093164,1.7159346194093164,4.384199606557369,4.024259238818633,3.9567392388186327,3.9745792388186327,3.956649238818633
1,1,-0.4,action = 1,20,3,0.51868,0.60791,0.52478,0.5495,0.5488,1.7308162190833638,1.7308162190833638,1.7308162190833638,1.7308162190833638,1.7308162190833638,3.9803124381667274,4.069542438166728,3.9864124381667274,4.011132438166728,4.010432438166728
4,1,-0.4,action = 4,21,3,0.51868,0.66066,0.57414,0.57414,0.5908,1.744853812339692,1.5606450842368293,1.744853812339692,1.744853812339692,1.744853812339692,4.008387624679384,3.7819501684736587,4.063847624679384,4.063847624679384,4.080507624679384
2,0,0.6,action = 2,22,3,0.51248,0.60426,0.54355,0.51868,0.56199,1.7581338759524265,1.5725231371997739,1.7581338759524265,1.7581338759524265,1.5725231371997739,4.028747751904853,3.749306274399548,4.059817751904853,4.034947751904853,3.707036274399548
3,1,-0.4,action = 3,23,3,0.45744,0.57837,0.50005,0.51853,0.54941,1.770730464303703,1.5837898711516651,1.5837898711516651,1.770730464303703,1.5837898711516651,3.998900928607406,3.7459497423033303,3.66762974230333,4.059990928607406,3.7169897423033302
0,0,0.6,action = 0,24,3,0.45744,0.58605,0.48794,0.5434,0.52487,1.7827074592409247,1.5945024237681165,1.5945024237681165,1.5945024237681165,1.5945024237681165,4.022854918481849,3.775054847536233,3.676944847536233,3.732404847536233,3.713874847536233
1,0,0.6,action = 1,25,3,0.48161,0.58578,0.48756,0.53111,0.55589,1.604710413035181,1.604710413035181,1.604710413035181,1.604710413035181,1.604710413035181,3.691030826070362,3.795200826070362,3.6969808260703623,3.740530826070362,3.765310826070362
2,1,-0.4,action = 2,26,3,0.43407,0.52478,0.50639,0.48175,0.4947,1.6144571897307005,1.47379128053458,1.6144571897307005,1.6144571897307005,1.6144571897307005,3.662984379461401,3.4723625610691604,3.735304379461401,3.710664379461401,3.723614379461401
