action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,1,4,,,,,,,,,,,,,,,
2,0,0.6,action = 2,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,4,4,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,5,4,0.56725,0.76424,0.35158,0.36987,0.6992,100000.0,1.7941180927044762,2.5372597960917744,2.5372597960917744,2.5372597960917744,200000.56725,4.352476185408952,5.426099592183549,5.444389592183549,5.773719592183549
4,0,0.6,action = 4,6,4,0.63612,0.65869,0.38677,0.41209,0.67552,2.6771190125301016,1.8930137402964102,2.6771190125301016,2.6771190125301016,2.6771190125301016,5.990358025060203,4.4447174805928205,5.741008025060204,5.766328025060203,6.029758025060203
0,0,0.6,action = 0,7,4,0.66638,0.67392,0.55108,0.53509,0.61468,2.7899037188751956,1.9727647703429902,2.7899037188751956,2.7899037188751956,1.9727647703429902,6.246187437750391,4.619449540685981,6.130887437750391,6.1148974377503915,4.560209540685981
3,1,-0.4,action = 3,8,4,0.62753,0.66198,0.56793,0.58113,0.61828,2.0393288820217856,2.0393288820217856,2.8840393530410506,2.8840393530410506,2.0393288820217856,4.706187764043571,4.740637764043571,6.336008706082101,6.349208706082101,4.696937764043572
2,1,-0.4,action = 2,9,4,0.56685,0.5851,0.52478,0.53116,0.52492,2.0962889072206927,2.0962889072206927,2.9645927918081205,2.0962889072206927,2.0962889072206927,4.759427814441385,4.777677814441385,6.453965583616241,4.723737814441385,4.717497814441385
1,0,0.6,action = 1,10,4,0.52492,0.53097,0.50624,0.5,0.52492,2.1459606613944,2.1459606613944,2.1459606613944,2.1459606613944,2.1459606613944,4.816841322788799,4.8228913227887995,4.7981613227888,4.7919213227888,4.816841322788799
0,1,-0.4,action = 0,11,4,0.52478,0.51853,0.52473,0.51853,0.52444,2.189923872367235,1.7880668443287278,2.189923872367235,2.189923872367235,2.189923872367235,4.90462774473447,4.094663688657455,4.90457774473447,4.8983777447344705,4.904287744734471
3,0,0.6,action = 3,12,4,0.52492,0.53111,0.51868,0.52492,0.52492,1.8202191687792049,1.8202191687792049,2.2293022340260973,2.2293022340260973,2.2293022340260973,4.16535833755841,4.171548337558409,4.977284468052194,4.983524468052194,4.983524468052194
4,0,0.6,action = 4,13,4,0.51248,0.50624,0.49376,0.49376,0.51868,1.8493028623993581,1.8493028623993581,2.26492230894522,1.8493028623993581,2.26492230894522,4.211085724798716,4.204845724798716,5.02360461789044,4.192365724798716,5.04852461789044
2,0,0.6,action = 2,14,4,0.55451,0.55245,0.53492,0.52335,0.53492,1.87582818430929,1.87582818430929,2.2974090338442505,1.87582818430929,1.87582818430929,4.30616636861858,4.30410636861858,5.129738067688501,4.27500636861858,4.28657636861858
0,1,-0.4,action = 0,15,4,0.55098,0.54474,0.51982,0.51,0.5151,1.9001898762310732,1.9001898762310732,1.9001898762310732,1.9001898762310732,1.9001898762310732,4.351359752462146,4.345119752462146,4.3201997524621465,4.310379752462146,4.315479752462147
1,0,0.6,action = 1,16,4,0.53102,0.51248,0.50624,0.48752,0.48132,1.6651071409327702,1.9226993109716628,1.9226993109716628,1.9226993109716628,1.9226993109716628,3.8612342818655403,4.357878621943326,4.351638621943326,4.3329186219433256,4.326718621943326
2,0,0.6,action = 2,17,4,0.54965,0.49995,0.48747,0.4565,0.46898,1.683213076541578,1.683213076541578,1.943606235855818,1.943606235855818,1.943606235855818,3.9160761530831563,3.866376153083156,4.374682471711636,4.343712471711636,4.356192471711636
3,0,0.6,action = 3,18,4,0.5,0.47508,0.45031,0.46269,0.45064,1.7001072119089533,1.7001072119089533,1.7001072119089533,1.963113894931809,1.963113894931809,3.9002144238179066,3.875294423817907,3.8505244238179066,4.388917789863618,4.376867789863618
4,1,-0.4,action = 4,19,4,0.5,0.46279,0.46889,0.46903,0.46307,1.7159346194093164,1.7159346194093164,1.7159346194093164,1.7159346194093164,1.9813898032786847,3.9318692388186327,3.8946592388186327,3.9007592388186327,3.9008992388186328,4.425849606557369
0,0,0.6,action = 0,20,4,0.51868,0.48127,0.45655,0.44411,0.47513,1.7308162190833638,1.7308162190833638,1.7308162190833638,1.7308162190833638,1.7308162190833638,3.9803124381667274,3.9429024381667275,3.9181824381667276,3.905742438166728,3.9367624381667277
2,1,-0.4,action = 2,21,4,0.48752,0.4626,0.46265,0.44411,0.45031,1.5606450842368293,1.744853812339692,1.744853812339692,1.744853812339692,1.744853812339692,3.6088101684736587,3.952307624679384,3.952357624679384,3.933817624679384,3.940017624679384
4,0,0.6,action = 4,22,4,0.49376,0.4626,0.47503,0.4626,0.46265,1.5725231371997739,1.7581338759524265,1.5725231371997739,1.7581338759524265,1.7581338759524265,3.6388062743995477,3.978867751904853,3.6200762743995476,3.978867751904853,3.978917751904853
1,1,-0.4,action = 1,23,4,0.48127,0.4564,0.46879,0.4564,0.45021,1.5837898711516651,1.770730464303703,1.5837898711516651,1.770730464303703,1.5837898711516651,3.64884974230333,3.997860928607406,3.63636974230333,3.997860928607406,3.61778974230333
3,0,0.6,action = 3,24,4,0.50624,0.48752,0.48127,0.47503,0.47508,1.5945024237681165,1.5945024237681165,1.5945024237681165,1.7827074592409247,1.5945024237681165,3.695244847536233,3.676524847536233,3.670274847536233,4.04044491848185,3.664084847536233
0,1,-0.4,action = 0,25,4,0.49376,0.47503,0.48127,0.45021,0.4626,1.604710413035181,1.604710413035181,1.604710413035181,1.604710413035181,1.604710413035181,3.703180826070362,3.684450826070362,3.690690826070362,3.6596308260703623,3.672020826070362
1,1,-0.4,action = 1,26,4,0.51868,0.4566,0.45035,0.42633,0.43305,1.47379128053458,1.6144571897307005,1.6144571897307005,1.6144571897307005,1.6144571897307005,3.4662625610691604,3.685514379461401,3.679264379461401,3.655244379461401,3.661964379461401
2,1,-0.4,action = 2,27,4,0.51244,0.49376,0.48127,0.44426,0.46265,1.4823025721158825,1.4823025721158825,1.6237808409619274,1.6237808409619274,1.6237808409619274,3.4770451442317647,3.458365144231765,3.7288316819238547,3.6918216819238547,3.710211681923855
4,0,0.6,action = 4,28,4,0.50624,0.50624,0.48771,0.46302,0.46307,1.4904583090468686,1.4904583090468686,1.4904583090468686,1.6327150016532617,1.6327150016532617,3.4871566180937372,3.4871566180937372,3.468626618093737,3.7284500033065235,3.7285000033065234
3,1,-0.4,action = 3,29,4,0.50005,0.5,0.48752,0.46265,0.47522,1.4982857355071075,1.4982857355071075,1.4982857355071075,1.6412895163031496,1.4982857355071075,3.496621471014215,3.496571471014215,3.484091471014215,3.745229032606299,3.471791471014215
0,0,0.6,action = 0,30,4,0.5374,0.50624,0.48752,0.48756,0.46889,1.5058091319972131,1.5058091319972131,1.5058091319972131,1.5058091319972131,1.5058091319972131,3.549018263994426,3.5178582639944262,3.499138263994426,3.499178263994426,3.4805082639944263
2,0,0.6,action = 2,31,4,0.51248,0.48752,0.5,0.46279,0.48752,1.4008124782825446,1.5130502263491183,1.5130502263491183,1.5130502263491183,1.5130502263491183,3.3141049565650893,3.5136204526982366,3.5261004526982367,3.4888904526982367,3.5136204526982366
1,1,-0.4,action = 1,32,4,0.51244,0.48756,0.49381,0.46903,0.46889,1.407273138632808,1.5200285362634587,1.407273138632808,1.5200285362634587,1.5200285362634587,3.3269862772656156,3.527617072526917,3.3083562772656157,3.5090870725269174,3.5089470725269174
4,1,-0.4,action = 4,33,4,0.53111,0.53721,0.51244,0.48752,0.49986,1.4135067974899094,1.4135067974899094,1.4135067974899094,1.5267616565710993,1.5267616565710993,3.3581235949798187,3.3642235949798187,3.339453594979819,3.5410433131421986,3.5533833131421986
