action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,5,4,0.43389,0.78205,0.78185,0.70288,0.77721,0.4956107343470276,0.4128559070668603,0.4129891039724898,0.4569901530667811,0.41611296543126364,2.911943671735138,2.8463295353343017,2.846795519862449,2.9878307653339053,2.8577748271563186
2,0,0.6,action = 2,6,4,0.40993,0.72945,0.67297,0.45914,0.72918,0.49182313894325874,0.44424092562482353,0.46912684851754116,0.4983272017460014,0.4443872185380673,2.8690456947162937,2.9506546281241177,3.0186042425877058,2.9507760087300072,2.9511160926903366
1,0,0.6,action = 1,7,4,0.40246,0.59635,0.51169,0.43925,0.59567,0.49039779771120506,0.4906322451694344,0.4998599803945101,0.49629628247650615,0.4907647094076753,2.8544489885560256,3.049511225847172,3.0109899019725503,2.9207314123825308,3.049493547038377
4,0,0.6,action = 4,8,4,0.42601,0.47522,0.47508,0.44411,0.5434,0.49448963588734596,0.49938962744534454,0.49937961512260387,0.49687020437937307,0.49811645224786544,2.89845817943673,2.9721681372267224,2.9719780756130194,2.928461021896865,3.0339822612393275
1,0,0.6,action = 1,9,4,0.38284,0.44012,0.41166,0.39804,0.41034,0.486076125725179,0.4963970185244871,0.4921381919745713,0.4894997446373185,0.49189429758841485,2.8132206286258947,2.9221050926224352,2.8723509598728563,2.8455387231865923,2.869811487942074
2,0,0.6,action = 2,10,4,0.3911,0.40114,0.41962,0.40728,0.41658,0.4879959016221345,0.49013263511013017,0.4934977203594764,0.49132473986152986,0.49299087212645226,2.8310795081106725,2.8518031755506508,2.887108601797382,2.863903699307649,2.8815343606322616
4,1,-0.4,action = 4,11,4,0.40223,0.44411,0.40137,0.40835,0.46265,0.49034681603942326,0.49687020437937307,0.4901734386928774,0.4915282290977803,0.4985980344927164,2.853964080197116,2.928461021896865,2.852237193464387,2.8659911454889015,2.955640172463582
4,0,0.6,action = 4,12,4,0.45035,0.45655,0.45035,0.45045,0.49376,0.49753391844174805,0.498106414333323,0.49753391844174805,0.49753391844174805,0.499959998399872,2.93801959220874,2.947082071666615,2.93801959220874,2.93811959220874,2.99355999199936
4,1,-0.4,action = 4,13,4,0.42563,0.43173,0.43182,0.41357,0.44402,0.49443907612566385,0.49531807962157004,0.49532817404222024,0.49247334953274374,0.4968601412872641,2.897825380628319,2.90832039810785,2.9084608702111012,2.8759367476637188,2.9283207064363204
4,0,0.6,action = 4,14,4,0.46265,0.4626,0.45031,0.4626,0.5,0.4985980344927164,0.4985980344927164,0.4975238687741524,0.4985980344927164,0.5,2.955640172463582,2.955590172463582,2.937929343870762,2.955590172463582,3.0
4,0,0.6,action = 4,15,4,0.43792,0.4626,0.4564,0.43801,0.48127,0.4961350622562368,0.4985980344927164,0.49809637621649083,0.4961451400548029,0.4996498774141749,2.918595311281184,2.955590172463582,2.946881881082454,2.9187357002740146,2.9795193870708743
4,0,0.6,action = 4,16,4,0.40761,0.44411,0.42586,0.41976,0.44411,0.49138579548049616,0.49687020437937307,0.4944694126030446,0.49351798346159587,0.49687020437937307,2.8645389774024808,2.928461021896865,2.898207063015223,2.8873499173079793,2.928461021896865
1,0,0.6,action = 1,17,4,0.41967,0.43182,0.42,0.40207,0.41953,0.4935078520145348,0.49532817404222024,0.4935585071701227,0.4903162244919089,0.4934774564253163,2.887209260072674,2.9084608702111012,2.8877925358506134,2.853651122459545,2.8869172821265816
