action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,0,0.6,action = 3,0,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,1,3,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,3,3,,,,,,,,,,,,,,,
2,0,0.6,action = 2,4,3,,,,,,,,,,,,,,,
1,0,0.6,action = 1,5,3,0.02451,0.05449,0.02445,0.02349,0.02158,0.15462858726639134,0.22698017534577772,0.15446682491719702,0.15145956556124146,0.14529280780547948,0.7976529363319567,1.1893908767288885,0.796784124585985,0.7807878278062073,0.7480440390273975
0,0,0.6,action = 0,6,3,0.02533,0.02291,0.01927,0.02093,0.0219,0.15713051899615174,0.14959946523968592,0.13744089638822937,0.14317821063276354,0.14635573101180563,0.8109825949807586,0.7709073261984296,0.7064744819411469,0.7368210531638176,0.7536786550590282
4,0,0.6,action = 4,7,3,0.02099,0.02331,0.02,0.02219,0.02407,0.1433527118683145,0.15089731607951148,0.13999999999999999,0.14730919862656236,0.15326447729333761,0.7377535593415724,0.7777965803975575,0.72,0.7587359931328118,0.7903923864666881
3,0,0.6,action = 3,8,3,0.0179,0.0202,0.01656,0.02052,0.01979,0.13258959235173776,0.1407124727947029,0.1276322843170959,0.14177446878757824,0.1392838827718412,0.6808479617586888,0.7237623639735145,0.6547214215854794,0.7293923439378912,0.716209413859206
1,1,-0.4,action = 1,9,3,0.01693,0.01833,0.01606,0.01632,0.01807,0.1289961239727768,0.1341268056728408,0.12569805089976535,0.1267280552995271,0.13319159132617944,0.661910619863884,0.688964028364204,0.6445502544988267,0.6499602764976355,0.6840279566308972
1,0,0.6,action = 1,10,3,0.08611,0.18048,0.09064,0.06235,0.04803,0.2805173791407584,0.3845776904605882,0.28708883642524313,0.241805707128678,0.21382235617446552,1.488696895703792,2.103368452302941,1.5260841821262157,1.27137853564339,1.1171417808723276
1,0,0.6,action = 1,11,3,0.09004,0.16142,0.10305,0.06622,0.04447,0.2862341698679597,0.3679130332021414,0.3040230254437976,0.24867649667791283,0.20613102629153138,1.5212108493397982,2.000985166010707,1.6231651272189882,1.309602483389564,1.0751251314576569
1,1,-0.4,action = 1,12,3,0.06879,0.09713,0.07129,0.06214,0.06176,0.2531007704452912,0.29614185789921693,0.2573130389234094,0.2414125100321025,0.2407072911234722,1.334293852226456,1.5778392894960847,1.357855194617047,1.2692025501605126,1.265296455617361
1,1,-0.4,action = 1,13,3,0.1317,0.25192,0.11739,0.08387,0.06798,0.33815676837821834,0.43411979913383353,0.32188507265792865,0.2772002886001384,0.2517141235608364,1.8224838418910916,2.4225189956691677,1.726815363289643,1.469871443000692,1.326550617804182
1,1,-0.4,action = 1,14,3,0.23285,0.4341,0.17186,0.13234,0.07935,0.4226464243312606,0.49564099911125187,0.37725323060246946,0.3388509997034095,0.2702961338976198,2.346082121656303,2.9123049955562594,2.0581261530123474,1.8265949985170473,1.430830669488099
1,0,0.6,action = 1,15,3,0.19037,0.4293,0.15191,0.12797,0.08393,0.39259393780342555,0.4949747468305833,0.35892896233098825,0.3340658617698013,0.2772904614298876,2.1533396890171277,2.9041737341529164,1.9465548116549414,1.7982993088490065,1.4703823071494382
1,0,0.6,action = 1,16,3,0.20238,0.42647,0.15606,0.1159,0.08936,0.40177107909853343,0.49456041087009783,0.3629187236834165,0.32010935631436954,0.2852542725359254,2.2112353954926673,2.8992720543504893,1.9706536184170824,1.7164467815718476,1.5156313626796272
1,1,-0.4,action = 1,17,3,0.16358,0.42238,0.12583,0.09447,0.07424,0.3698918760935417,0.4939331938632997,0.331647403125669,0.2924893160441933,0.2621640707648552,2.0130393804677085,2.8920459693164986,1.7840670156283451,1.5569165802209666,1.385060353824276
1,0,0.6,action = 1,18,3,0.20394,0.43967,0.14116,0.1026,0.0631,0.40292679235811557,0.49634665305610753,0.34818098741889975,0.3034303874037668,0.24314604664686612,2.218573961790578,2.9214032652805377,1.8820649370944986,1.6197519370188342,1.2788302332343306
1,0,0.6,action = 1,19,3,0.19866,0.40803,0.17931,0.12323,0.11354,0.3989862153007294,0.49146719117353094,0.3836143897196767,0.328709598277872,0.31725384158430614,2.193591076503647,2.865365955867655,2.0973819485983833,1.76677799138936,1.6998092079215308
1,0,0.6,action = 1,20,3,0.19815,0.43876,0.15508,0.12537,0.08442,0.3985975413872996,0.4962358310319802,0.36198066246693344,0.331134413795969,0.2780287754891569,2.1911377069364977,2.9199391551599008,1.9649833123346672,1.781042068979845,1.4745638774457843
