action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,0,0.6,action = 4,0,4,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,1,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,2,4,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
2,0,0.6,action = 2,5,4,0.51821,0.5474,0.54757,0.49954,0.49891,0.49966989102806664,0.49774491458979264,0.497734869182379,0.5,0.5,1.5175497820561332,1.5428898291795852,1.543039738364758,1.49954,1.49891
2,1,-0.4,action = 2,6,4,0.50847,0.51372,0.52252,0.47508,0.51997,0.4999299950993139,0.49980996388627547,0.4994897396343592,0.49937961512260387,0.49959983987187184,1.5083299901986278,1.513339927772551,1.5214994792687184,1.4738392302452077,1.5191696797437437
0,1,-0.4,action = 0,7,4,0.51868,0.51248,0.5,0.48137,0.50619,0.4996498774141749,0.4998399743918047,0.5,0.4996498774141749,0.499959998399872,1.5179797548283498,1.5121599487836095,1.5,1.4806697548283498,1.506109996799744
0,0,0.6,action = 0,8,4,0.53078,0.52464,0.5,0.50653,0.51272,0.4990490957811666,0.49938962744534454,0.5,0.499959998399872,0.4998399743918047,1.5288781915623333,1.523419254890689,1.5,1.506449996799744,1.5123999487836093
4,1,-0.4,action = 4,9,4,0.5,0.5,0.5,0.49376,0.50624,0.5,0.5,0.5,0.499959998399872,0.499959998399872,1.5,1.5,1.5,1.4936799967997438,1.5061599967997439
2,0,0.6,action = 2,10,4,0.46302,0.46307,0.48799,0.48771,0.47551,0.49862811793961237,0.49863814535191747,0.4998599803945101,0.49984997749324744,0.4993996395673509,1.4602762358792247,1.460346290703835,1.48770996078902,1.4874099549864948,1.4743092791347019
4,1,-0.4,action = 4,11,4,0.49986,0.51853,0.5061,0.51825,0.53073,0.5,0.49965988432132513,0.499959998399872,0.49966989102806664,0.49905911473491793,1.49986,1.5178497686426504,1.5060199967997439,1.5175897820561333,1.528848229469836
4,1,-0.4,action = 4,12,4,0.50005,0.48147,0.48147,0.49381,0.52492,0.5,0.49965988432132513,0.49965988432132513,0.499959998399872,0.49937961512260387,1.5000499999999999,1.4807897686426503,1.4807897686426503,1.493729996799744,1.5236792302452078
4,1,-0.4,action = 4,13,4,0.51868,0.52487,0.52492,0.5374,0.56199,0.4996498774141749,0.49937961512260387,0.49937961512260387,0.4985980344927164,0.4961451400548029,1.5179797548283498,1.5236292302452077,1.5236792302452078,1.5345960689854328,1.5542802801096058
4,1,-0.4,action = 4,14,4,0.51873,0.51873,0.51868,0.5436,0.59197,0.4996498774141749,0.4996498774141749,0.4996498774141749,0.49809637621649083,0.49146719117353094,1.51802975482835,1.51802975482835,1.5179797548283498,1.5397927524329815,1.5749043823470619
4,0,0.6,action = 4,15,4,0.54355,0.5374,0.52487,0.55598,0.64451,0.49809637621649083,0.4985980344927164,0.49937961512260387,0.4968601412872641,0.4786648096528509,1.5397427524329816,1.5345960689854328,1.5236292302452077,1.5497002825745283,1.6018396193057018
4,0,0.6,action = 4,16,4,0.53121,0.51868,0.53111,0.56208,0.60413,0.49902905727021546,0.4996498774141749,0.49902905727021546,0.4961350622562368,0.48903987567477564,1.529268114540431,1.5179797548283498,1.5291681145404308,1.5543501245124736,1.5822097513495512
4,0,0.6,action = 4,17,4,0.53731,0.52492,0.52492,0.51868,0.5679,0.498608062510024,0.49937961512260387,0.49937961512260387,0.4996498774141749,0.49536854966782057,1.534526125020048,1.5236792302452078,1.5236792302452078,1.5179797548283498,1.558637099335641
