action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,0,0.6,action = 3,0,3,,,,,,,,,,,,,,,
1,0,0.6,action = 1,1,3,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,2,3,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,3,3,,,,,,,,,,,,,,,
0,0,0.6,action = 0,4,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,5,3,0.33241,0.4199,0.38978,0.3779,0.48752,0.47107324271285034,0.49353824573177707,0.4876986774638619,0.48486080476771887,0.4998399743918047,1.2745564854257005,1.406976491463554,1.3651773549277237,1.3476216095354379,1.4871999487836094
1,0,0.6,action = 1,6,3,0.27359,0.3562,0.30419,0.27766,0.3366,0.44580264691901506,0.4788736785416379,0.4600652127687987,0.4478392568768397,0.4725462940284264,1.16519529383803,1.3139473570832758,1.2243204255375975,1.1733385137536794,1.2816925880568528
4,0,0.6,action = 4,7,3,0.27359,0.31772,0.27468,0.25975,0.3387,0.44580264691901506,0.4655856526999087,0.44635187912677143,0.43849743442807054,0.4732652533199538,1.16519529383803,1.2488913053998174,1.167383758253543,1.136744868856141,1.2852305066399077
1,0,0.6,action = 1,8,3,0.25009,0.29053,0.2419,0.23364,0.28511,0.4330704330706496,0.454004405264971,0.42824058658655884,0.42314300183271375,0.4514642843016488,1.1162308661412992,1.198538810529942,1.0983811731731177,1.0799260036654275,1.1880385686032975
4,0,0.6,action = 4,9,3,0.25095,0.26689,0.26618,0.2373,0.27086,0.4335550714730483,0.44233471489359727,0.44196153678798794,0.4254291950489529,0.44440972086577946,1.1180601429460966,1.1515594297871945,1.1501030735759759,1.0881583900979057,1.159679441731559
1,0,0.6,action = 1,10,3,0.17719,0.20469,0.188,0.16824,0.19489,0.38182456704617634,0.40347242780641157,0.39071728909788467,0.37407218554712135,0.39611866908793886,0.9408391340923526,1.0116348556128232,0.9694345781957694,0.9163843710942428,0.9871273381758777
2,0,0.6,action = 2,11,3,0.15075,0.14371,0.16992,0.12931,0.14098,0.35781280021821465,0.35079908779812985,0.37556623916427845,0.3355443338815305,0.3479942528261063,0.8663756004364294,0.8453081755962597,0.9210524783285569,0.800398667763061,0.8369685056522126
4,0,0.6,action = 4,12,3,0.13951,0.14709,0.11615,0.12041,0.16088,0.3464823227814083,0.3542033314354906,0.32040599245332474,0.3254381661698578,0.3674098528891135,0.8324746455628166,0.8554966628709813,0.7569619849066495,0.7712863323397157,0.895699705778227
4,1,-0.4,action = 4,13,3,0.1397,0.14929,0.10953,0.13291,0.16389,0.3466698717800553,0.3563705936241092,0.312313944613429,0.3394701754204631,0.3701756339901372,0.8330397435601107,0.8620311872482185,0.734157889226858,0.8118503508409262,0.9042412679802744
4,0,0.6,action = 4,14,3,0.21643,0.22808,0.21017,0.19883,0.29499,0.411813064387229,0.41959504286871646,0.4074309757492673,0.3991240408695021,0.4560372791779198,1.040056128774458,1.0672700857374329,1.0250319514985347,0.9970780817390041,1.2070645583558397
1,0,0.6,action = 1,15,3,0.21196,0.23404,0.19525,0.20331,0.23402,0.40869303884455876,0.423391072177957,0.39639626637999503,0.40245496642481626,0.42337926260033093,1.0293460776891175,1.080822144355914,0.9880425327599901,1.0082199328496326,1.0807785252006619
4,0,0.6,action = 4,16,3,0.18864,0.20487,0.15807,0.16816,0.22812,0.3912288332932531,0.40360872141221127,0.36480131578710073,0.3740053475553525,0.41961887469464476,0.9710976665865062,1.0120874428244226,0.8876726315742014,0.9161706951107049,1.0673577493892896
4,1,-0.4,action = 4,17,3,0.18349,0.19243,0.15455,0.16678,0.2029,0.38706588586440943,0.3942080668885405,0.3614830563110808,0.37278680234149925,0.40215668588250525,0.9576217717288189,0.980846133777081,0.8775161126221616,0.9123536046829985,1.0072133717650105
4,1,-0.4,action = 4,18,3,0.22509,0.21942,0.21673,0.21465,0.2998,0.4176362053270765,0.4138477981094016,0.4120194170181789,0.41057277065095293,0.4581702740248433,1.060362410654153,1.0471155962188032,1.040768834036358,1.0357955413019058,1.2161405480496865
4,1,-0.4,action = 4,19,3,0.24769,0.26221,0.21077,0.23461,0.37216,0.43167117114766884,0.43984088031923546,0.40784801090602363,0.4237570058417914,0.4833839054002522,1.1110323422953376,1.1418917606384709,1.0264660218120474,1.0821240116835829,1.3389278108005045
4,0,0.6,action = 4,20,3,0.27209,0.26951,0.2443,0.24932,0.37037,0.44503932410518515,0.4437003493349988,0.4296742952516476,0.4326199255697777,0.48290785870598546,1.1621686482103704,1.1569106986699977,1.1036485905032951,1.1145598511395554,1.336185717411971
4,0,0.6,action = 4,21,3,0.24292,0.27486,0.20629,0.22778,0.38499,0.4288472921682029,0.44644148552749885,0.404635638568824,0.4193924176710876,0.4865901766373834,1.1006145843364057,1.1677429710549978,1.015561277137648,1.0665648353421753,1.3581703532747669
4,0,0.6,action = 4,22,3,0.23672,0.29077,0.21047,0.22925,0.35695,0.425076463709766,0.45411452300053123,0.40763954665856456,0.42034509631967876,0.47910332914727277,1.086872927419532,1.1989990460010624,1.0257490933171292,1.0699401926393575,1.3151566582945455
4,0,0.6,action = 4,23,3,0.20719,0.24744,0.18536,0.19554,0.29462,0.4052900196155834,0.43153215407429374,0.38858718455450897,0.3966106403010388,0.455872789273499,1.0177700392311668,1.1105043081485875,0.9625343691090179,0.9887612806020776,1.206365578546998
4,0,0.6,action = 4,24,3,0.19824,0.2525,0.18748,0.19078,0.27943,0.39867279816912515,0.43444217106537897,0.3902947604055171,0.39291220393365234,0.4487204029236915,0.9955855963382503,1.1213843421307579,0.9680695208110341,0.9766044078673046,1.176870805847383
