x1,x2,label
0.05,1.21,0
0.03,0.43,0
0.94,0.71,0
-0.2,1.52,0
-1.42,-0.3,0
0.97,0.36,0
0.33,0.25,1
-0.77,0.18,0
1.39,0.14,0
-1.76,-0.99,0
0.15,0.06,1
1.0,-0.54,0
0.33,1.23,0
0.5,-0.62,1
-0.67,0.17,0
0.46,0.7,0
0.51,0.34,0
-0.78,1.09,0
0.42,0.38,0
0.13,-0.38,1
0.21,-0.78,1
1.39,-0.74,0
0.25,-0.43,1
0.31,1.27,0
-0.37,0.62,1
1.83,0.06,1
-3.73,-0.1,0
0.35,-0.15,1
-0.07,1.37,0
0.65,-0.01,0
-0.76,0.13,0
0.89,1.06,0
0.06,1.31,0
0.36,1.1,0
-0.8,0.36,0
0.75,-0.17,0
1.04,0.82,0
1.73,-0.24,1
-2.1,0.51,1
0.13,-0.06,1
-0.67,0.26,0
-0.46,0.46,1
1.8,-0.13,1
0.17,-0.14,1
1.12,-0.1,0
1.82,-0.3,1
0.64,1.18,0
-0.19,0.24,1
0.63,0.18,0
1.2,-0.09,0
1.09,-0.11,0
