x1,x2,label
0.29,1.3,0
-1.31,0.53,0
-0.68,-0.49,0
0.14,0.14,1
-1.1,0.48,0
1.6,-0.21,1
-0.71,0.55,0
-0.54,0.49,0
-0.32,-0.27,1
-0.31,0.68,0
-0.92,-0.37,0
0.3,0.19,1
1.45,1.22,1
-0.12,1.34,0
-0.27,0.88,0
0.86,-0.03,1
-0.54,-0.08,0
-0.46,-0.47,0
-0.59,-0.45,0
-0.61,0.68,0
-0.03,0.28,0
0.61,0.12,0
-0.79,0.33,0
-0.21,0.53,0
0.09,0.91,0
0.34,1.09,0
1.31,-0.28,1
1.26,-1.3,1
-0.61,0.02,0
0.29,1.6,0
1.38,0.33,1
-0.69,-0.69,0
-0.24,-0.65,0
1.75,1.52,1
0.09,-0.56,1
0.49,1.18,0
1.21,-0.89,1
0.5,-0.04,0
-2.11,0.61,0
-0.44,-0.61,0
1.89,-0.16,1
-0.58,-0.05,0
1.21,1.29,0
-0.2,0.62,0
-0.21,0.21,1
0.37,-0.75,0
1.42,-0.78,1
-0.89,1.11,0
0.21,0.46,1
-1.01,-0.2,0
