x1,x2,label
0.35,-0.15,1
-0.07,1.07,0
0.65,-0.01,1
-0.76,0.12,0
0.09,-0.76,0
0.06,1.21,0
0.36,-0.1,1
-0.8,0.39,0
0.75,-0.17,0
1.04,0.82,0
1.73,-0.24,1
-0.5,0.51,1
0.13,-0.06,1
-0.67,0.26,0
-0.46,0.46,0
1.8,-0.13,1
0.17,-0.84,0
1.12,-0.11,1
1.02,-0.38,0
0.44,0.85,0
-0.19,0.24,1
0.63,0.18,0
1.2,-0.09,0
1.09,-0.11,0
0.09,0.88,0
-0.2,0.09,1
1.35,0.88,0
0.27,-0.31,1
0.29,1.3,0
-0.31,0.53,1
-0.68,-0.49,0
0.14,0.14,0
-0.3,0.48,1
1.6,-0.21,1
-0.71,0.55,0
-0.54,0.49,0
1.32,-0.27,1
-0.31,0.68,1
-0.22,-0.37,1
0.3,0.19,1
1.45,0.22,1
-0.12,1.34,0
-0.27,0.88,0
1.86,-0.03,1
-0.54,-0.08,1
0.46,-0.47,1
-0.19,-0.35,1
-0.61,0.68,0
-0.03,0.28,0
0.61,0.12,0
