z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
2.8,x1 = 2.8,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.3401350849802397,0.6598649150197604,0.915172822280268,0.08482717771973206,0.9350118883128461,0.06498811168715385,0.9282639259019265,0.07173607409807342,0.92495,0.41896,0.34694,0.38489,0.37144,0.013450000000000017,8.67574845823272e-05,8.552488986034949e-05
-2.1,x1 = -2.1,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.803240048148963,0.196759951851037,0.9424668616828354,0.05753313831716469,0.8166739623541392,0.1833260376458607,0.9177158568677188,0.08228414313228126,0.7154,0.31757,0.6873,0.38489,0.39032,-0.00542999999999999,0.00034530324856432877,0.00035496891984737947
-6.4,x1 = -6.4,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.9252538081851018,0.07474619181489832,0.9602679772791751,0.03973202272082497,0.5445246563822237,0.4554753436177762,0.929192747269649,0.07080725273035132,0.38339,0.24106,0.99427,0.38489,0.29736,0.08753,0.00014133156998422103,0.0001387659924237429
-0.0,x1 = -0.0,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.8330066216661705,0.1669933783338296,0.9268235774342525,0.0731764225657474,0.9068375229826554,0.09316247701734456,0.9234860386818164,0.07651396131818348,0.65078,0.37767,0.44694,0.38489,0.38924,-0.004349999999999965,1.304531744647855e-05,1.3116785315855396e-05
1.9,x1 = 1.9,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.36832402449597335,0.6316759755040268,0.9201478582203562,0.07985214177964392,0.9407545171896796,0.0592454828103204,0.9331645896266825,0.0668354103733177,0.94938,0.40166,0.32444,0.38489,0.35288,0.03200999999999998,0.000535379045834351,0.0005163775283081543
-5.5,x1 = -5.5,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.9404483899085436,0.05955161009145622,0.9513505492102385,0.0486494507897615,0.5999724075733897,0.4000275924266103,0.9304254151248204,0.06957458487517959,0.32566,0.28063,0.97097,0.38489,0.32174,0.06314999999999998,0.00023521584390565238,0.00022969961823396216
-7.7,x1 = -7.7,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.9223945360893033,0.07760546391069671,0.9676980041432923,0.03230199585670776,0.4148622123388769,0.5851377876611232,0.9247949260538734,0.07520507394612677,0.39369,0.20581,0.97898,0.38489,0.26581,0.11908000000000002,1.4688292010995685e-08,1.469099635540062e-08
-16.6,x1 = -16.6,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.9058821416653802,0.09411785833461993,0.9614708834941318,0.03852911650586829,0.5154977914429255,0.48450220855707443,0.919496851195404,0.08050314880459612,0.45007,0.23551,0.99931,0.38489,0.3074,0.07749,0.00019687965354168308,0.00020104992349810006
-10.1,x1 = -10.1,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.9188032096206312,0.0811967903793687,0.9685140725329001,0.0314859274670999,0.5013921801586438,0.4986078198413561,0.9305852741561735,0.06941472584382641,0.40638,0.20179,0.99999,0.38489,0.2666,0.11829,0.00024922094260977374,0.00024320368584540477
-12.3,x1 = -12.3,-8.8,x1 = -8.8,0.9248401227788392,0.0751598772211609,0.9087139099506978,0.0912860900493022,0.9643572609915066,0.03564273900849334,0.49903986788596094,0.5009601321140391,0.9218802555429673,0.07811974445703274,0.44075,0.22194,1.0,0.38489,0.29297,0.09192,6.154141498599178e-05,6.227230523046974e-05
