note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,1,-0.30000000000000004,0,4,,,,,,,,,,,,,,,
action = 3,3,0,0.7,1,4,,,,,,,,,,,,,,,
action = 2,2,0,0.7,2,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.30000000000000004,3,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.30000000000000004,4,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.30000000000000004,5,4,0.56725,0.76956,0.34002,0.37543,0.69107,0.4954593827954013,0.42111756078320933,0.47371932618376467,0.48423134966666503,0.4620497808678195,3.0445469139770065,2.8751478039160467,2.708616630918823,2.796586748333325,3.0013189043390973
action = 0,0,1,-0.30000000000000004,6,4,0.63016,0.66198,0.39691,0.42305,0.67003,0.48276288175459386,0.47303276842096253,0.489254534981537,0.49404453240573365,0.4702020842148618,3.043974408772969,3.0271438421048122,2.843182674907685,2.893272662028668,3.0210404210743094
action = 4,4,1,-0.30000000000000004,7,4,0.75132,0.72469,0.30714,0.33036,0.71622,0.43224992770386905,0.44667661680459614,0.4613133425341175,0.4703403023343843,0.450832563153994,2.9125696385193454,2.9580730840229803,2.6137067126705875,2.6820615116719217,2.9703828157699697
action = 1,1,1,-0.30000000000000004,8,4,0.81712,0.78738,0.27841,0.31698,0.81284,0.3865617673800657,0.4091576713199937,0.4482186966202994,0.46529560496527367,0.39003845964212297,2.7499288369003283,2.833168356599969,2.519503483101497,2.6434580248263684,2.763032298210615
action = 3,3,1,-0.30000000000000004,9,4,0.86798,0.87267,0.27975,0.29475,0.87662,0.3385114473692138,0.33333166666249997,0.4488763749630849,0.4559276258355047,0.32886167304810693,2.560537236846069,2.5393283333124996,2.5241318748154247,2.5743881291775237,2.5209283652405343
action = 3,3,0,0.7,10,4,0.80863,0.81102,0.57348,0.58588,0.80864,0.3933827652554189,0.3914971264262357,0.49457052075512953,0.49257486740596096,0.3933700547830249,2.7755438262770946,2.7685056321311783,3.0463326037756477,3.0487543370298047,2.7754902739151244
action = 3,3,1,-0.30000000000000004,11,4,0.78369,0.77134,0.48553,0.48771,0.7624,0.4117280655966994,0.4199761898012791,0.4997899558814683,0.49984997749324744,0.42561719890060834,2.842330327983497,2.8712209490063954,2.9844797794073417,2.986959887466237,2.8904859945030417
action = 3,3,0,0.7,12,4,0.74666,0.73242,0.56156,0.60931,0.72544,0.43492528093915167,0.44269628414975426,0.49619552597741146,0.4879036790187178,0.44629586599026433,2.921286404695758,2.945901420748771,3.0425376298870574,3.0488283950935893,2.9569193299513215
