z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-0.69,-0.43,x1 = -0.69; x2 = -0.43,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.5337109525856008,0.46628904741439914,0.8603456144556961,0.13965438554430376,0.14904577696605287,0.8509542230339472,0.5286742908066333,0.4713257091933665,0.99672,0.58333,0.60745,0.91317,0.59458,0.31859000000000004,0.04211739009649419,0.04386303652186227
-0.69,-0.36,x1 = -0.69; x2 = -0.36,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.6013976410781036,0.39860235892189644,0.7849870411248971,0.21501295887510286,0.19334184208325825,0.8066581579167418,0.5491558691420849,0.4508441308579151,0.97013,0.75096,0.70841,0.91317,0.734,0.17917000000000005,0.03117096175940101,0.032394697358554755
-0.7,-0.38,x1 = -0.7; x2 = -0.38,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.7182521732213,0.2817478267786999,0.8099849212694201,0.19001507873057993,0.1323947673315508,0.8676052326684491,0.6190753679507806,0.38092463204921934,0.85782,0.7015,0.56397,0.91317,0.66275,0.2504200000000001,0.005993368523972455,0.006128881757486777
-0.63,-0.41,x1 = -0.63; x2 = -0.41,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.49549231977116115,0.5045076802288389,0.8350004808812999,0.16499951911870014,0.14316952436210373,0.8568304756378964,0.48596644989730153,0.5140335501026985,0.99994,0.64614,0.59248,0.91317,0.61907,0.29410000000000003,0.07022201210080697,0.07318755348452285
-0.68,-0.42,x1 = -0.68; x2 = -0.42,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.5411779487413761,0.4588220512586239,0.8505937653478233,0.14940623465217678,0.14411571733670028,0.8558842826632997,0.5264460581901713,0.47355394180982885,0.9951,0.60835,0.59492,0.91317,0.60219,0.31098000000000003,0.04340610981222319,0.04521240834820786
-0.7,-0.42,x1 = -0.7; x2 = -0.42,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.6650835278392798,0.33491647216072007,0.9137777524003001,0.0862222475996998,0.09996587956442646,0.9000341204355735,0.6412187509476007,0.35878124905239916,0.91987,0.42373,0.46889,0.91317,0.43885,0.47432,0.002047826056475806,0.002076942346870926
-0.74,-0.39,x1 = -0.74; x2 = -0.39,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.724870876397057,0.275129123602943,0.7853424358147144,0.21465756418528548,0.1693637036556793,0.8306362963443208,0.6158687470777471,0.3841312529222528,0.84873,0.75029,0.65625,0.91317,0.72442,0.18875000000000008,0.00672969505306964,0.006889165919300687
-0.65,-0.39,x1 = -0.65; x2 = -0.39,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.5223926599712309,0.47760734002876915,0.7936448920107413,0.20635510798925885,0.18051177716233482,0.8194882228376651,0.50080801594444,0.49919198405556,0.99855,0.73446,0.6812,0.91317,0.70902,0.20415000000000005,0.05963293072851214,0.062169372087371416
-0.66,-0.44,x1 = -0.66; x2 = -0.44,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.4985355031122209,0.5014644968877792,0.8353187180155304,0.16468128198446952,0.1334693581434333,0.8665306418565668,0.48336618187625935,0.5166338181237407,0.99999,0.64539,0.56688,0.91317,0.60602,0.30715000000000003,0.07216930994679649,0.07520870611756314
-0.8,-0.38,x1 = -0.8; x2 = -0.38,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.8182842801970327,0.18171571980296716,0.7926422197346049,0.20735778026539511,0.22097227470850794,0.7790277252914921,0.688760804184465,0.31123919581553494,0.68382,0.7364,0.76194,0.91317,0.74104,0.17213,0.0006715171095944619,0.0006652198138880593
-0.64,-0.4,x1 = -0.64; x2 = -0.4,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.504735305427247,0.4952646945727531,0.8812915888181809,0.11870841118181893,0.1301048701803747,0.8698951298196255,0.5092553280449192,0.4907446719550808,0.99994,0.52564,0.55773,0.91317,0.54153,0.3716400000000001,0.0540002779122096,0.05629169591585781
-0.59,-0.35,x1 = -0.59; x2 = -0.35,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.3246257837336372,0.6753742162663628,0.7669427276643099,0.23305727233568999,0.242506857818977,0.757493142181023,0.41275226308554996,0.5872477369144501,0.90934,0.7833,0.79918,0.91317,0.79402,0.11915000000000009,0.13619256444083735,0.14051256332116518
-0.48,-0.41,x1 = -0.48; x2 = -0.41,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.2750501682452302,0.7249498317547698,0.7887228458841268,0.2112771541158734,0.21274541290816304,0.7872545870918369,0.37116810275365764,0.6288318972463424,0.84862,0.74392,0.7467,0.91317,0.74594,0.16723,0.18506255463526042,0.18855419042267355
-0.78,-0.44,x1 = -0.78; x2 = -0.44,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.7003091329893676,0.2996908670106323,0.8823332331166318,0.11766676688336816,0.15188151340378092,0.8481184865962191,0.6634235239264801,0.3365764760735198,0.88091,0.52262,0.61453,0.91317,0.55016,0.36301000000000005,0.00015441377324880608,0.00015505931973682115
-0.75,-0.38,x1 = -0.75; x2 = -0.38,-0.7,-0.4,x1 = -0.7; x2 = -0.4,0.6717106220972555,0.32828937790274443,0.7428256220926677,0.2571743779073324,0.7973505242699046,0.20264947573009526,0.17776537462655811,0.822234625373442,0.6380090988497555,0.36199090115024446,0.82245,0.7272,0.67516,0.91317,0.71382,0.19935000000000003,0.002494736482704943,0.0025334865885686814
