z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-4.8,x1 = -4.8,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.8664187585740379,0.1335812414259622,0.947093217914893,0.052906782085107074,0.6512263764049612,0.34877362359503883,0.907570957929218,0.09242904207078217,0.56718,0.11574,0.29862,0.93297,0.05011,0.22713,0.42837,0.07992,0.38336,0.045009999999999994,0.07376,0.006159999999999999,0.00014196987365436287,0.00014428282027525215,11080
0.5,x1 = 0.5,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.5069507548508981,0.493049245149102,0.9214939260258281,0.07850607397417188,0.9268283299373063,0.0731716700626935,0.924124049847703,0.07587595015229706,0.99986,0.24995,0.39689,0.37765,0.07234,0.06782,0.42837,0.07992,0.3874,0.04096999999999995,0.07011,0.00981,0.0009351512674025848,0.000895266829625329,11110
4.8,x1 = 4.8,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.13474665552143858,0.8652533444785613,0.9002207173421631,0.099779282657837,0.9322339262690118,0.06776607373098813,0.9279202534336097,0.07207974656639007,0.57031,0.11659,0.4683,0.35753,0.08982,0.06317,0.42837,0.07992,0.37246,0.05590999999999996,0.06676,0.013160000000000005,0.00169030794790811,0.0015929602405412718,11140
-5.3,x1 = -5.3,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.8885648122023444,0.11143518779765575,0.94729123715887,0.05270876284113006,0.5880598296683253,0.4119401703316748,0.9072602178023451,0.09273978219765512,0.50423,0.09902,0.29779,0.97751,0.04993,0.24225,0.42837,0.07992,0.37353,0.05484,0.07136,0.008559999999999998,0.00016045198982032622,0.0001632299305130841,11170
2.8,x1 = 2.8,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.46991883423647707,0.5300811657635229,0.9166388563666052,0.08336114363339486,0.9226137114229715,0.07738628857702852,0.9198060145001519,0.08019398549984812,0.99739,0.2491,0.41391,0.3929,0.07641,0.0714,0.42837,0.07992,0.40277,0.025599999999999956,0.07375,0.006170000000000009,0.00036059887821668357,0.00035109675396818776,11200
-7.5,x1 = -7.5,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.9025296351915177,0.0974703648084822,0.9554557255522788,0.04454427444772119,0.4591418890451745,0.5408581109548254,0.9070798348484339,0.09292016515156602,0.46093,0.08797,0.26275,0.99518,0.04256,0.24833,0.42837,0.07992,0.33414,0.09422999999999998,0.06262,0.01730000000000001,0.00017168137043791984,0.00017475529804137496,11230
-2.7,x1 = -2.7,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.8275420146685668,0.17245798533143325,0.9431955132311478,0.056804486768852115,0.7433153531892015,0.2566846468107985,0.9087245835225894,0.09127541647741064,0.6633,0.14272,0.31463,0.8217,0.05358,0.1908,0.42837,0.07992,0.40208,0.02628999999999998,0.07724,0.002680000000000002,8.300294723631455e-05,8.403839132188791e-05,11260
1.5,x1 = 1.5,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.4253725258345747,0.5746274741654254,0.9184538023354744,0.08154619766452559,0.9235941076017273,0.0764058923982728,0.9214075629670606,0.07859243703293953,0.98387,0.24443,0.4076,0.38939,0.0749,0.07057,0.42837,0.07992,0.39714,0.03122999999999998,0.07241,0.007510000000000003,0.0005402110697002496,0.0005227549123407484,11290
-5.1,x1 = -5.1,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.8951181754585923,0.10488182454140774,0.9404746107073955,0.05952538929260459,0.6204371359057692,0.37956286409423073,0.9069084964285761,0.09309150357142394,0.48428,0.09388,0.32556,0.95773,0.05598,0.23549,0.42837,0.07992,0.39186,0.03650999999999999,0.07481,0.005110000000000003,0.0001826868003143448,0.00018606027917297038,11320
-2.5,x1 = -2.5,-10.2,x1 = -10.2,0.9124125364212071,0.08758746357879284,0.8142287670269489,0.1857712329730512,0.9445642395263333,0.05543576047366672,0.7545478567700481,0.24545214322995182,0.909264661816619,0.09073533818338103,0.69254,0.15126,0.30905,0.80399,0.05236,0.18521,0.42837,0.07992,0.401,0.02736999999999995,0.07704,0.0028800000000000076,6.068983900259662e-05,6.133764896934686e-05,11350
