z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
2.8,x1 = 2.8,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.46991883423647707,0.5300811657635229,0.908317233946048,0.09168276605395202,0.9125172966293638,0.0874827033706361,0.9105436080695,0.08945639193050005,0.99739,0.2491,0.44206,0.42801,0.08328,0.07983,0.4608,0.08794,0.43461,0.02618999999999999,0.08145,0.00649000000000001,0.0003804053732280096,0.00037081581197841596,960
-2.1,x1 = -2.1,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.7936927960058711,0.2063072039941288,0.9331158318957806,0.06688416810421936,0.7756951853364191,0.22430481466358101,0.9006388184531706,0.09936118154682923,0.73436,0.16374,0.35419,0.76795,0.06241,0.17399,0.4608,0.08794,0.43955,0.02124999999999999,0.08543,0.0025099999999999983,2.092609879327618e-05,2.104832453887198e-05,990
-6.4,x1 = -6.4,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.8993931617114205,0.1006068382885795,0.9414572227978459,0.0585427772021541,0.544581020517483,0.45541897948251703,0.9015287628944398,0.09847123710556013,0.47092,0.09049,0.32163,0.99426,0.05512,0.24801,0.4608,0.08794,0.3893,0.07150000000000001,0.07453,0.013410000000000005,6.107824340608782e-06,6.127119214433983e-06,1020
-0.0,x1 = -0.0,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.7731809095120364,0.22681909048796361,0.9150542860446432,0.0849457139553568,0.8673296392880199,0.1326703607119802,0.9042294250734466,0.09577057492655347,0.77242,0.17537,0.41937,0.56472,0.07773,0.11507,0.4608,0.08794,0.45234,0.008459999999999968,0.0862,0.0017400000000000054,1.5846509938151083e-05,1.576560628455603e-05,1050
1.9,x1 = 1.9,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.38800502813069476,0.6119949718693053,0.9085793232576975,0.09142067674230249,0.9192278047449746,0.08077219525502541,0.9150961403859544,0.08490385961404553,0.9635,0.23746,0.44119,0.40489,0.08306,0.07425,0.4608,0.08794,0.41897,0.04182999999999998,0.07767,0.010270000000000001,0.0009680053652802566,0.0009288646881666467,1080
6.1,x1 = 6.1,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.08237172520848664,0.9176282747915133,0.8667616098518751,0.1332383901481249,0.9172304812614762,0.08276951873852376,0.9130732732541421,0.08692672674585787,0.41048,0.07559,0.56625,0.41186,0.11549,0.07592,0.4608,0.08794,0.42458,0.036219999999999974,0.07918,0.008760000000000004,0.0006712666449400148,0.0006487190644916697,1110
6.0,x1 = 6.0,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.06762775952938502,0.9323722404706152,0.8700969304607395,0.1299030695392605,0.9170463303838139,0.08295366961618619,0.9138712476557674,0.08612875234423281,0.35701,0.06305,0.55717,0.4125,0.11303,0.07607,0.4608,0.08794,0.42228,0.03852,0.07857,0.009370000000000003,0.0007813546145950985,0.0007530115759612661,1140
-0.2,x1 = -0.2,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.739456822088385,0.2605431779116149,0.9134030759950784,0.08659692400492161,0.8715758121245732,0.1284241878754267,0.9025052677429093,0.09749473225709068,0.82756,0.19266,0.42501,0.5531,0.0791,0.11193,0.4608,0.08794,0.45838,0.0024199999999999777,0.08765,0.0002899999999999986,2.2717651077027042e-08,2.2722033154681342e-08,1170
0.1,x1 = 0.1,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.6142108231944691,0.38578917680553093,0.9121731495281523,0.08782685047184759,0.9062468251468504,0.09375317485314967,0.9098868377236073,0.09011316227639266,0.96203,0.23696,0.42917,0.44887,0.08011,0.08496,0.4608,0.08794,0.43677,0.024029999999999996,0.08198,0.005960000000000007,0.00031894928558554025,0.0003115928991484357,1200
-2.8,x1 = -2.8,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.8346426568032456,0.16535734319675444,0.9367054436694421,0.06329455633055807,0.7297682826228149,0.27023171737718515,0.9024868645100929,0.09751313548990723,0.64697,0.13801,0.34039,0.8418,0.05929,0.19721,0.4608,0.08794,0.4233,0.03749999999999998,0.0821,0.005839999999999998,3.786397053508813e-08,3.787339974697533e-08,1230
-4.2,x1 = -4.2,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.8534432910711234,0.14655670892887668,0.9359419716381877,0.06405802836181215,0.6590275474185633,0.3409724525814367,0.8953583049696248,0.10464169503037515,0.60116,0.12508,0.34335,0.92575,0.05995,0.22471,0.4608,0.08794,0.4287,0.03209999999999996,0.0841,0.00384000000000001,0.0002832677269784213,0.00028931480630811895,1260
-5.3,x1 = -5.3,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.8894888969908266,0.11051110300917347,0.9402832741976676,0.0597167258023323,0.5762774138552712,0.42372258614472874,0.9000565850694262,0.09994341493057368,0.50146,0.0983,0.32632,0.98315,0.05615,0.24418,0.4608,0.08794,0.39891,0.06189,0.07693,0.011010000000000006,3.533591660818871e-05,3.560391921229476e-05,1290
8.9,x1 = 8.9,-14.6,x1 = -14.6,0.9025684900414672,0.0974315099585328,0.07096503547029123,0.9290349645297088,0.8652396278298491,0.13476037217015094,0.9211062655262985,0.07889373447370149,0.9171416876005641,0.08285831239943593,0.36951,0.06593,0.57035,0.39827,0.1166,0.07267,0.4608,0.08794,0.41048,0.050319999999999976,0.07579,0.012150000000000008,0.0013288225814846628,0.0012657165803821417,1320
