z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
5.6,x1 = 5.6,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.0939482409852487,0.9060517590147512,0.2753852037424863,0.7246147962575137,0.11835253271314308,0.881647467286857,0.1331054759335651,0.8668945240664349,0.44951,0.08512,0.84909,0.52461,0.19955,0.10435,0.5213,0.10347,0.55509,-0.03378999999999999,0.11329,-0.009819999999999995,0.0011335854587538122,0.0011755126638442748,63520
0.8,x1 = 0.8,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.3861856615242476,0.6138143384757524,0.13411190420889801,0.8658880957911019,0.12422110027404269,0.8757788997259575,0.12804078693463142,0.8719592130653686,0.96229,0.23705,0.56861,0.54137,0.11613,0.10879,0.5213,0.10347,0.55189,-0.030590000000000006,0.11162,-0.00814999999999999,0.0005381483841845405,0.0005519557456472434,63550
4.5,x1 = 4.5,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.16245624434911127,0.8375437556508889,0.194477378574388,0.8055226214256119,0.11446770319156445,0.8855322968084355,0.1274657745658495,0.8725342254341506,0.64015,0.13606,0.71074,0.51325,0.15666,0.10136,0.5213,0.10347,0.54533,-0.024029999999999996,0.11034,-0.006869999999999987,0.0004837650590666931,0.0004955422559765211,63580
3.2,x1 = 3.2,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.26197551597957613,0.7380244840204238,0.15707880323103338,0.8429211967689666,0.11957101156190672,0.8804289884380934,0.1293971346376806,0.8706028653623193,0.82971,0.19334,0.62728,0.52813,0.13241,0.10527,0.5213,0.10347,0.5541,-0.03280000000000005,0.11238,-0.008909999999999987,0.0006772771307899886,0.0006967361754552804,63610
4.3,x1 = 4.3,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.1857178795707129,0.8142821204292872,0.17948650379985404,0.8205134962001459,0.11043896112544818,0.8895610388745518,0.12326232434050716,0.8767376756594929,0.69243,0.15123,0.67895,0.50124,0.14727,0.09824,0.5213,0.10347,0.53424,-0.012940000000000063,0.10735,-0.0038799999999999946,0.00017168952048235778,0.00017419347708344177,63640
-2.1,x1 = -2.1,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.7920363959826889,0.20796360401731123,0.11470225904581652,0.8852977409541836,0.15754692986465474,0.8424530701353452,0.12361239120223746,0.8763876087977627,0.73757,0.16471,0.51394,0.62841,0.10155,0.13273,0.5213,0.10347,0.53775,-0.016449999999999965,0.10803,-0.004559999999999995,0.00019182373210127786,0.0001947794548482571,63670
0.5,x1 = 0.5,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.5069507565050909,0.49304924349490903,0.12324910266665848,0.8767508973333416,0.12712849452008365,0.8728715054799163,0.12516183388521007,0.8748381661147899,0.99986,0.24995,0.53863,0.54951,0.10806,0.11097,0.5213,0.10347,0.54399,-0.022689999999999988,0.10949,-0.006019999999999998,0.0002938497767253469,0.0002994422947427359,63700
3.0,x1 = 3.0,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.2460382508320579,0.7539617491679421,0.15915907136743307,0.840840928632567,0.11417372815500615,0.885826271844994,0.12524184331207144,0.8747581566879286,0.80494,0.1855,0.63229,0.51238,0.13383,0.10114,0.5213,0.10347,0.54188,-0.020580000000000043,0.10918,-0.005709999999999993,0.00029968485035788625,0.00030544416042005244,63730
-2.0,x1 = -2.0,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.7823461196687915,0.21765388033120847,0.11387111001147257,0.8861288899885273,0.16149416631521937,0.8385058336847806,0.12423645300921468,0.8757635469907853,0.75586,0.17028,0.51148,0.63787,0.1009,0.13541,0.5213,0.10347,0.53899,-0.017689999999999984,0.10841,-0.00494,0.00023039455087490914,0.0002342819576707303,63760
7.7,x1 = 7.7,12.6,x1 = 12.6,0.11721409832522697,0.882785901674773,0.050487978812359044,0.949512021187641,0.4357875666891845,0.5642124333108154,0.10416201947984269,0.8958379805201574,0.12090512308098492,0.8790948769190152,0.28847,0.04794,0.98807,0.48205,0.24588,0.09331,0.5213,0.10347,0.5076,0.013699999999999934,0.10101,0.002460000000000004,6.466041299812899e-05,6.524093467363996e-05,63790
