z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
2.8,x1 = 2.8,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.46991883423647707,0.5300811657635229,0.09752702377349892,0.9024729762265011,0.09830621029567954,0.9016937897043205,0.09794005587352365,0.9020599441264764,0.99739,0.2491,0.46111,0.4636,0.08802,0.08864,0.35887,0.06348,0.46243,-0.10355999999999999,0.08835,-0.024870000000000003,0.00557372625921744,0.006222131281443874,48340
5.3,x1 = 5.3,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.10854541104126318,0.891454588958737,0.23006365313094085,0.7699363468690592,0.06117950126016201,0.938820498739838,0.07951110094333082,0.9204888990566693,0.49551,0.09676,0.77812,0.33211,0.17713,0.05744,0.35887,0.06348,0.38052,-0.021650000000000003,0.07043,-0.006950000000000012,0.0009279562911295221,0.0009730257055036422,48370
-2.6,x1 = -2.6,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.8193266468077074,0.1806733531922926,0.08854645793235473,0.9114535420676454,0.09523080821723025,0.9047691917827697,0.08975414191223505,0.910245858087765,0.68155,0.14803,0.4316,0.45369,0.08071,0.08616,0.35887,0.06348,0.43559,-0.07671999999999995,0.08169,-0.018210000000000004,0.003101088382968197,0.0033729705236029625,48400
1.7,x1 = 1.7,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.39072922349027656,0.6092707765097234,0.09695905551924797,0.9030409444807521,0.08015349324015028,0.9198465067598498,0.0867199175397796,0.9132800824602204,0.96527,0.23806,0.45928,0.40272,0.08756,0.07373,0.35887,0.06348,0.42482,-0.06594999999999995,0.07913,-0.01565000000000001,0.002342653182380517,0.0025218421502284268,48430
9.8,x1 = 9.8,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.0747927845348815,0.9252072154651184,0.2157325448460814,0.7842674551539186,0.08378989265559934,0.9162101073444007,0.09365825101184287,0.906341748988157,0.38356,0.0692,0.7523,0.41539,0.16919,0.07677,0.35887,0.06348,0.44059,-0.08171999999999996,0.08368,-0.02020000000000001,0.004206081978400195,0.004633446592664434,48460
3.9,x1 = 3.9,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.1796237483063718,0.8203762516936284,0.17921352065950175,0.8207864793404983,0.06455261299531637,0.9354473870046837,0.08514843501416815,0.9148515649858321,0.67925,0.14736,0.67835,0.34526,0.1471,0.06039,0.35887,0.06348,0.40509,-0.04621999999999998,0.07597,-0.012490000000000001,0.0019863197703588586,0.002126493697956342,48490
3.4,x1 = 3.4,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.21429735775122555,0.7857026422487745,0.16415684948383935,0.8358431505161606,0.0766574595135334,0.9233425404864667,0.09540834758901405,0.904591652410986,0.74962,0.16837,0.64416,0.39029,0.13721,0.07078,0.35887,0.06348,0.44469,-0.08581999999999995,0.08502,-0.021540000000000004,0.004746060186271724,0.005257179342797548,48520
9.9,x1 = 9.9,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.07198455545547885,0.9280154445445212,0.22098762084040224,0.7790123791595978,0.08062285350218511,0.9193771464978149,0.0907269488806384,0.9092730511193617,0.37329,0.0668,0.76197,0.40437,0.17215,0.07412,0.35887,0.06348,0.43011,-0.07123999999999997,0.08118,-0.017700000000000007,0.0033631814791102617,0.0036698764004945324,48550
5.2,x1 = 5.2,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.11598652424891343,0.8840134757510866,0.2385257436986452,0.7614742563013549,0.05846715181479591,0.941532848185204,0.07935152204855721,0.9206484779514427,0.51771,0.10253,0.79258,0.32133,0.18163,0.05505,0.35887,0.06348,0.37599,-0.01711999999999997,0.06973,-0.0062500000000000056,0.0009032739207414028,0.0009465655486296486,48580
1.0,x1 = 1.0,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.42572370916243474,0.5742762908375653,0.10434584042881714,0.8956541595711828,0.08057105473609963,0.9194289452639003,0.09069254468574531,0.9093074553142546,0.98402,0.24448,0.48262,0.40419,0.09346,0.07408,0.35887,0.06348,0.43758,-0.07871,0.08233,-0.018850000000000006,0.0033537595504340677,0.0036591797241165465,48610
2.3,x1 = 2.3,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.7444575748234525,0.2555424251765475,0.05280171188058447,0.9471982881194154,0.22779100997474067,0.7722089900252593,0.09751890149550695,0.902481098504493,0.81995,0.19024,0.29818,0.77414,0.05001,0.1759,0.35887,0.06348,0.41981,-0.060939999999999994,0.08218,-0.01870000000000001,0.005432313634301689,0.006056533542284852,48640
-0.2,x1 = -0.2,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.7338804561021479,0.2661195438978522,0.09168132526233576,0.9083186747376641,0.11293005650130364,0.8870699434986964,0.09733602792805796,0.902663972071942,0.83584,0.1953,0.44206,0.50869,0.08328,0.10018,0.35887,0.06348,0.45979,-0.10091999999999995,0.08778,-0.024300000000000002,0.005371367659729218,0.005985254825392885,48670
6.1,x1 = 6.1,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.08237172520848664,0.9176282747915133,0.3532331000888614,0.6467668999111387,0.053029643200137956,0.946970356799862,0.07775791985761366,0.9222420801423862,0.41048,0.07559,0.93692,0.29913,0.22846,0.05022,0.35887,0.06348,0.35167,0.00720000000000004,0.0649,-0.0014200000000000046,0.0006736205612675652,0.0007015546700016827,48700
-4.2,x1 = -4.2,6.0,x1 = 6.0,0.06812137549468418,0.9318786245053159,0.8544420478812332,0.14555795211876668,0.0917016727139061,0.9082983272860939,0.1066194218486132,0.8933805781513866,0.09387306972817555,0.9061269302718244,0.59861,0.12437,0.44212,0.48963,0.08329,0.09525,0.35887,0.06348,0.44904,-0.09016999999999997,0.08503,-0.02155,0.004270912262994309,0.004708077209737548,48730
