action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,0,0.6,action = 1,3,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,4,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,5,4,0.29554,0.32152,0.40183,0.43173,0.549,0.14648925092119405,0.2537259796091775,100000.0,100000.0,0.2537259796091775,0.32483785018423883,0.3722651959218355,20000.40183,20000.43173,0.5997451959218355
2,0,0.6,action = 2,6,4,0.30111,0.27483,0.32177,0.28672,0.51224,0.15456405346291008,0.2677119012530102,100000.0,0.2677119012530102,0.2677119012530102,0.332022810692582,0.32837238025060206,20000.32177,0.340262380250602,0.5657823802506021
4,0,0.6,action = 4,7,4,0.24618,0.23904,0.25158,0.23655,0.44563,0.1610757032251097,0.2789903718875196,0.2789903718875196,0.2789903718875196,0.2789903718875196,0.27839514064502197,0.2948380743775039,0.307378074377504,0.29234807437750393,0.5014280743775039
4,1,-0.4,action = 4,8,4,0.26196,0.22419,0.23104,0.24819,0.32203,0.16651064471402963,0.2884039353041051,0.2884039353041051,0.2884039353041051,0.20393288820217859,0.29526212894280596,0.281870787060821,0.288720787060821,0.305870787060821,0.36281657764043573
4,1,-0.4,action = 4,9,4,0.36505,0.26922,0.26618,0.27704,0.46758,0.17116141517210037,0.29645927918081205,0.29645927918081205,0.29645927918081205,0.17116141517210037,0.39928228303442004,0.32851185583616244,0.32547185583616245,0.33633185583616243,0.50181228303442
4,1,-0.4,action = 4,10,4,0.3956,0.34932,0.33989,0.33934,0.56208,0.17521710029697393,0.30348390846128054,0.30348390846128054,0.30348390846128054,0.15174252326047913,0.4306434200593948,0.41001678169225614,0.40058678169225614,0.4000367816922561,0.5924285046520958
4,1,-0.4,action = 4,11,4,0.43248,0.35695,0.35046,0.35162,0.67497,0.1788066844328728,0.3097012298383996,0.3097012298383996,0.3097012298383996,0.1385031545349756,0.46824133688657454,0.41889024596767993,0.41240024596767993,0.41356024596767993,0.7026706309069951
4,1,-0.4,action = 4,12,4,0.40771,0.26702,0.29388,0.29987,0.7621,0.1820219168779205,0.3152701572283676,0.3152701572283676,0.3152701572283676,0.12870903900617134,0.4441143833755841,0.3300740314456735,0.3569340314456735,0.36292403144567353,0.7878418078012343
4,0,0.6,action = 4,13,4,0.38978,0.24013,0.26917,0.24849,0.72373,0.18493028623993582,0.32030758393921643,0.32030758393921643,0.32030758393921643,0.12106540601210816,0.42676605724798716,0.3041915167878433,0.3332315167878433,0.31255151678784326,0.7479430812024216
4,0,0.6,action = 4,14,4,0.41357,0.25103,0.26026,0.25608,0.66959,0.18758281843092903,0.3249018891484545,0.3249018891484545,0.3249018891484545,0.1148706670738383,0.4510865636861858,0.3160103778296909,0.3252403778296909,0.3210603778296909,0.6925641334147676
4,1,-0.4,action = 4,15,4,0.41967,0.30592,0.29503,0.29588,0.61054,0.19001898762310732,0.3291214439000292,0.3291214439000292,0.3291214439000292,0.10970763555237542,0.45767379752462145,0.37174428878000587,0.36085428878000586,0.3617042887800058,0.632481527110475
4,0,0.6,action = 4,16,4,0.42563,0.27428,0.26951,0.26026,0.63299,0.19226993109716628,0.333020179366345,0.333020179366345,0.333020179366345,0.10531070125402893,0.46408398621943325,0.34088403587326904,0.33611403587326905,0.326864035873269,0.6540521402508058
4,0,0.6,action = 4,17,4,0.4199,0.29055,0.28411,0.28466,0.63727,0.19436062358558182,0.3366413529087651,0.3366413529087651,0.3366413529087651,0.10150164832356286,0.45877212471711637,0.35787827058175303,0.35143827058175303,0.3519882705817531,0.6575703296647126
