action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,1,-0.4,action = 3,0,3,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,1,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,2,3,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,3,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,4,3,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,5,3,0.55546,0.56124,0.5729,0.57298,0.44911,100000.0,100000.0,0.2537259796091775,0.2537259796091775,0.14648925092119405,20000.55546,20000.56124,0.6236451959218354,0.6237251959218355,0.4784078501842388
0,0,0.6,action = 0,6,3,0.63823,0.68671,0.67821,0.65631,0.49591,100000.0,0.2677119012530102,0.2677119012530102,0.2677119012530102,0.15456405346291008,20000.63823,0.740252380250602,0.7317523802506021,0.709852380250602,0.5268228106925821
2,1,-0.4,action = 2,7,3,0.34705,0.51839,0.53102,0.51896,0.34447,0.2789903718875196,0.2789903718875196,0.2789903718875196,0.2789903718875196,0.1610757032251097,0.4028480743775039,0.574188074377504,0.586818074377504,0.5747580743775039,0.37668514064502195
2,0,0.6,action = 2,8,3,0.38786,0.54271,0.5855,0.55865,0.41108,0.2884039353041051,0.2884039353041051,0.20393288820217859,0.2884039353041051,0.16651064471402963,0.445540787060821,0.600390787060821,0.6262865776404357,0.616330787060821,0.44438212894280593
1,1,-0.4,action = 1,9,3,0.4939,0.57927,0.53688,0.55579,0.47522,0.29645927918081205,0.29645927918081205,0.17116141517210037,0.29645927918081205,0.17116141517210037,0.5531918558361624,0.6385618558361623,0.5711122830344201,0.6150818558361624,0.50945228303442
3,1,-0.4,action = 3,10,3,0.51244,0.60815,0.58548,0.60309,0.55519,0.30348390846128054,0.21459606613944,0.17521710029697393,0.30348390846128054,0.17521710029697393,0.5731367816922561,0.6510692132278879,0.6205234200593948,0.6637867816922561,0.5902334200593947
3,1,-0.4,action = 3,11,3,0.50014,0.58611,0.56753,0.6044,0.52478,0.3097012298383996,0.21899238723672354,0.1788066844328728,0.21899238723672354,0.1788066844328728,0.5620802459676799,0.6299084774473447,0.6032913368865745,0.6481984774473447,0.5605413368865746
3,0,0.6,action = 3,12,3,0.51244,0.64879,0.61965,0.67606,0.56657,0.3152701572283676,0.22293022340260973,0.1820219168779205,0.1820219168779205,0.1820219168779205,0.5754940314456736,0.6933760446805219,0.6560543833755841,0.712464383375584,0.6029743833755841
1,1,-0.4,action = 1,13,3,0.44902,0.5434,0.50215,0.519,0.47665,0.32030758393921643,0.226492230894522,0.18493028623993582,0.16015439254370062,0.18493028623993582,0.5130815167878433,0.5886984461789044,0.5391360572479872,0.5510308785087401,0.5136360572479872
1,0,0.6,action = 1,14,3,0.49395,0.62498,0.53111,0.54312,0.47508,0.3249018891484545,0.18758281843092903,0.18758281843092903,0.16245155376260423,0.18758281843092903,0.5589303778296909,0.6624965636861858,0.5686265636861858,0.5756103107525209,0.5125965636861858
1,1,-0.4,action = 1,15,3,0.49376,0.55589,0.52492,0.53721,0.49376,0.3291214439000292,0.16456133905002213,0.19001898762310732,0.16456133905002213,0.19001898762310732,0.5595842887800058,0.5888022678100044,0.5629237975246215,0.5701222678100044,0.5317637975246214
1,1,-0.4,action = 1,16,3,0.51868,0.59229,0.55589,0.5801,0.50624,0.333020179366345,0.14893174751068833,0.19226993109716628,0.16651071409327703,0.19226993109716628,0.585284035873269,0.6220763495021376,0.5943439862194333,0.6134021428186553,0.5446939862194333
1,0,0.6,action = 1,17,3,0.53097,0.60364,0.5679,0.58605,0.53097,0.3366413529087651,0.1374338294608681,0.19436062358558182,0.16832130765415781,0.19436062358558182,0.5982982705817531,0.6311267658921735,0.6067721247171163,0.6197142615308315,0.5698421247171164
3,0,0.6,action = 3,18,3,0.5374,0.57414,0.58001,0.58601,0.53073,0.3400201673117417,0.12851609412942475,0.19631138949318092,0.17001072119089533,0.19631138949318092,0.6054040334623483,0.599843218825885,0.6192722778986363,0.6200121442381791,0.5699922778986363
2,1,-0.4,action = 2,19,3,0.51248,0.54345,0.54979,0.54355,0.52497,0.34318563694135507,0.1297125343173688,0.19813898032786847,0.15347789652716148,0.19813898032786847,0.581117127388271,0.5693925068634738,0.5894177960655737,0.5742455793054323,0.5645977960655737
2,1,-0.4,action = 2,20,3,0.50629,0.56208,0.56818,0.54979,0.52497,0.3461619457150555,0.13083747811568303,0.1730816219083364,0.15480894759932778,0.19985735872743612,0.5755223891430111,0.5882474956231366,0.6027963243816673,0.5807517895198655,0.5649414717454873
2,1,-0.4,action = 2,21,3,0.56129,0.59207,0.61022,0.58548,0.5556,0.34896945383821176,0.13189862099164038,0.15606450842368294,0.15606450842368294,0.20147827970111734,0.6310838907676423,0.6184497241983281,0.6414329016847365,0.6166929016847366,0.5958956559402234
2,0,0.6,action = 2,22,3,0.56794,0.60403,0.62774,0.61593,0.57437,0.35162545660079186,0.13290249997841472,0.14355108966565366,0.1572523137199774,0.20301172872251547,0.6382650913201584,0.6306104999956829,0.6564502179331307,0.6473804627439954,0.6149723457445031
4,0,0.6,action = 4,23,3,0.53102,0.57428,0.56818,0.56794,0.5679,0.3541447648236826,0.1338547130641086,0.1338547130641086,0.15837898711516651,0.2044662568515598,0.6018489529647366,0.6010509426128218,0.5949509426128218,0.5996157974230333,0.6087932513703119
2,0,0.6,action = 2,24,3,0.50624,0.54979,0.56827,0.53735,0.51253,0.35654015482845375,0.13476008926506672,0.13476008926506672,0.15945024237681166,0.17827074592409248,0.5775480309656907,0.5767420178530134,0.5952220178530134,0.5692400484753624,0.5481841491848185
3,1,-0.4,action = 3,25,3,0.48127,0.54322,0.5617,0.56138,0.5,0.3588227214896981,0.1356228220676896,0.12686354482826123,0.1604710413035181,0.1794120335345084,0.5530345442979396,0.570344564413538,0.5870727089656522,0.5934742082607036,0.5358824067069017
