z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
-0.1,x1 = -0.1,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7153219865638599,0.28467801343614,0.8053001783305952,0.19469982166940464,0.539769016943153,0.460230983056847,0.729709294801427,0.2702907051985728,0.86175,0.20364,0.7112,0.99543,0.15679,0.24842,0.83584,0.1953,0.79211,0.04373000000000005,0.18288,0.012420000000000014,4.4250785762493285e-05,4.439635151955168e-05,34080
-0.3,x1 = -0.3,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7140646034632688,0.28593539653673117,0.7895563014545217,0.21044369854547842,0.5484504107378103,0.4515495892621897,0.720615592985097,0.279384407014903,0.86341,0.20418,0.74233,0.99322,0.16616,0.24765,0.83584,0.1953,0.81407,0.021770000000000067,0.18946,0.005840000000000012,0.0004413515720622079,0.00044584690936125444,34110
-0.4,x1 = -0.4,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7081828291999883,0.29181717080001157,0.7889687285347471,0.21103127146525286,0.5577170688766591,0.4422829311233409,0.7214855234705165,0.27851447652948325,0.87106,0.20666,0.74345,0.99037,0.1665,0.24667,0.83584,0.1953,0.81551,0.02033000000000007,0.18989,0.005409999999999998,0.0003858618963748211,0.0003895437115780248,34140
0.0,x1 = 0.0,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7221651701379523,0.2778348298620476,0.7986436921968894,0.20135630780311056,0.64464295603473,0.35535704396527,0.7558569238666456,0.2441430761333542,0.85248,0.20064,0.72463,0.93876,0.16081,0.22908,0.83584,0.1953,0.78412,0.05171999999999999,0.17978,0.015520000000000006,0.0012833160985070528,0.0012592979769382971,34170
0.1,x1 = 0.1,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.6168714558419643,0.38312854415803577,0.783644377341423,0.21635562265857694,0.6647773143855364,0.33522268561446367,0.7381030125627928,0.2618969874372074,0.96022,0.23634,0.75346,0.92017,0.16955,0.22285,0.83584,0.1953,0.81733,0.018510000000000026,0.18997,0.005330000000000001,4.595988648660367e-05,4.5803016758824006e-05,34200
-0.2,x1 = -0.2,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7307595187647722,0.26924048123522787,0.8206727605146611,0.17932723948533885,0.5007027056641495,0.4992972943358504,0.7345238689658471,0.26547613103415285,0.84037,0.19675,0.6786,1.0,0.14717,0.25,0.83584,0.1953,0.76513,0.07071000000000005,0.17486,0.020440000000000014,1.0609412515954304e-06,1.0603952414502387e-06,34230
0.2,x1 = 0.2,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7480993345572082,0.25190066544279166,0.7847591136941701,0.21524088630582985,0.6660819112767635,0.33391808872323636,0.7548642474323364,0.2451357525676634,0.81428,0.18845,0.75138,0.91888,0.16891,0.22242,0.83584,0.1953,0.79357,0.04227000000000003,0.18239,0.012910000000000005,0.0011679259135277467,0.0011471156541649173,34260
0.3,x1 = 0.3,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.5569998900766022,0.44300010992339783,0.7827162839747153,0.2172837160252848,0.683158630666842,0.31684136933315793,0.7386122326156119,0.2613877673843881,0.9906,0.24675,0.75518,0.90091,0.17007,0.21645,0.83584,0.1953,0.81974,0.016100000000000003,0.19062,0.00467999999999999,5.776143392944178e-05,5.754017730018671e-05,34290
-0.9,x1 = -0.9,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7377325188078315,0.2622674811921684,0.7805557424883975,0.21944425751160251,0.5728006128470969,0.42719938715290295,0.7260683279326212,0.2739316720673788,0.83015,0.19348,0.75915,0.98465,0.17129,0.2447,0.83584,0.1953,0.81829,0.017550000000000066,0.19054,0.004760000000000014,0.00015434694239258116,0.00015528775583380922,34320
-0.6,x1 = -0.6,-0.2,x1 = -0.2,0.7338804583077384,0.2661195416922616,0.7370450711980894,0.26295492880191074,0.7795649787537948,0.220435021246205,0.5637453551419747,0.43625464485802545,0.7228141449928936,0.27718585500710646,0.83117,0.19381,0.76096,0.98824,0.17184,0.24594,0.83584,0.1953,0.82072,0.015120000000000022,0.19132,0.003980000000000011,0.0003081883746105449,0.0003108241087547165,34350
