action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,0,0.6,action = 3,0,3,,,,,,,,,,,,,,,
1,0,0.6,action = 1,1,3,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,2,3,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,3,3,,,,,,,,,,,,,,,
0,0,0.6,action = 0,4,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,5,3,0.33241,0.4199,0.38978,0.3779,0.48752,0.13438749941865874,0.08154753215150046,0.10733126291998991,0.13888844444373333,0.1363084736911099,0.6011849988373175,0.5829950643030009,0.6044425258399798,0.6556768888874667,0.7601369473822198
1,0,0.6,action = 1,6,3,0.27916,0.34971,0.31607,0.28213,0.34196,0.0,0.04878524367060187,0.01816590212458495,0.0,0.03577708763999664,0.27916,0.44728048734120374,0.3524018042491699,0.28213,0.41351417527999323
4,0,0.6,action = 4,7,3,0.27537,0.31266,0.27468,0.24979,0.34426,0.0752994023880668,0.04847679857416329,0.0,0.0,0.07962411694957754,0.42596880477613364,0.40961359714832657,0.27468,0.24979,0.5035082338991551
4,0,0.6,action = 4,8,3,0.26035,0.30205,0.2425,0.24453,0.29043,0.0,0.0,0.0,0.0,0.00894427190999916,0.26035,0.30205,0.2425,0.24453,0.30831854381999835
1,0,0.6,action = 1,9,3,0.24086,0.28664,0.26055,0.22509,0.2525,0.1419859147943908,0.15931101656822105,0.16395121225535358,0.11009087155618308,0.14233762678926468,0.5248318295887816,0.6052620331364421,0.5884524245107072,0.44527174311236617,0.5371752535785294
4,0,0.6,action = 4,10,3,0.16577,0.19431,0.18826,0.16795,0.19842,0.03911521443121589,0.08105553651663777,0.14195069566578392,0.0,0.14477568856683085,0.24400042886243178,0.3564210730332755,0.47216139133156787,0.16795,0.4879713771336617
2,0,0.6,action = 2,11,3,0.15094,0.18443,0.16884,0.13009,0.13987,0.0,0.060497933849016694,0.11823705003085962,0.0,0.033763886032268264,0.15094,0.30542586769803337,0.4053141000617192,0.13009,0.20739777206453652
1,0,0.6,action = 1,12,3,0.14275,0.16965,0.11914,0.13102,0.14094,0.0,0.0,0.0,0.0,0.0,0.14275,0.16965,0.11914,0.13102,0.14094
1,1,-0.4,action = 1,13,3,0.12812,0.15616,0.11054,0.11662,0.14982,0.0,0.0,0.0,0.0,0.0,0.12812,0.15616,0.11054,0.11662,0.14982
4,0,0.6,action = 4,14,3,0.21491,0.27651,0.22896,0.20689,0.22626,0.0,0.0,0.0,0.0,0.04277849927241487,0.21491,0.27651,0.22896,0.20689,0.31181699854482975
1,0,0.6,action = 1,15,3,0.21972,0.28106,0.19971,0.19167,0.19883,0.0,0.09726253132630262,0.0,0.0,0.06276941930590087,0.21972,0.47558506265260525,0.19971,0.19167,0.32436883861180177
4,0,0.6,action = 4,16,3,0.21213,0.23336,0.17754,0.17175,0.18099,0.0901665126307988,0.0,0.0,0.0,0.12149074038789952,0.3924630252615976,0.23336,0.17754,0.17175,0.42397148077579905
1,1,-0.4,action = 1,17,3,0.18107,0.23892,0.16174,0.15244,0.13903,0.0,0.07523297149521611,0.0,0.0,0.0,0.18107,0.3893859429904322,0.16174,0.15244,0.13903
1,1,-0.4,action = 1,18,3,0.24979,0.32243,0.2298,0.20091,0.21972,0.0,0.0,0.0,0.0,0.0,0.24979,0.32243,0.2298,0.20091,0.21972
1,1,-0.4,action = 1,19,3,0.25275,0.37829,0.22621,0.21849,0.23285,0.0,0.0,0.0,0.0,0.0,0.25275,0.37829,0.22621,0.21849,0.23285
0,0,0.6,action = 0,20,3,0.33219,0.42628,0.29639,0.26675,0.26501,0.12437845472588892,0.026076809620810597,0.059749476985158624,0.06140032573203501,0.07169379331573968,0.5809469094517778,0.4784336192416212,0.4158889539703172,0.38955065146407,0.4083975866314794
1,0,0.6,action = 1,21,3,0.24744,0.4321,0.2415,0.24626,0.23969,0.10876580344942982,0.053758720222862454,0.0709929573971954,0.11882760622010359,0.0,0.46497160689885964,0.5396174404457249,0.38348591479439076,0.4839152124402072,0.23969
3,1,-0.4,action = 3,22,3,0.25094,0.38508,0.19196,0.23074,0.2054,0.11580155439371269,0.03178049716414141,0.0,0.13674794331177342,0.0,0.48254310878742535,0.4486409943282828,0.19196,0.5042358866235468,0.2054
3,1,-0.4,action = 3,23,3,0.2855,0.39095,0.28806,0.39072,0.26909,0.0,0.0,0.0,0.044944410108488465,0.0,0.2855,0.39095,0.28806,0.48060882021697693,0.26909
3,1,-0.4,action = 3,24,3,0.32355,0.4092,0.32963,0.46898,0.2898,0.0,0.0,0.0,0.0031622776601683794,0.0,0.32355,0.4092,0.32963,0.4753045553203368,0.2898
3,1,-0.4,action = 3,25,3,0.34971,0.44416,0.37843,0.5436,0.31194,0.12413702106946178,0.07854934754662193,0.07355270219373317,0.03807886552931954,0.0,0.5979840421389235,0.6012586950932439,0.5255354043874663,0.6197577310586391,0.31194
3,1,-0.4,action = 3,26,3,0.29117,0.42078,0.34598,0.57832,0.31221,0.07648529270389177,0.0,0.04604345773288535,0.04604345773288535,0.05300943312279428,0.44414058540778356,0.42078,0.4380669154657707,0.6704069154657707,0.4182288662455885
3,0,0.6,action = 3,27,3,0.29318,0.47508,0.34979,0.61515,0.30592,0.1046900186264192,0.04312771730569565,0.06870225614927067,0.02,0.0,0.5025600372528384,0.5613354346113913,0.4871945122985413,0.65515,0.30592
3,1,-0.4,action = 3,28,3,0.29588,0.44411,0.34375,0.56794,0.35582,0.0,0.028635642126552705,0.032557641192199414,0.05890670590009257,0.11108555261599053,0.29588,0.5013812842531055,0.40886528238439884,0.6857534118001851,0.577991105231981
