action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,0,0.6,action = 1,3,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,4,4,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,5,4,0.29554,0.32106,0.41389,0.43173,0.55524,0.07569676347110225,0.10178408519999578,0.1575753787874235,0.1505323885414697,0.17838161340227865,0.44693352694220456,0.5246281703999915,0.729040757574847,0.7327947770829394,0.9120032268045573
4,1,-0.4,action = 4,6,4,0.44524,0.35155,0.43939,0.47532,0.69384,0.17567014544310025,0.09224966124599049,0.12194260945215171,0.1221065108829173,0.18522958726942088,0.7965802908862005,0.5360493224919809,0.6832752189043034,0.7195330217658347,1.0642991745388417
4,0,0.6,action = 4,7,4,0.39157,0.34909,0.4267,0.47551,0.82095,0.13505554412907306,0.13202272531651513,0.1687305544351704,0.14467204291085406,0.1673320053068151,0.6616810882581461,0.6131354506330302,0.7641611088703408,0.7648540858217081,1.1556140106136301
2,0,0.6,action = 2,8,4,0.38684,0.37351,0.43315,0.44481,0.57306,0.07681145747868608,0.0957601169589929,0.14046351839534707,0.11941524190822543,0.04381780460041329,0.5404629149573722,0.5650302339179858,0.7140770367906941,0.6836404838164508,0.6606956092008266
4,1,-0.4,action = 4,9,4,0.37804,0.29503,0.30005,0.32663,0.51868,0.05958187643906493,0.0,0.0,0.0,0.06465291950097846,0.49720375287812985,0.29503,0.30005,0.32663,0.6479858390019569
4,1,-0.4,action = 4,10,4,0.42121,0.30861,0.3089,0.33703,0.58464,0.07861297602813418,0.0991463564635635,0.0,0.019748417658131498,0.11806777714516353,0.5784359520562683,0.506902712927127,0.3089,0.37652683531626296,0.8207755542903271
4,1,-0.4,action = 4,11,4,0.43939,0.30609,0.32373,0.36733,0.68931,0.042895221179054435,0.08734987120768982,0.0,0.0996493853468249,0.0,0.5251804423581089,0.48078974241537964,0.32373,0.5666287706936498,0.68931
4,1,-0.4,action = 4,12,4,0.43792,0.30537,0.33241,0.36042,0.70265,0.06833739825307955,0.12041594578792296,0.1286079313261822,0.11580155439371269,0.12497999839974396,0.5745947965061591,0.5462018915758459,0.5896258626523644,0.5920231087874254,0.9526099967994879
4,0,0.6,action = 4,13,4,0.4383,0.28517,0.30144,0.33292,0.76805,0.13285330255586422,0.17877359984069235,0.1759261208575918,0.17070442290696514,0.15339491516996254,0.7040066051117284,0.6427171996813847,0.6532922417151836,0.6743288458139303,1.0748398303399251
4,0,0.6,action = 4,14,4,0.40246,0.26589,0.27722,0.28689,0.70274,0.057008771254956896,0.0,0.0,0.0,0.03807886552931954,0.5164775425099137,0.26589,0.27722,0.28689,0.7788977310586391
4,1,-0.4,action = 4,15,4,0.4031,0.33843,0.30592,0.34566,0.64451,0.01870828693386971,0.09833615815151617,0.0592452529743945,0.12271919165313958,0.059833101206606364,0.44051657386773946,0.5351023163030324,0.42441050594878904,0.5910983833062792,0.7641762024132127
4,0,0.6,action = 4,16,4,0.41976,0.31625,0.2796,0.33356,0.68238,0.0,0.0,0.0,0.0,0.0403732584763727,0.41976,0.31625,0.2796,0.33356,0.7631265169527454
4,0,0.6,action = 4,17,4,0.46903,0.37085,0.35888,0.37539,0.63863,0.060249481325568274,0.11153474794878948,0.0,0.07596051605933177,0.0,0.5895289626511365,0.593919495897579,0.35888,0.5273110321186636,0.63863
4,1,-0.4,action = 4,18,4,0.45026,0.35567,0.36715,0.38025,0.58539,0.032710854467592254,0.07681145747868608,0.07523297149521611,0.10425929215182693,0.03605551275463989,0.5156817089351845,0.5092929149573722,0.5176159429904322,0.5887685843036539,0.6575010255092797
