action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,1,-0.4,action = 2,0,2,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,1,2,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,2,2,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,4,2,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,5,2,0.93342,0.97329,0.98006,0.95651,0.97944,0.15106290080625356,0.053103672189407015,0.03834057902536163,0.12786711852544422,0.0,1.2355458016125072,1.079497344378814,1.0567411580507233,1.2122442370508884,0.97944
3,0,0.6,action = 3,6,2,0.9724,0.97986,0.98363,0.96825,0.98008,0.06308724118235001,0.00447213595499958,0.02569046515733026,0.10516653460107926,0.037013511046643494,1.0985744823647001,0.9888042719099991,1.0350109303146606,1.1785830692021586,1.0541070220932869
4,1,-0.4,action = 4,7,2,0.871,0.86572,0.91945,0.56884,0.77191,0.0,0.06395310782127793,0.0,0.25436194683953806,0.16015617378046967,0.871,0.9936262156425559,0.91945,1.0775638936790761,1.0922223475609394
4,0,0.6,action = 4,8,2,0.86604,0.87242,0.911,0.52177,0.85879,0.14549914089093446,0.07681145747868608,0.0,0.23526580712037184,0.1688786546606764,1.157038281781869,1.0260429149573722,0.911,0.9923016142407437,1.1965473093213528
2,1,-0.4,action = 2,9,2,0.7386,0.71927,0.7445,0.5617,0.63151,0.0,0.0,0.0888819441731559,0.10639548862616309,0.03834057902536163,0.7386,0.71927,0.9222638883463119,0.7744909772523262,0.7081911580507233
2,0,0.6,action = 2,10,2,0.76483,0.70497,0.80057,0.53735,0.60843,0.1176010204037363,0.1468332387438212,0.1553061492665374,0.1777638883463118,0.12441864811996632,1.0000320408074725,0.9986364774876424,1.1111822985330748,0.8928777766926236,0.8572672962399327
0,0,0.6,action = 0,11,2,0.58856,0.55164,0.55454,0.45698,0.52609,0.12561846997953763,0.13475904422338414,0.117983049630021,0.05727128425310541,0.09348796714016194,0.8397969399590752,0.8211580884467683,0.790506099260042,0.5715225685062109,0.7130659342803238
1,1,-0.4,action = 1,12,2,0.5413,0.5707,0.58735,0.48809,0.56033,0.09148770409186144,0.08780660567406076,0.07720103626247513,0.07218032973047436,0.06685805860178712,0.7242754081837228,0.7463132113481215,0.7417520725249502,0.6324506594609487,0.6940461172035742
2,0,0.6,action = 2,13,2,0.60048,0.64569,0.62446,0.56804,0.57339,0.0,0.028982753492378877,0.07141428428542851,0.05329165037789691,0.06942621983083912,0.60048,0.7036555069847578,0.767288568570857,0.6746233007557938,0.7122424396616782
