action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,1,-0.4,action = 2,0,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,1,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,2,2,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,2,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,4,2,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,5,2,0.96453,0.97169,0.97381,0.96184,0.97801,0.0,0.0,0.06363961030678927,0.10069756700139283,0.04049691346263317,0.96453,0.97169,1.1010892206135785,1.1632351340027858,1.0590038269252664
2,0,0.6,action = 2,6,2,0.97467,0.97852,0.97866,0.98213,0.98216,0.0,0.0,0.055407580708780275,0.0161245154965971,0.03924283374069717,0.97467,0.97852,1.0894751614175606,1.0143790309931942,1.0606456674813944
4,0,0.6,action = 4,7,2,0.73454,0.76031,0.71371,0.78782,0.81639,0.0,0.04207136793592526,0.0,0.0,0.09492101980067429,0.73454,0.8444527358718505,0.71371,0.78782,1.0062320396013484
1,0,0.6,action = 1,8,2,0.60426,0.62806,0.60426,0.616,0.62689,0.07134423592694787,0.0818535277187245,0.014832396974191326,0.06572670690061994,0.0,0.7469484718538958,0.791767055437449,0.6339247939483826,0.7474534138012399,0.62689
4,0,0.6,action = 4,9,2,0.56818,0.54355,0.54955,0.59158,0.56818,0.041109609582188934,0.035355339059327376,0.06782329983125268,0.0,0.06212889826803627,0.6503992191643779,0.6142606781186547,0.6851965996625053,0.59158,0.6924377965360725
3,0,0.6,action = 3,10,2,0.51248,0.49381,0.51248,0.52497,0.51863,0.05394441583704471,0.04732863826479693,0.042426406871192854,0.0575325994545701,0.05099019513592785,0.6203688316740894,0.5884672765295939,0.5973328137423858,0.6400351989091403,0.6206103902718557
3,0,0.6,action = 3,11,2,0.48752,0.48756,0.50624,0.49395,0.50005,0.029664793948382652,0.028982753492378877,0.02569046515733026,0.034785054261852175,0.027568097504180444,0.5468495878967653,0.5455255069847578,0.5576209303146605,0.5635201085237044,0.5551861950083609
0,1,-0.4,action = 0,12,2,0.46898,0.46279,0.45655,0.45064,0.46307,0.005477225575051661,0.0,0.0,0.0,0.0,0.47993445115010336,0.46279,0.45655,0.45064,0.46307
0,1,-0.4,action = 0,13,2,0.5436,0.50005,0.50624,0.47522,0.50629,0.047116875957558986,0.02569046515733026,0.01760681686165901,0.027748873851023214,0.030331501776206204,0.6378337519151179,0.5514309303146605,0.541453633723318,0.5307177477020464,0.5669530035524124
0,1,-0.4,action = 0,14,2,0.58578,0.51868,0.51248,0.5,0.49376,0.05394441583704471,0.03301514803843836,0.029664793948382652,0.026267851073127395,0.03847076812334269,0.6936688316740893,0.5847102960768767,0.5718095878967654,0.5525357021462548,0.5707015362466854
0,0,0.6,action = 0,15,2,0.63077,0.53097,0.5434,0.53097,0.54345,0.11670475568716127,0.027568097504180444,0.0,0.0,0.03911521443121589,0.8641795113743226,0.5861061950083609,0.5434,0.53097,0.6216804288624318
0,1,-0.4,action = 0,16,2,0.55519,0.53102,0.53102,0.51244,0.53102,0.03577708763999664,0.02097617696340303,0.005477225575051661,0.032710854467592254,0.014491376746189439,0.6267441752799933,0.5729723539268061,0.5419744511501033,0.5778617089351845,0.5600027534923789
0,0,0.6,action = 0,17,2,0.58611,0.51248,0.51248,0.48752,0.53111,0.04230839160261236,0.02932575659723036,0.025298221281347035,0.03577708763999664,0.0,0.6707267832052247,0.5711315131944608,0.5630764425626941,0.5590741752799933,0.53111
0,1,-0.4,action = 0,18,2,0.5374,0.5,0.49376,0.48752,0.50619,0.059916608715780965,0.03741657386773942,0.030495901363953814,0.0282842712474619,0.01760681686165901,0.6572332174315619,0.5748331477354789,0.5547518027279076,0.5440885424949238,0.541403633723318
1,0,0.6,action = 1,19,2,0.59197,0.51868,0.49995,0.49995,0.5,0.0,0.04626013402488151,0.031144823004794875,0.03346640106136302,0.04381780460041329,0.59197,0.611200268049763,0.5622396460095898,0.566882802122726,0.5876356092008266
0,1,-0.4,action = 0,20,2,0.56818,0.48752,0.5,0.50624,0.51244,0.0,0.013784048752090222,0.03178049716414141,0.030495901363953814,0.027202941017470887,0.56818,0.5150880975041805,0.5635609943282828,0.5672318027279076,0.5668458820349418
0,1,-0.4,action = 0,21,2,0.58629,0.50005,0.50619,0.50619,0.51244,0.05282045058497703,0.044045431091090485,0.03391164991562634,0.046151923036857306,0.04764451699828638,0.691930901169954,0.588140862182181,0.5740132998312527,0.5984938460737146,0.6077290339965727
0,1,-0.4,action = 0,22,2,0.62703,0.5,0.50624,0.5,0.52478,0.07416198487095663,0.06395310782127793,0.06526867548832288,0.05477225575051661,0.06148170459575759,0.7753539697419132,0.6279062156425559,0.6367773509766458,0.6095445115010332,0.6477434091915152
0,1,-0.4,action = 0,23,2,0.67164,0.54827,0.55514,0.54322,0.56734,0.0,0.027386127875258306,0.04764451699828638,0.03346640106136302,0.0510881590977792,0.67164,0.6030422557505166,0.6504290339965727,0.610152802122726,0.6695163181955583
0,1,-0.4,action = 0,24,2,0.69384,0.53116,0.54969,0.53735,0.57977,0.0,0.05029910535983717,0.03286335345030997,0.01816590212458495,0.0,0.69384,0.6317582107196743,0.61541670690062,0.5736818042491699,0.57977
