action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,0,0.6,action = 2,0,2,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,1,2,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,2,2,,,,,,,,,,,,,,,
4,0,0.6,action = 4,3,2,,,,,,,,,,,,,,,
0,0,0.6,action = 0,4,2,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,5,2,0.31357,0.36177,0.36249,0.4209,0.33105,0.4639396512478751,0.48051014557447175,0.48071821267765585,0.4937003139557438,0.4705953675930098,4.952966512478752,5.166871455744717,5.169672126776558,5.357903139557438,5.037003675930098
3,0,0.6,action = 3,6,2,0.356,0.41454,0.4328,0.53082,0.41475,0.4788110274419335,0.4926459174701441,0.4954593827954013,0.4990490957811666,0.4926763643610276,5.144110274419335,5.34099917470144,5.387393827954013,5.521310957811666,5.341513643610275
4,0,0.6,action = 4,7,2,0.48179,0.53231,0.55345,0.58618,0.55001,0.49966989102806664,0.49895891614440563,0.4971317732754566,0.4925139591930365,0.49749371855331,5.478488910280666,5.521899161444056,5.524767732754566,5.511319591930365,5.5249471855331
3,0,0.6,action = 3,8,2,0.40165,0.4505,0.46918,0.47503,0.39615,0.4902346376991328,0.49754396790635497,0.4990490957811666,0.49937961512260387,0.48910121651862615,5.303996376991328,5.42593967906355,5.459670957811666,5.468826151226039,5.2871621651862615
2,0,0.6,action = 2,9,2,0.40362,0.40246,0.45073,0.45073,0.39274,0.4906220541312834,0.49039779771120506,0.4975640662266519,0.4975640662266519,0.4883543795237225,5.309840541312834,5.306437977112051,5.426370662266519,5.426370662266519,5.276283795237225
3,0,0.6,action = 3,10,2,0.30512,0.33797,0.32157,0.33949,0.27263,0.4604562954287844,0.47302219821061253,0.46707601094468554,0.4735398610465649,0.44530888156424636,4.9096829542878435,5.068191982106126,4.992330109446856,5.074888610465649,4.725718815642464
2,1,-0.4,action = 2,11,2,0.28132,0.29452,0.3089,0.26314,0.25661,0.4496443038669566,0.455828915274141,0.4620389593962829,0.44034077712607994,0.43676080410219964,4.7777630386695655,4.85280915274141,4.92928959396283,4.6665477712608,4.624218041021996
