action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,5,4,0.44623,0.78456,0.78224,0.7051,0.77721,0.49710159927322706,0.4111325820219069,0.4127226671749445,0.455993421005172,0.41611296543126364,5.417245992732271,4.8958858202190685,4.909466671749445,5.26503421005172,4.938339654312637
3,0,0.6,action = 3,6,4,0.17683,0.8813,0.89594,0.78091,0.89924,0.3815232627245683,0.3234346920167965,0.30533588062984013,0.41363026968537975,0.30101494979485655,3.992062627245683,4.115646920167965,3.949298806298401,4.917212696853797,3.909389497948565
2,0,0.6,action = 2,7,4,0.16882,0.76637,0.67816,0.38946,0.78629,0.37459311259018097,0.4231311853314525,0.46718304763764706,0.4876269065586927,0.4099268227379126,3.9147511259018097,4.997681853314525,5.349990476376471,5.265729065586926,4.885558227379126
1,1,-0.4,action = 1,8,4,0.29049,0.59174,0.46898,0.38368,0.60849,0.45398237851264667,0.49150788396525236,0.49903907662626984,0.4862818112987571,0.4880881068004014,4.830313785126467,5.5068188396525235,5.4593707662626985,5.246498112987571,5.489371068004013
2,0,0.6,action = 2,9,4,0.25277,0.73572,0.49281,0.38212,0.72092,0.4346032673600142,0.44095351228899404,0.49994999749975,0.4859012245302537,0.4485532298401161,4.598802673600142,5.14525512288994,5.4923099749975,5.241132245302538,5.20645229840116
4,1,-0.4,action = 4,10,4,0.31439,0.65093,0.439,0.39818,0.62824,0.46427362621626483,0.47667599058479965,0.49626605767471144,0.4895201732308894,0.4832701108076104,4.957126262162649,5.417689905847996,5.401660576747115,5.2933817323088945,5.460941108076104
2,0,0.6,action = 2,11,4,0.32276,0.74839,0.46322,0.39903,0.7475,0.4675254003794874,0.4339354790749427,0.49864817256257943,0.48969378186781176,0.43444217106537897,4.998014003794874,5.087744790749427,5.449701725625794,5.295967818678117,5.091921710653789
3,1,-0.4,action = 3,12,4,0.22726,0.78151,0.3276,0.35039,0.7977,0.4190584684742691,0.41321907022788773,0.4693399620744008,0.47709537830500937,0.40172129642327903,4.417844684742691,4.913700702278877,5.020999620744009,5.121343783050094,4.81491296423279
3,0,0.6,action = 3,13,4,0.30342,0.7235,0.3779,0.5556,0.73325,0.4597390564222274,0.4472694937059759,0.48486080476771887,0.49690039243293016,0.4422668877499196,4.900810564222274,5.19619493705976,5.226508047677189,5.524603924329302,5.155918877499197
3,1,-0.4,action = 3,14,4,0.34853,0.64446,0.38763,0.51868,0.70702,0.47650813214466764,0.47867525526185284,0.48720632179806533,0.4996498774141749,0.4551263560814733,5.113611321446677,5.431212552618529,5.259693217980653,5.515178774141749,5.258283560814733
3,1,-0.4,action = 3,15,4,0.39903,0.60357,0.46968,0.54345,0.687,0.48969378186781176,0.48915232801245057,0.4990791520390328,0.498106414333323,0.46371327347834246,5.295967818678117,5.4950932801245065,5.460471520390328,5.52451414333323,5.324132734783425
3,1,-0.4,action = 3,16,4,0.32143,0.64158,0.35245,0.5495,0.72025,0.4670224833988188,0.4795310208943734,0.4777342357420075,0.49754396790635497,0.4488763749630849,4.991654833988188,5.436890208943734,5.129792357420075,5.52493967906355,5.2090137496308495
3,0,0.6,action = 3,17,4,0.35129,0.64305,0.39965,0.59074,0.74395,0.47736778274198605,0.47910332914727277,0.4898264998956263,0.49170112873573923,0.4364516009822853,5.1249678274198605,5.434083291472727,5.297914998956263,5.507751287357393,5.108466009822853
2,0,0.6,action = 2,18,4,0.38908,0.64087,0.5122,0.62175,0.68189,0.48754486972995625,0.4797395126524393,0.49984997749324744,0.484953606028453,0.4657359767078339,5.264528697299562,5.438265126524392,5.510699774932474,5.47128606028453,5.339249767078339
