action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,1,-0.4,action = 2,0,2,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,1,2,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,2,2,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,4,2,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,5,2,0.93511,0.97449,0.9786,0.95566,0.97974,0.24633310780323459,0.15767054258801802,0.14474114826130127,0.20583974348992956,0.14089002803605372,3.398441078032346,2.5511954258801803,2.4260114826130126,3.0140574348992955,2.388640280360537
3,0,0.6,action = 3,6,2,0.97112,0.97837,0.98321,0.9674,0.98108,0.16748134224444225,0.14546477236774547,0.1284523257866513,0.17759504497592268,0.13627178724886527,2.6459334224444224,2.4330177236774544,2.2677332578665133,2.7433504497592267,2.3437978724886523
3,1,-0.4,action = 3,7,2,0.86742,0.86191,0.91613,0.56985,0.76941,0.3391164991562634,0.3449927535470854,0.2772002886001384,0.49509595029650566,0.42121253542600084,4.258584991562634,4.311837535470854,3.688132886001384,5.520809502965056,4.981535354260008
3,0,0.6,action = 3,8,2,0.82456,0.80218,0.84978,0.71547,0.75904,0.3803419514068886,0.3983591344503098,0.3572953959960861,0.4511873225169342,0.4276680956068619,4.627979514068886,4.785771344503098,4.422733959960861,5.227343225169342,5.0357209560686185
3,0,0.6,action = 3,9,2,0.7523,0.72517,0.75345,0.59215,0.69778,0.43167117114766884,0.4464302857109943,0.4309988399056313,0.49143666936849556,0.45921672443411726,5.069011711476689,5.189472857109943,5.063438399056313,5.506516693684956,5.289947244341173
4,1,-0.4,action = 4,10,2,0.65822,0.61016,0.67026,0.37316,0.54434,0.4743100251944924,0.48770892958813045,0.47011700671215884,0.48364242990043793,0.49802610373352924,5.401320251944924,5.487249295881304,5.371430067121588,5.20958429900438,5.524601037335293
3,0,0.6,action = 3,11,2,0.79371,0.71311,0.78958,0.48756,0.76357,0.404635638568824,0.4523052066912341,0.40761501444377635,0.49984997749324744,0.4248882205945465,4.84006638568824,5.236162066912341,4.865730144437763,5.486059774932475,5.012452205945465
1,1,-0.4,action = 1,12,2,0.76852,0.69717,0.74651,0.39724,0.71247,0.42178193417926285,0.4594779646511898,0.4350057470884724,0.48932606715767757,0.4526146263655208,4.986339341792628,5.291949646511898,5.0965674708847235,5.290500671576776,5.238616263655207
