action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,0,0.6,action = 3,0,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,1,3,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,3,3,,,,,,,,,,,,,,,
2,0,0.6,action = 2,4,3,,,,,,,,,,,,,,,
1,0,0.6,action = 1,5,3,0.02398,0.05694,0.02398,0.02349,0.02365,0.15300326793895613,0.23173260452512934,0.15300326793895613,0.15145956556124146,0.15195394038984314,1.5540126793895612,2.3742660452512934,1.5540126793895612,1.5380856556124145,1.5431894038984313
1,0,0.6,action = 1,6,3,0.02378,0.02386,0.01927,0.02206,0.02257,0.15234828518890522,0.15261061562027722,0.13744089638822937,0.1468672870315238,0.1485260919838666,1.547262851889052,1.5499661562027722,1.3936789638822937,1.4907328703152378,1.507830919838666
4,0,0.6,action = 4,7,3,0.02231,0.0238,0.01675,0.02422,0.02509,0.14771594362153329,0.15241391012633984,0.12833549781724463,0.15375304875026055,0.1563969309161788,1.499469436215333,1.5479391012633985,1.3001049781724463,1.5617504875026054,1.589059309161788
1,1,-0.4,action = 1,8,3,0.01857,0.02026,0.01804,0.01653,0.01711,0.13498148021117565,0.14089002803605372,0.13307892395116516,0.12747548783981963,0.12969194269498782,1.3683848021117564,1.429160280360537,1.3488292395116517,1.2912848783981963,1.3140294269498782
1,1,-0.4,action = 1,9,3,0.1486,0.26803,0.13644,0.14608,0.12334,0.35569649984221097,0.44293340357213973,0.3432637469934744,0.3531855036662745,0.32881605800203856,3.7055649984221097,4.697364035721398,3.569077469934744,3.677935036662745,3.4115005800203857
1,0,0.6,action = 1,10,3,0.35299,0.46016,0.27572,0.26143,0.19396,0.47790166352503943,0.4984074638285426,0.44687805943008657,0.4394086935871888,0.39539853312828566,5.132006635250394,5.444234638285426,4.744500594300866,4.655516935871888,4.147945331282856
1,0,0.6,action = 1,11,3,0.20779,0.26951,0.15403,0.1192,0.07556,0.4057215794113002,0.4437003493349988,0.36098476422142806,0.32402160421799037,0.2642915057280502,4.265005794113002,4.706513493349989,3.763877642214281,3.359416042179904,2.718475057280502
1,1,-0.4,action = 1,12,3,0.19286,0.26053,0.14943,0.13281,0.09251,0.39455037701160545,0.4389191269470949,0.35651086939951776,0.3393670579181191,0.2897412638890084,4.1383637701160545,4.649721269470949,3.714538693995178,3.5264805791811913,2.989922638890084
1,1,-0.4,action = 1,13,3,0.2141,0.37471,0.15921,0.12207,0.08518,0.4101950755433322,0.4840454524112379,0.3658688289537659,0.32736829412757734,0.2791594526431086,4.316050755433322,5.21516452411238,3.8178982895376588,3.395752941275773,2.876774526431086
1,1,-0.4,action = 1,14,3,0.2709,0.44282,0.19585,0.14975,0.09671,0.44443222205416205,0.49671923659145717,0.39685009764393403,0.3568332944107094,0.29556725123057864,4.71522222054162,5.410012365914572,4.16435097643934,3.7180829441070937,3.0523825123057864
1,0,0.6,action = 1,15,3,0.26916,0.46238,0.19436,0.16208,0.09023,0.4435200108225107,0.4985779778530135,0.39570190800651944,0.3685240833378464,0.28651352498616883,4.704360108225107,5.448159778530135,4.151379080065194,3.8473208333784643,2.9553652498616882
1,0,0.6,action = 1,16,3,0.30609,0.44454,0.21524,0.16151,0.10828,0.4608687448721165,0.4969104547099004,0.4109866177870029,0.36799456517725915,0.31074104975043126,4.914777448721165,5.413644547099004,4.325106177870029,3.8414556517725913,3.215690497504313
1,1,-0.4,action = 1,17,3,0.25998,0.4216,0.17503,0.13147,0.08393,0.43862284482229147,0.49381170500505556,0.38,0.3379201089014976,0.2772904614298876,4.6462084482229145,5.3597170500505555,3.97503,3.510671089014976,2.8568346142988763
1,0,0.6,action = 1,18,3,0.24112,0.46889,0.16796,0.12456,0.06779,0.42776161585630845,0.49902905727021546,0.3738315128503749,0.3302120530810467,0.2513961017995307,4.518736158563085,5.459180572702155,3.906275128503749,3.426680530810467,2.581751017995307
1,0,0.6,action = 1,19,3,0.28296,0.41452,0.18385,0.14043,0.09643,0.45043312489203097,0.49263576808835147,0.38736287896493127,0.34743344686428795,0.2951779124528121,4.78729124892031,5.340877680883514,4.057478789649313,3.6147644686428793,3.048209124528121
1,0,0.6,action = 1,20,3,0.26482,0.39017,0.16466,0.12724,0.08022,0.4412368978224736,0.4877909388252308,0.37087733821305396,0.33324165405903267,0.271624741141156,4.677188978224736,5.268079388252308,3.8734333821305396,3.4596565405903266,2.79646741141156
