action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,1,4,,,,,,,,,,,,,,,
2,0,0.6,action = 2,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,4,4,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,5,4,0.56725,0.76956,0.34002,0.36987,0.6992,100000.0,8.970590463522381,12.686298980458872,12.686298980458872,12.686298980458872,1000000.56725,90.47546463522382,127.20300980458872,127.23285980458873,127.56218980458873
4,0,0.6,action = 4,6,4,0.64438,0.66446,0.39095,0.41209,0.67177,13.38559506265051,9.465068701482052,13.38559506265051,13.38559506265051,13.38559506265051,134.5003306265051,95.31514701482052,134.2469006265051,134.2680406265051,134.5277206265051
0,0,0.6,action = 0,7,4,0.67056,0.67004,0.54498,0.53509,0.60281,13.949518594375977,9.863823851714951,13.949518594375977,13.949518594375977,9.863823851714951,140.16574594375976,99.30827851714952,140.04016594375977,140.03027594375976,99.24104851714952
2,1,-0.4,action = 2,8,4,0.62074,0.66226,0.56884,0.56869,0.60905,10.196644410108927,10.196644410108927,14.420196765205253,14.420196765205253,10.196644410108927,102.58718410108928,102.62870410108928,144.77080765205253,144.77065765205253,102.57549410108928
3,1,-0.4,action = 3,9,4,0.57762,0.60177,0.54927,0.49376,0.53097,10.481444536103464,10.481444536103464,10.481444536103464,14.822963959040603,10.481444536103464,105.39206536103464,105.41621536103465,105.36371536103465,148.72339959040605,105.34541536103464
1,0,0.6,action = 1,10,4,0.51244,0.53707,0.51873,0.50619,0.50619,10.729803306971998,10.729803306971998,10.729803306971998,10.729803306971998,10.729803306971998,107.81047306971999,107.83510306971999,107.81676306972,107.80422306972,107.80422306972
4,0,0.6,action = 4,11,4,0.51229,0.52449,0.51853,0.52449,0.52959,10.949619361836175,8.940334221643639,10.949619361836175,10.949619361836175,10.949619361836175,110.00848361836175,89.92783221643639,110.01472361836176,110.02068361836176,110.02578361836176
0,0,0.6,action = 0,12,4,0.48799,0.48175,0.48175,0.48771,0.47551,11.146511170130486,9.101095843896024,11.146511170130486,11.146511170130486,9.101095843896024,111.95310170130486,91.49270843896025,111.94686170130487,111.95282170130487,91.48646843896024
2,1,-0.4,action = 2,13,4,0.48132,0.48752,0.50619,0.49371,0.49981,9.24651431199679,9.24651431199679,11.3246115447261,11.3246115447261,9.24651431199679,92.9464631199679,92.95266311996791,113.752305447261,113.73982544726098,92.9649531199679
3,0,0.6,action = 3,14,4,0.53082,0.52478,0.53678,0.51834,0.53678,9.379140921546451,9.379140921546451,9.379140921546451,11.487045169221252,9.379140921546451,94.32222921546452,94.31618921546452,94.3281892154645,115.38879169221252,94.3281892154645
2,1,-0.4,action = 2,15,4,0.49361,0.50581,0.51201,0.48737,0.48737,9.500949381155365,9.500949381155365,9.500949381155365,9.500949381155365,9.500949381155365,95.50310381155366,95.51530381155365,95.52150381155366,95.49686381155365,95.49686381155365
4,1,-0.4,action = 4,16,4,0.50535,0.52872,0.54621,0.51711,0.53997,9.613496554858314,9.613496554858314,8.325535704663851,9.613496554858314,9.613496554858314,96.64031554858315,96.66368554858315,83.80156704663851,96.65207554858314,96.67493554858314
1,0,0.6,action = 1,17,4,0.53584,0.55098,0.56347,0.53373,0.55098,9.71803117927909,9.71803117927909,8.41606538270789,9.71803117927909,8.41606538270789,97.71615179279088,97.73129179279088,84.7241238270789,97.7140417927909,84.7116338270789
0,0,0.6,action = 0,18,4,0.52478,0.53073,0.5608,0.51868,0.53721,9.815569474659045,8.500536059544766,8.500536059544766,9.815569474659045,8.500536059544766,98.68047474659045,85.53609059544766,85.56616059544766,98.67437474659044,85.54257059544766
3,0,0.6,action = 3,19,4,0.48137,0.48752,0.51853,0.48756,0.50624,8.579673097046582,8.579673097046582,8.579673097046582,9.906949016393424,8.579673097046582,86.27810097046581,86.28425097046582,86.31526097046581,99.55705016393425,86.30297097046582
2,0,0.6,action = 2,20,4,0.48132,0.48756,0.53073,0.50605,0.51229,8.654081095416819,8.654081095416819,8.654081095416819,8.654081095416819,8.654081095416819,87.02213095416819,87.0283709541682,87.0715409541682,87.0468609541682,87.05310095416819
4,0,0.6,action = 4,21,4,0.45645,0.46879,0.48127,0.45021,0.47503,8.72426906169846,8.72426906169846,7.8032254211841465,8.72426906169846,8.72426906169846,87.6991406169846,87.71148061698459,78.51352421184146,87.69290061698459,87.7177206169846
1,1,-0.4,action = 1,22,4,0.46889,0.47508,0.50577,0.46279,0.48752,8.790669379762132,8.790669379762132,7.862615685998869,8.790669379762132,7.862615685998869,88.37558379762133,88.38177379762134,79.1319268599887,88.36948379762133,79.1136768599887
0,1,-0.4,action = 0,23,4,0.45655,0.46889,0.49986,0.45035,0.47513,8.853652321518515,7.9189493557583255,7.9189493557583255,8.853652321518515,7.9189493557583255,88.99307321518515,79.65838355758326,79.68935355758326,88.98687321518516,79.66462355758325
3,0,0.6,action = 3,24,4,0.48752,0.50619,0.49981,0.48132,0.48752,7.972512118840582,7.972512118840582,7.972512118840582,8.913537296204623,7.972512118840582,80.21264118840583,80.23131118840583,80.22493118840582,89.61669296204623,80.21264118840583
2,1,-0.4,action = 2,25,4,0.48132,0.48127,0.49376,0.48127,0.48137,8.023552065175906,8.023552065175906,8.023552065175906,8.023552065175906,8.023552065175906,80.71684065175906,80.71679065175906,80.72928065175905,80.71679065175906,80.71689065175906
0,1,-0.4,action = 0,26,4,0.5,0.49376,0.53584,0.4564,0.46884,8.072285948653503,8.072285948653503,7.3689564026729,8.072285948653503,8.072285948653503,81.22285948653503,81.21661948653502,74.225404026729,81.17925948653503,81.19169948653503
1,1,-0.4,action = 1,27,4,0.52487,0.50605,0.52449,0.49981,0.48752,7.411512860579412,8.118904204809636,7.411512860579412,8.118904204809636,8.118904204809636,74.63999860579412,81.69509204809637,74.63961860579413,81.68885204809636,81.67656204809637
3,1,-0.4,action = 3,28,4,0.51248,0.5,0.51248,0.47503,0.47503,7.452291545234343,7.452291545234343,7.452291545234343,8.163575008266308,8.163575008266308,75.03539545234342,75.02291545234343,75.03539545234342,82.11078008266308,82.11078008266308
4,0,0.6,action = 4,29,4,0.51248,0.5,0.53097,0.49376,0.48756,7.491428677535538,7.491428677535538,7.491428677535538,7.491428677535538,8.206447581515748,75.42676677535538,75.41428677535538,75.44525677535538,75.40804677535537,82.55203581515748
0,0,0.6,action = 0,30,4,0.52497,0.5,0.51873,0.48752,0.48756,7.529045659986066,7.529045659986066,7.529045659986066,7.529045659986066,7.529045659986066,75.81542659986066,75.79045659986066,75.80918659986067,75.77797659986066,75.77801659986066
2,0,0.6,action = 2,31,4,0.50624,0.5,0.51244,0.46884,0.46884,7.004062391412723,7.565251131745592,7.565251131745592,7.565251131745592,7.565251131745592,70.54686391412723,76.15251131745592,76.16495131745592,76.12135131745592,76.12135131745592
1,1,-0.4,action = 1,32,4,0.49376,0.48752,0.48752,0.48127,0.46889,7.03636569316404,7.600142681317293,7.03636569316404,7.600142681317293,7.600142681317293,70.8574169316404,76.48894681317293,70.85117693164041,76.48269681317292,76.47031681317293
4,1,-0.4,action = 4,33,4,0.50624,0.5,0.52497,0.48752,0.49376,7.067533987449547,7.067533987449547,7.067533987449547,7.6338082828554965,7.6338082828554965,71.18157987449548,71.17533987449548,71.20030987449547,76.82560282855496,76.83184282855495
3,0,0.6,action = 3,34,4,0.49376,0.50624,0.50624,0.48752,0.49376,7.0976409430633725,7.0976409430633725,7.0976409430633725,7.666327507742778,7.0976409430633725,71.47016943063372,71.48264943063373,71.48264943063373,77.15079507742779,71.47016943063372
1,0,0.6,action = 1,35,4,0.5,0.53111,0.51868,0.5,0.51868,7.126753400720826,7.126753400720826,7.126753400720826,7.126753400720826,7.126753400720826,71.76753400720827,71.79864400720827,71.78621400720827,71.76753400720827,71.78621400720827
