action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,1,-0.4,action = 2,0,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,1,2,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,2,2,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,2,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,4,2,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,5,2,0.96453,0.97169,0.97381,0.96184,0.97801,12.686298980458872,12.686298980458872,12.686298980458872,100000.0,8.970590463522381,127.82751980458872,127.83467980458872,127.83679980458872,1000000.96184,90.68391463522381
3,1,-0.4,action = 3,6,2,0.97467,0.97852,0.97866,0.98213,0.98216,13.38559506265051,13.38559506265051,13.38559506265051,13.38559506265051,9.465068701482052,134.8306206265051,134.8344706265051,134.83461062650508,134.8380806265051,95.63284701482051
2,1,-0.4,action = 2,7,2,0.97769,0.98488,0.98515,0.98585,0.98771,13.949518594375977,13.949518594375977,13.949518594375977,9.863823851714951,9.863823851714951,140.47287594375976,140.48006594375977,140.48033594375977,99.62408851714952,99.62594851714952
1,0,0.6,action = 1,8,2,0.98384,0.98859,0.98873,0.99049,0.99116,14.420196765205253,14.420196765205253,10.196644410108927,10.196644410108927,10.196644410108927,145.18580765205252,145.19055765205252,102.95517410108928,102.95693410108927,102.95760410108927
0,0,0.6,action = 0,9,2,0.70177,0.65104,0.73641,0.75775,0.75389,14.822963959040603,10.481444536103464,10.481444536103464,10.481444536103464,10.481444536103464,148.93140959040605,105.46548536103464,105.55085536103465,105.57219536103464,105.56833536103464
4,0,0.6,action = 4,10,2,0.58707,0.60093,0.68214,0.7011,0.7246,10.729803306971998,10.729803306971998,10.729803306971998,10.729803306971998,10.729803306971998,107.88510306971999,107.89896306972,107.98017306972,107.99913306971999,108.02263306971999
2,1,-0.4,action = 2,11,2,0.5434,0.53693,0.59103,0.55592,0.55435,10.949619361836175,10.949619361836175,10.949619361836175,10.949619361836175,8.940334221643639,110.03959361836176,110.03312361836176,110.08722361836176,110.05211361836176,89.95769221643639
3,1,-0.4,action = 3,12,2,0.52099,0.50624,0.56784,0.55846,0.51511,11.146511170130486,11.146511170130486,9.101095843896024,11.146511170130486,9.101095843896024,111.98610170130486,111.97135170130487,91.57879843896025,112.02357170130486,91.52606843896024
1,1,-0.4,action = 1,13,2,0.52609,0.53388,0.58727,0.59512,0.53664,11.3246115447261,11.3246115447261,9.24651431199679,9.24651431199679,9.24651431199679,113.77220544726099,113.77999544726099,93.05241311996791,93.0602631199679,93.00178311996791
0,1,-0.4,action = 0,14,2,0.58207,0.57212,0.6151,0.62224,0.61981,11.487045169221252,9.379140921546451,9.379140921546451,9.379140921546451,9.379140921546451,115.45252169221253,94.36352921546451,94.40650921546451,94.41364921546452,94.41121921546451
3,0,0.6,action = 3,15,2,0.58713,0.59283,0.62582,0.63422,0.61135,9.500949381155365,9.500949381155365,9.500949381155365,9.500949381155365,9.500949381155365,95.59662381155366,95.60232381155366,95.63531381155366,95.64371381155365,95.62084381155366
2,0,0.6,action = 2,16,2,0.5967,0.60289,0.64723,0.61956,0.61303,9.613496554858314,9.613496554858314,9.613496554858314,8.325535704663851,9.613496554858314,96.73166554858314,96.73785554858314,96.78219554858313,83.87491704663852,96.74799554858313
4,0,0.6,action = 4,17,2,0.56156,0.57371,0.58559,0.58559,0.59131,9.71803117927909,9.71803117927909,8.41606538270789,8.41606538270789,9.71803117927909,97.74187179279089,97.7540217927909,84.7462438270789,84.7462438270789,97.77162179279088
1,1,-0.4,action = 1,18,2,0.54941,0.55565,0.5556,0.56175,0.54303,9.815569474659045,9.815569474659045,8.500536059544766,8.500536059544766,8.500536059544766,98.70510474659044,98.71134474659044,85.56096059544765,85.56711059544766,85.54839059544766
0,0,0.6,action = 0,19,2,0.56199,0.56175,0.58047,0.57414,0.5436,9.906949016393424,8.579673097046582,8.579673097046582,8.579673097046582,8.579673097046582,99.63148016393424,86.35848097046582,86.37720097046582,86.37087097046582,86.34033097046581
2,0,0.6,action = 2,20,2,0.58643,0.56818,0.59253,0.58619,0.57404,8.654081095416819,8.654081095416819,8.654081095416819,8.654081095416819,8.654081095416819,87.1272409541682,87.10899095416819,87.13334095416819,87.1270009541682,87.11485095416819
3,1,-0.4,action = 3,21,2,0.56194,0.56184,0.5679,0.58619,0.54979,8.72426906169846,8.72426906169846,7.8032254211841465,8.72426906169846,8.72426906169846,87.8046306169846,87.8045306169846,78.60015421184146,87.82888061698459,87.79248061698459
4,1,-0.4,action = 4,22,2,0.55579,0.56199,0.56827,0.58024,0.56208,8.790669379762132,8.790669379762132,7.862615685998869,7.862615685998869,8.790669379762132,88.46248379762133,88.46868379762132,79.1944268599887,79.2063968599887,88.46877379762132
1,1,-0.4,action = 1,23,2,0.55589,0.57414,0.57992,0.59221,0.59167,8.853652321518515,8.853652321518515,7.9189493557583255,7.9189493557583255,7.9189493557583255,89.09241321518516,89.11066321518516,79.76941355758326,79.78170355758326,79.78116355758326
0,1,-0.4,action = 0,24,2,0.58611,0.59763,0.58601,0.60983,0.60951,8.913537296204623,7.972512118840582,7.972512118840582,7.972512118840582,7.972512118840582,89.72148296204624,80.32275118840582,80.31113118840582,80.33495118840582,80.33463118840582
