action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
0,1,-0.4,action = 0,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,0,0.6,action = 1,3,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,4,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,5,4,0.29627,0.31042,0.41967,0.43173,0.54275,7.324462546059703,12.686298980458872,100000.0,100000.0,12.686298980458872,73.54089546059704,127.17340980458872,1000000.41967,1000000.43173,127.40573980458872
2,0,0.6,action = 2,6,4,0.30111,0.27456,0.32772,0.29572,0.51853,7.728202673145503,13.38559506265051,100000.0,13.38559506265051,13.38559506265051,77.58313673145503,134.1305106265051,1000000.32772,134.15167062650508,134.3744806265051
4,0,0.6,action = 4,7,4,0.25533,0.22507,0.25754,0.23566,0.45744,8.053785161255485,13.949518594375977,13.949518594375977,13.949518594375977,13.949518594375977,80.79318161255485,139.72025594375975,139.75272594375977,139.73084594375976,139.95262594375976
3,0,0.6,action = 3,8,4,0.26881,0.21942,0.23014,0.25744,0.3276,8.32553223570148,14.420196765205253,14.420196765205253,14.420196765205253,10.196644410108927,83.5241323570148,144.42138765205254,144.43210765205254,144.45940765205253,102.29404410108928
2,0,0.6,action = 2,9,4,0.2712,0.19879,0.20134,0.197,0.29267,8.55807075860502,14.822963959040603,14.822963959040603,10.481444536103464,10.481444536103464,85.85190758605019,148.42842959040604,148.43097959040603,105.01144536103465,105.10711536103464
1,0,0.6,action = 1,10,4,0.24744,0.20118,0.18147,0.17821,0.29149,8.760855014848696,15.174195423064026,10.729803306971998,10.729803306971998,10.729803306971998,87.85599014848695,151.94313423064025,107.47950306972,107.47624306972,107.58952306971999
4,1,-0.4,action = 4,11,4,0.23636,0.16244,0.17395,0.16352,0.31357,8.940334221643639,10.949619361836175,10.949619361836175,10.949619361836175,10.949619361836175,89.63970221643639,109.65863361836176,109.67014361836176,109.65971361836176,109.80976361836176
2,0,0.6,action = 2,12,4,0.28951,0.18725,0.21987,0.21293,0.44755,9.101095843896024,11.146511170130486,11.146511170130486,11.146511170130486,9.101095843896024,91.30046843896025,111.65236170130487,111.68498170130486,111.67804170130486,91.45850843896025
1,1,-0.4,action = 1,13,4,0.31141,0.20808,0.20537,0.20689,0.36638,9.24651431199679,11.3246115447261,9.24651431199679,11.3246115447261,9.24651431199679,92.7765531199679,113.45419544726099,92.67051311996791,113.45300544726099,92.83152311996791
3,1,-0.4,action = 3,14,4,0.37293,0.34907,0.2817,0.30216,0.45697,9.379140921546451,9.379140921546451,9.379140921546451,11.487045169221252,9.379140921546451,94.16433921546451,94.14047921546451,94.07310921546451,115.17261169221253,94.24837921546451
4,1,-0.4,action = 4,15,4,0.39127,0.36081,0.34527,0.39691,0.4566,9.500949381155365,9.500949381155365,9.500949381155365,9.500949381155365,9.500949381155365,95.40076381155366,95.37030381155365,95.35476381155365,95.40640381155366,95.46609381155365
0,1,-0.4,action = 0,16,4,0.41412,0.37822,0.33411,0.40183,0.51853,9.613496554858314,9.613496554858314,9.613496554858314,9.613496554858314,8.325535704663851,96.54908554858314,96.51318554858314,96.46907554858313,96.53679554858314,83.7738870466385
1,1,-0.4,action = 1,17,4,0.46903,0.42586,0.34577,0.40835,0.54895,8.41606538270789,9.71803117927909,9.71803117927909,9.71803117927909,8.41606538270789,84.6296838270789,97.60617179279089,97.52608179279089,97.58866179279089,84.70960382707891
3,0,0.6,action = 3,18,4,0.48756,0.46265,0.45035,0.48127,0.51229,8.500536059544766,8.500536059544766,9.815569474659045,9.815569474659045,8.500536059544766,85.49292059544766,85.46801059544765,98.60604474659044,98.63696474659044,85.51765059544765
