z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-2.5,x1 = -2.5,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7895034454148938,0.2104965545851063,0.8550298342163611,0.14497016578363897,0.5063615037119713,0.4936384962880288,0.7816363519522461,0.21836364804775416,0.74243,0.59711,0.99988,0.78116,0.68189,0.09926999999999997,0.0005225759452417884,0.0005152385241381126
-2.7,x1 = -2.7,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.8058597691397138,0.19414023086028626,0.8433104599492663,0.15668954005073363,0.5266233209853486,0.47337667901465147,0.7818287456803278,0.21817125431967221,0.71005,0.62633,0.99795,0.78116,0.69848,0.08267999999999998,0.0005378533938874327,0.000530189183676184
-2.4,x1 = -2.4,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7691646833331551,0.2308353166668447,0.8604476040758344,0.13955239592416557,0.5057202192283708,0.49427978077162915,0.7785639958641684,0.2214360041358315,0.77946,0.58307,0.99991,0.78116,0.67929,0.10187000000000002,0.00030910034457233733,0.0003057811625401287
-1.9,x1 = -1.9,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7469438375173496,0.2530561624826504,0.8209932119320621,0.17900678806793802,0.6384842487871426,0.3615157512128574,0.7748081940999213,0.22519180590007878,0.81609,0.6779,0.94393,0.78116,0.74522,0.03593999999999997,0.0001249005083190308,0.00012405380533708332
-2.0,x1 = -2.0,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7586300642293089,0.2413699357706911,0.8600791912916783,0.13992080870832166,0.5602968118672026,0.4397031881327975,0.7877207376248077,0.21227926237519235,0.79731,0.58403,0.98948,0.78116,0.68189,0.09926999999999997,0.0011169861355777438,0.0010938025353353226
-2.6,x1 = -2.6,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.8000418809715828,0.1999581190284172,0.8525250888176238,0.14747491118237616,0.5244345198504241,0.47556548014957595,0.7869207157759794,0.21307928422402062,0.72184,0.60349,0.99828,0.78116,0.68243,0.09872999999999998,0.0010255522655702246,0.0010051856486260613
-2.2,x1 = -2.2,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7691076503645803,0.23089234963541966,0.9194729373056297,0.08052706269437014,0.41027067554919733,0.5897293244508026,0.801902030649017,0.1980979693509828,0.77956,0.40403,0.97664,0.78116,0.53624,0.24491999999999992,0.0034384476088932525,0.00331002873037136
-2.3,x1 = -2.3,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7755285382103787,0.22447146178962116,0.8658618435938802,0.13413815640611976,0.5147159417155847,0.4852840582844154,0.7870396096978242,0.21296039030217565,0.76825,0.56868,0.99938,0.78116,0.66536,0.11580000000000001,0.001038883033987869,0.0010181135640148949
-3.0,x1 = -3.0,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.8587616022317743,0.1412383977682257,0.7961997479722551,0.20380025202774488,0.6406202348589088,0.35937976514109116,0.7742259468145655,0.22577405318543456,0.58747,0.72946,0.94217,0.78116,0.7595,0.021660000000000013,0.00010378442894250477,0.00010314378498139064
-1.3,x1 = -1.3,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.6414086621881507,0.3585913378118492,0.8150884567720601,0.18491154322793987,0.6699538535189178,0.3300461464810822,0.7630444452287237,0.23695555477127614,0.94151,0.6907,0.91497,0.78116,0.77112,0.010039999999999938,7.340352375988235e-05,7.3776728338866e-05
-2.1,x1 = -2.1,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7489438085144974,0.25105619148550273,0.8772368165356633,0.12276318346433679,0.5042896493195228,0.49571035068047725,0.7836061211090724,0.21639387889092798,0.81295,0.53725,0.99995,0.78116,0.65341,0.12774999999999992,0.0006897536879662842,0.0006785872040793658
-1.6,x1 = -1.6,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.8283890020909901,0.1716109979090099,0.8093344570432801,0.19066554295671995,0.6263052502930727,0.37369474970692734,0.7779246322263825,0.22207536777361753,0.66138,0.70286,0.95347,0.78116,0.74587,0.03528999999999993,0.0002718274999700364,0.00026909340826767464
-1.7,x1 = -1.7,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7440732110749513,0.2559267889250486,0.8228000128719627,0.17719998712803722,0.6282712092265585,0.3717287907734414,0.7730148808015631,0.22698511919843678,0.82054,0.67391,0.95199,0.78116,0.74508,0.03608,6.618499814721457e-05,6.585947168298144e-05
-1.5,x1 = -1.5,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.6857396443019533,0.31426035569804656,0.8219737846365527,0.17802621536344723,0.6556709638063846,0.34432903619361543,0.7697114010088755,0.23028859899112436,0.89803,0.67574,0.9289,0.78116,0.7553,0.025859999999999994,6.57434384644163e-06,6.564214874311622e-06
-1.8,x1 = -1.8,-2.2,x1 = -2.2,0.7681835643357988,0.23181643566420126,0.7949059297234997,0.2050940702765002,0.8023141292604432,0.1976858707395568,0.6357885907599975,0.36421140924000256,0.7681607287644007,0.23183927123559922,0.732,0.71728,0.94612,0.78116,0.76421,0.01695000000000002,1.4640795536780557e-09,1.4641127623332012e-09
