z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-0.1,x1 = -0.1,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.757872549596818,0.24212745040318198,0.4125075044259159,0.5874924955740843,0.41500486276391746,0.5849951372360827,0.41311218343303935,0.5868878165669609,0.79856,0.9778,0.97905,0.92539,0.9781,-0.052709999999999924,0.011080249065038225,0.011366280928980038
0.7,x1 = 0.7,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.3696434001247832,0.6303565998752167,0.5960478756323081,0.40395212436769184,0.23753385760975862,0.7624661423902414,0.3700561982240116,0.6299438017759883,0.9504,0.97322,0.79092,0.92539,0.85831,0.06708000000000003,0.0018836599720232078,0.0019071940197304023
0.6,x1 = 0.6,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.4466015781218814,0.5533984218781185,0.5732522690429547,0.4267477309570453,0.27286877275706656,0.7271312272429334,0.4070205162401125,0.5929794837598874,0.99176,0.98446,0.84555,0.92539,0.90759,0.017800000000000038,0.009330886461924058,0.009557358312327027
0.8,x1 = 0.8,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.3405944698577495,0.6594055301422505,0.7552315362650585,0.24476846373494157,0.15901705179963896,0.840982948200361,0.3620844080576499,0.63791559194235,0.92539,0.80288,0.63195,0.92539,0.69017,0.2352200000000001,0.0010087015568612141,0.001018177153177164
0.5,x1 = 0.5,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.4619658128503306,0.5380341871496694,0.569911156433027,0.430088843566973,0.27260847631853513,0.7273915236814648,0.40995215060020823,0.5900478493997918,0.99582,0.98585,0.84518,0.92539,0.91016,0.015230000000000077,0.01015461329609467,0.010408759849027907
0.4,x1 = 0.4,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.5132865459656129,0.4867134540343872,0.5549613510097019,0.4450386489902981,0.2884902575124097,0.7115097424875904,0.42526628469331473,0.5747337153066854,0.99949,0.99127,0.86676,0.92539,0.93067,-0.005279999999999951,0.015003542938818948,0.01543215417247884
1.5,x1 = 1.5,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.40810148783982525,0.5918985121601748,0.5060759858759826,0.4939240141240173,0.32608196312976323,0.6739180368702365,0.39953779161477065,0.6004622083852291,0.97549,0.99989,0.91087,0.92539,0.9472,-0.021809999999999996,0.007381814098292944,0.007545867284454583
1.2,x1 = 1.2,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.48519962848271597,0.514800371517284,0.5273636272389808,0.47263637276101916,0.3227925348863736,0.6772074651136264,0.422050352894162,0.577949647105838,0.99937,0.99784,0.90739,0.92539,0.95128,-0.02588999999999997,0.013909531217182927,0.014297342918595135
1.4,x1 = 1.4,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.4321310367576506,0.5678689632423495,0.5152074145739398,0.4847925854260601,0.3187954956908329,0.6812045043091672,0.40367118182934947,0.5963288181706506,0.98667,0.99933,0.90307,0.92539,0.94467,-0.019279999999999964,0.008431151990071009,0.00862823507514629
0.9,x1 = 0.9,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.14164365463748965,0.8583563453625104,0.5806806817537049,0.419319318246295,0.3677867387385985,0.6322132612614015,0.3979418148774436,0.6020581851225564,0.58853,0.98114,0.94896,0.92539,0.95352,-0.02812999999999999,0.006994745011348023,0.007146989425918175
0.2,x1 = 0.2,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.776093239107559,0.22390676089244108,0.4239744935471614,0.5760255064528386,0.3312543426590985,0.6687456573409016,0.40321382489235685,0.5967861751076432,0.76724,0.98326,0.9162,0.92539,0.96824,-0.042849999999999944,0.008311722123795162,0.008504975316832836
0.1,x1 = 0.1,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.6173167669733362,0.3826832330266639,0.4817678034071095,0.5182321965928905,0.3184649509710492,0.6815350490289508,0.4192745398744018,0.5807254601255982,0.95992,0.99904,0.9027,0.92539,0.96217,-0.036779999999999924,0.01299755684915209,0.013351926685776866
1.3,x1 = 1.3,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.44472711332389564,0.5552728866761043,0.518535509938948,0.4814644900610519,0.3275606514042665,0.6724393485957336,0.4124923489578347,0.5875076510421653,0.99117,0.99901,0.91241,0.92539,0.95092,-0.02552999999999994,0.01089560587205346,0.011175214953596593
1.1,x1 = 1.1,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.43141996634195723,0.5685800336580428,0.5335990710525224,0.46640092894747764,0.3224541679187094,0.6775458320812906,0.4135462949219748,0.5864537050780252,0.98639,0.99674,0.90703,0.92539,0.94573,-0.020339999999999914,0.011210461583163495,0.011501040790651687
1.0,x1 = 1.0,0.8,x1 = 0.8,0.3405944698577495,0.6594055301422505,0.4459272251105368,0.5540727748894632,0.5275885789915751,0.47241142100842487,0.31253863527116155,0.6874613647288386,0.40843525993458263,0.5915647400654174,0.99155,0.9978,0.89608,0.92539,0.94144,-0.01605000000000001,0.009724186821989451,0.009963785534049044
