z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
0.1,x1 = 0.1,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.6195794774973659,0.38042052250263403,0.7366950173782032,0.2633049826217967,0.40341757057844624,0.5965824294215538,0.6099094369282958,0.3900905630717041,0.95834,0.83169,0.97291,0.99987,0.88541,0.11446,0.02186474014037129,0.02150854075303138
0.2,x1 = 0.2,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.7771593520384572,0.22284064796154288,0.668673011636409,0.331326988363591,0.37727191718104536,0.6227280828189545,0.6037370029312731,0.396262997068727,0.76532,0.91628,0.95609,0.99987,0.92515,0.07472000000000001,0.019274008639504125,0.018994880555786242
1.0,x1 = 1.0,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.44013172069053413,0.5598682793094658,0.6577226983631523,0.34227730163684766,0.4898667663365651,0.510133233663435,0.5637454865275402,0.4362545134724597,0.98963,0.92698,0.9997,0.99987,0.96769,0.032179999999999986,0.006569083752331187,0.006533702893217683
0.6,x1 = 0.6,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.44725061953346223,0.5527493804665378,0.7215558641247071,0.2784441358752929,0.39564565725871925,0.6043543427412807,0.5414091991918112,0.45859080080818887,0.99196,0.85332,0.96835,0.99987,0.9169,0.08296999999999999,0.002420716903436544,0.00241531455607058
0.0,x1 = 0.0,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.7790083586381751,0.22099164136182478,0.6410210318398144,0.35897896816018554,0.5082129234796103,0.49178707652038967,0.6116715499871337,0.3883284500128661,0.76197,0.94183,0.99981,0.99987,0.95464,0.04522999999999999,0.022636407842178408,0.022255486922420423
0.3,x1 = 0.3,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.5566734602895388,0.44332653971046126,0.7445924865473318,0.2554075134526682,0.37080814716556776,0.6291918528344321,0.5788839687712537,0.4211160312287463,0.99071,0.81974,0.95129,0.99987,0.87806,0.12181000000000008,0.010564916819747153,0.010477209410709953
0.8,x1 = 0.8,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.3405944698577495,0.6594055301422505,0.6943858880905354,0.3056141119094647,0.4167152499347562,0.5832847500652437,0.5112883337324867,0.4887116662675131,0.92539,0.88805,0.97989,0.99987,0.94861,0.05126000000000008,4.238462193763889e-05,4.237994541883734e-05
1.2,x1 = 1.2,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.485199626452358,0.5148003735476421,0.6685820843950364,0.33141791560496353,0.4575966497910482,0.5424033502089517,0.5599667038477917,0.44003329615220826,0.99937,0.91637,0.99481,0.99987,0.95675,0.04312000000000005,0.005722201564048422,0.005694982679589927
0.5,x1 = 0.5,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.45918342875001905,0.540816571249981,0.7542276376747159,0.24577236232528404,0.3842616545251925,0.6157383454748074,0.5541439031886624,0.4458560968113375,0.99519,0.80451,0.961,0.99987,0.88914,0.11073,0.004533510352886065,0.00451599473255572
1.1,x1 = 1.1,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.4250296591869821,0.5749703408130178,0.6656582777336825,0.33434172226631753,0.4683282925878987,0.5316717074121012,0.5521993889217833,0.4478006110782165,0.98372,0.9193,0.9971,0.99987,0.96403,0.03583999999999998,0.0041678028038519,0.004152857355611196
-0.3,x1 = -0.3,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.707239464189545,0.29276053581045514,0.6181728071593758,0.38182719284062416,0.5343019427881572,0.46569805721184265,0.593618727967172,0.40638127203282814,0.87226,0.95932,0.9966,0.99987,0.97023,0.02964,0.015399452420333262,0.015218443016530428
-0.1,x1 = -0.1,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.7605593625312856,0.23944063746871427,0.6168834695145226,0.3831165304854774,0.5483483007952543,0.4516516992047457,0.600473365027355,0.39952663497264485,0.79411,0.96021,0.99324,0.99987,0.96812,0.031750000000000056,0.017974127411149704,0.017730215611668876
0.4,x1 = 0.4,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.51271460292937,0.4872853970706301,0.8231888218343251,0.17681117816567493,0.25633583272124294,0.743664167278757,0.5469696379536834,0.45303036204631675,0.99953,0.67305,0.82117,0.99987,0.74523,0.2546400000000001,0.003261461464542627,0.0032520352983085865
0.7,x1 = 0.7,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.3673572099207103,0.6326427900792898,0.7052227602558669,0.2947772397441331,0.4260543967486451,0.5739456032513549,0.5286089078647889,0.47139109213521135,0.94862,0.87481,0.98416,0.99987,0.94399,0.05588000000000004,0.0009631047383124869,0.0009621099673716334
-0.4,x1 = -0.4,0.4,x1 = 0.4,0.5066857099304044,0.4933142900695956,0.7142482334499418,0.28575176655005824,0.6374313269311881,0.3625686730688118,0.5122489469799545,0.4877510530200454,0.6016602407191826,0.3983397592808174,0.86317,0.94479,0.99957,0.99987,0.96044,0.039430000000000076,0.018441289962603302,0.018184988250441528
