note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,1,-0.20000000000000007,0,4,,,,,,,,,,,,,,,
action = 0,0,0,0.7999999999999999,1,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,2,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.20000000000000007,3,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,4,4,,,,,,,,,,,,,,,
action = 4,4,1,-0.20000000000000007,5,4,0.61022,0.68955,0.66735,0.67869,0.74479,0.4876986774638619,0.4626769931604553,0.47115814754708424,0.4669796569444969,0.43598165099003877,1.5856173549277237,1.6149039863209107,1.6096662950941685,1.6126493138889937,1.6167533019800775
action = 2,2,1,-0.20000000000000007,6,4,0.62094,0.75987,0.74286,0.75181,0.83804,0.4851494615064516,0.42716507347862603,0.4370583485073818,0.4319606463556605,0.3684155262743415,1.5912389230129032,1.614200146957252,1.6169766970147634,1.615731292711321,1.574871052548683
action = 0,0,0,0.7999999999999999,7,4,0.68958,0.78744,0.80027,0.79462,0.87151,0.4626661863590206,0.4091210089936717,0.39979994997498436,0.4039801975344831,0.33463412856431723,1.6149123727180412,1.6056820179873434,1.5998698999499688,1.602580395068966,1.5407782571286344
action = 1,1,1,-0.20000000000000007,8,4,0.5801,0.73146,0.76745,0.74662,0.8376,0.49353824573177707,0.44320424185695695,0.4224570984135549,0.4349482727865464,0.36880889360209307,1.5671764914635542,1.617868483713914,1.6123641968271096,1.6165165455730928,1.5752177872041861
action = 1,1,1,-0.20000000000000007,9,4,0.55523,0.72904,0.74049,0.75678,0.80515,0.49694064031833823,0.44445472210338816,0.43836058216951945,0.42903379820242604,0.3960934233233367,1.5491112806366765,1.6179494442067763,1.617211164339039,1.614847596404852,1.5973368466466735
action = 1,1,1,-0.20000000000000007,10,4,0.55546,0.77508,0.78394,0.78804,0.84038,0.4969104547099004,0.4175284421449634,0.4115580153514204,0.40869303884455876,0.366251279861245,1.5492809094198008,1.6101368842899269,1.6070560307028408,1.6054260776891174,1.57288255972249
action = 0,0,1,-0.20000000000000007,11,4,0.60413,0.84999,0.83709,0.82987,0.89412,0.48903987567477564,0.35708542395342885,0.3692830892418444,0.37575257816813445,0.3076849037570742,1.5822097513495512,1.5641608479068578,1.5756561784836887,1.5813751563362688,1.5094898075141483
action = 0,0,1,-0.20000000000000007,12,4,0.68649,0.85424,0.85015,0.85295,0.87285,0.4639180962195805,0.3528597455080418,0.35693136595149494,0.35416098034650856,0.3331366086157449,1.6143261924391612,1.5599594910160834,1.5640127319029897,1.5612719606930172,1.5391232172314897
action = 0,0,0,0.7999999999999999,13,4,0.69359,0.84608,0.85746,0.85912,0.8887,0.46099891540002563,0.36087393920869376,0.34959977116697316,0.347893661914097,0.31449960254346904,1.6155878308000513,1.5678278784173876,1.5566595423339464,1.554907323828194,1.517699205086938
action = 0,0,0,0.7999999999999999,14,4,0.64783,0.85076,0.85451,0.87074,0.90081,0.47765049984271973,0.3563285001231308,0.3525904139366242,0.33548472394432505,0.29891470355270244,1.6031309996854395,1.5634170002462615,1.5596908278732484,1.5417094478886502,1.4986394071054048
action = 3,3,1,-0.20000000000000007,15,4,0.53693,0.86901,0.85336,0.84397,0.90013,0.49863814535191747,0.3373870181260684,0.35375132508585744,0.3628773897613352,0.29983328701129897,1.534206290703835,1.543784036252137,1.5608626501717149,1.5697247795226703,1.4997965740225978
