note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,0,0.7999999999999999,0,4,,,,,,,,,,,,,,,
action = 3,3,0,0.7999999999999999,1,4,,,,,,,,,,,,,,,
action = 3,3,1,-0.20000000000000007,2,4,,,,,,,,,,,,,,,
action = 4,4,1,-0.20000000000000007,3,4,,,,,,,,,,,,,,,
action = 2,2,0,0.7999999999999999,4,4,,,,,,,,,,,,,,,
action = 3,3,1,-0.20000000000000007,5,4,0.38291,0.3711,0.36436,0.44524,0.42086,0.4860966981990312,0.48309419371381396,0.4812483766206386,0.4969909455915671,0.4937003139557438,1.3551033963980623,1.3372883874276278,1.3268567532412772,1.4392218911831343,1.4082606279114875
action = 4,4,0,0.7999999999999999,6,4,0.45073,0.44454,0.4512,0.47055,0.52449,0.4975640662266519,0.4969104547099004,0.4976143084759521,0.4991292417801225,0.4993996395673509,1.4458581324533037,1.4383609094198009,1.4464286169519043,1.468808483560245,1.5232892791347017
action = 4,4,1,-0.20000000000000007,7,4,0.45683,0.44549,0.46363,0.5273,0.59605,0.49813652747013043,0.49702112631154827,0.4986782529848279,0.49924943665466465,0.4906831971853122,1.4531030549402608,1.4395322526230965,1.4609865059696556,1.5257988733093293,1.5774163943706245
action = 4,4,1,-0.20000000000000007,8,4,0.46931,0.46307,0.43252,0.47522,0.4939,0.49905911473491793,0.49863814535191747,0.49542910693660297,0.49938962744534454,0.499959998399872,1.467428229469836,1.460346290703835,1.4233782138732058,1.473999254890689,1.4938199967997439
action = 3,3,1,-0.20000000000000007,9,4,0.45729,0.46508,0.41004,0.5234,0.50581,0.49817667548772293,0.49877850795718937,0.4918434710352471,0.4994496971667918,0.499969999099946,1.4536433509754458,1.4626370159143787,1.3937269420704943,1.5222993943335834,1.5057499981998919
action = 3,3,1,-0.20000000000000007,10,4,0.48132,0.4939,0.44549,0.59169,0.5611,0.4996498774141749,0.499959998399872,0.49702112631154827,0.49151805663678316,0.49625598233169943,1.4806197548283497,1.4938199967997439,1.4395322526230965,1.5747261132735664,1.553611964663399
action = 3,3,1,-0.20000000000000007,11,4,0.46274,0.48137,0.4566,0.62657,0.58573,0.498608062510024,0.4996498774141749,0.49811645224786544,0.48371479200041007,0.4925951684700125,1.459956125020048,1.4806697548283498,1.4528329044957309,1.59399958400082,1.5709203369400249
action = 3,3,1,-0.20000000000000007,12,4,0.49376,0.47508,0.39665,0.62157,0.57886,0.499959998399872,0.49937961512260387,0.4892034341661963,0.4849948453334324,0.4937408226995212,1.4936799967997438,1.4738392302452077,1.3750568683323927,1.5915596906668648,1.5663416453990424
action = 3,3,1,-0.20000000000000007,13,4,0.53073,0.53579,0.46973,0.6613,0.64838,0.49905911473491793,0.4987183573922259,0.4990791520390328,0.4732652533199538,0.4774725122978285,1.528848229469836,1.5332267147844518,1.4678883040780657,1.6078305066399077,1.603325024595657
action = 3,3,1,-0.20000000000000007,14,4,0.51244,0.51248,0.45725,0.69868,0.61537,0.49984997749324744,0.4998399743918047,0.49816663878666145,0.45883548249890177,0.4865079649913247,1.512139954986495,1.5121599487836095,1.4535832775733228,1.6163509649978036,1.5883859299826493
action = 3,3,0,0.7999999999999999,15,4,0.52478,0.50653,0.44529,0.73691,0.64518,0.49938962744534454,0.499959998399872,0.4970010060351991,0.44030671128203347,0.47845584958280113,1.523559254890689,1.506449996799744,1.4392920120703983,1.617523422564067,1.6020916991656022
action = 3,3,0,0.7999999999999999,16,4,0.50634,0.52449,0.46973,0.67146,0.62707,0.499959998399872,0.4993996395673509,0.4990791520390328,0.4696807426326951,0.48358039662500796,1.506259996799744,1.5232892791347017,1.4678883040780657,1.6108214852653902,1.594230793250016
action = 3,3,0,0.7999999999999999,17,4,0.51853,0.51863,0.49381,0.64536,0.61022,0.49965988432132513,0.4996498774141749,0.499959998399872,0.4784035953042159,0.4876986774638619,1.5178497686426504,1.5179297548283497,1.493729996799744,1.6021671906084318,1.5856173549277237
