b0,b1
0.7241794466972351,"[-0.1276591271162033, -0.9398114681243896, -0.10752443224191666, -0.9128621220588684, -0.9297863245010376]"
0.7055830359458923,"[-0.7498021125793457, -0.9465738534927368, 0.08375122398138046, -0.8105557560920715, -0.9464449882507324]"
0.834668755531311,"[-0.5328611731529236, -0.9423525333404541, 0.060809262096881866, -0.8008314371109009, -0.947623610496521]"
0.9819216728210449,"[-0.09389332681894302, -0.9294707775115967, -0.6015139818191528, -0.9322517514228821, -0.9245319962501526]"
0.5237963199615479,"[0.5360539555549622, -0.9181556701660156, -0.6833056807518005, -0.9077333211898804, -0.896102249622345]"
-0.009728658944368362,"[0.7718232274055481, -0.8637775778770447, -0.7893940210342407, -0.9050543308258057, -0.8640813231468201]"
0.01399193610996008,"[0.47881409525871277, -0.8938025236129761, -0.5520586967468262, -0.9115512371063232, -0.8657932281494141]"
-0.27650508284568787,"[1.0091418027877808, -0.8916271328926086, -0.6650262475013733, -0.9277496337890625, -0.847345769405365]"
-0.5935299396514893,"[0.9943578839302063, -0.8747748136520386, -0.4648462235927582, -0.9258395433425903, -0.8370954394340515]"
-0.6912387609481812,"[0.5980554223060608, -0.874128520488739, 0.011358305811882019, -0.8911810517311096, -0.837112307548523]"
-0.6224392056465149,"[0.2861657738685608, -0.8789316415786743, 0.3459068834781647, -0.9149345755577087, -0.8487370014190674]"
-0.41976839303970337,"[0.4271767735481262, -0.8638200163841248, -0.19583317637443542, -0.859971284866333, -0.8105689883232117]"
0.15318037569522858,"[-0.10091134905815125, -0.9273285269737244, -0.33223646879196167, -0.7269200682640076, -0.8429064154624939]"
-0.5287315249443054,"[0.029939506202936172, -0.8936209678649902, 0.04433964192867279, -0.8461982011795044, -0.5347228050231934]"
0.2260880321264267,"[0.5404942035675049, -0.8900660276412964, -0.5686176419258118, -0.9154266119003296, -0.8672687411308289]"
0.2615742087364197,"[0.19425155222415924, -0.905325174331665, -0.6345456838607788, -0.9216132760047913, -0.8256450295448303]"
-0.4081217348575592,"[0.14162009954452515, -0.8680720329284668, 0.1542235016822815, -0.8763826489448547, -0.8410766124725342]"
0.2761880159378052,"[-0.15723055601119995, -0.9253943562507629, -0.02703235112130642, -0.9212831854820251, -0.8876679539680481]"
0.1833106428384781,"[-0.4133724868297577, -0.8963325023651123, -0.17831124365329742, -0.5584496259689331, -0.7087679505348206]"
0.22532187402248383,"[-0.15894584357738495, -0.913036048412323, 0.023401202633976936, -0.5149425864219666, -0.8675464987754822]"
0.4126701354980469,"[-0.18485617637634277, -0.8794443011283875, -0.22639106214046478, -0.9220694899559021, -0.8734652996063232]"
0.35617297887802124,"[0.8053766489028931, -0.8700982928276062, -0.7957841753959656, -0.876240611076355, -0.8414405584335327]"
0.03191285952925682,"[0.8102468252182007, -0.8841241598129272, -0.7712970972061157, -0.8861575126647949, -0.8258712887763977]"
0.1544744074344635,"[0.7350677847862244, -0.8676276803016663, -0.811394989490509, -0.2513793408870697, -0.8752947449684143]"
0.32772964239120483,"[0.3047298789024353, -0.8913816213607788, -0.3801709711551666, -0.8387756943702698, -0.8726714253425598]"
0.23432350158691406,"[0.47077929973602295, -0.8626000881195068, -0.8918511271476746, -0.9014697074890137, -0.7780876159667969]"
0.349060982465744,"[0.5026051998138428, -0.9012130498886108, -0.8870788812637329, -0.912510871887207, -0.8637679815292358]"
0.3271428942680359,"[0.445699006319046, -0.8971394896507263, -0.08201820403337479, -0.9317196607589722, -0.8882185816764832]"
0.27741169929504395,"[0.9492232799530029, -0.9091397523880005, -0.7719048857688904, -0.9397468566894531, -0.8917259573936462]"
0.06906077265739441,"[0.8908954858779907, -0.8995286822319031, -0.6021788716316223, -0.9370876550674438, -0.8746710419654846]"
0.37244218587875366,"[0.0031051826663315296, -0.9241729378700256, -0.16980308294296265, -0.9208222031593323, -0.8922041058540344]"
