z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
10.5,x1 = 10.5,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.04591573930416191,0.954084260695838,0.2599531753129344,0.7400468246870656,0.027769701575431238,0.9722302984245689,0.03843057742629715,0.9615694225737028,0.26879,0.04381,0.82668,0.18308,0.19238,0.027,0.20309,0.03074,0.21263,-0.00954000000000002,0.03459,-0.0038500000000000027,0.0006407340071889357,0.0006812588406767215,50180
5.8,x1 = 5.8,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.04739417017577617,0.9526058298242239,0.23050956208722334,0.7694904379127767,0.021328000282812277,0.9786719997171878,0.031241986820605177,0.9687580131793949,0.27522,0.04515,0.7789,0.14883,0.17737,0.02087,0.20309,0.03074,0.17869,0.024400000000000005,0.02829,0.002450000000000001,4.240843097405773e-06,4.2188417961943345e-06,50210
4.2,x1 = 4.2,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.08675326386372602,0.9132467361362739,0.11107637558695764,0.8889236244130423,0.02350929249213397,0.976490707507866,0.031106022757636027,0.9688939772423639,0.42554,0.07923,0.50315,0.16071,0.09874,0.02296,0.20309,0.03074,0.19042,0.012669999999999987,0.02953,0.0012099999999999993,6.833947685708805e-06,6.788934517469353e-06,50240
11.9,x1 = 11.9,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.04516099060145718,0.9548390093985428,0.22027027248087067,0.7797297275191293,0.030590426121957243,0.9694095738780428,0.03915655588065797,0.9608434441193421,0.26547,0.04312,0.76066,0.19734,0.17175,0.02965,0.20309,0.03074,0.22278,-0.019690000000000013,0.03607,-0.005329999999999998,0.0007778496212546256,0.000832007665796248,50270
-2.4,x1 = -2.4,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.8195420344860807,0.18045796551391924,0.026229888294775128,0.9737701117052249,0.04504502423367862,0.9549549757663215,0.029625229447177475,0.9703747705528225,0.68108,0.14789,0.17512,0.26496,0.02554,0.04302,0.20309,0.03074,0.19133,0.011759999999999993,0.02869,0.0020499999999999997,7.6762959082044e-05,7.506581423113914e-05,50300
6.8,x1 = 6.8,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.03127388799987701,0.9687261120001232,0.43600224732985876,0.5639977526701412,0.016371033829942195,0.9836289661700578,0.029494533402191065,0.9705054665978091,0.20074,0.0303,0.98815,0.12055,0.2459,0.0161,0.20309,0.03074,0.14768,0.05540999999999999,0.02329,0.007449999999999998,8.674140670483256e-05,8.470254534214587e-05,50330
0.2,x1 = 0.2,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.6831513359558995,0.3168486640441005,0.029890512126492835,0.9701094878735071,0.05149349744527125,0.9485065025547286,0.03673538916411209,0.9632646108358879,0.90092,0.21646,0.19384,0.29271,0.029,0.04884,0.20309,0.03074,0.22517,-0.022080000000000016,0.03529,-0.004550000000000002,0.0003676030517830546,0.00038524949221046406,50360
14.6,x1 = 14.6,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.057574367571714115,0.9424256324282858,0.2347262591643114,0.7652737408356887,0.03658461803255777,0.9634153819674423,0.04799249771034002,0.9520075022896599,0.31774,0.05426,0.78616,0.22641,0.17963,0.03525,0.20309,0.03074,0.25864,-0.05554999999999999,0.04356,-0.012820000000000002,0.0032627124639332036,0.003722715535190768,50390
2.5,x1 = 2.5,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.4538660065665055,0.5461339934334944,0.04127897471305603,0.958721025286944,0.030660297806782432,0.9693397021932174,0.035479754289252804,0.9645202457107471,0.99385,0.24787,0.24813,0.19769,0.03958,0.02972,0.20309,0.03074,0.22058,-0.017490000000000006,0.0342,-0.0034600000000000013,0.00021050281422202834,0.00021816080467689913,50420
14.1,x1 = 14.1,6.8,x1 = 6.8,0.03174997172432567,0.9682500282756745,0.05586274684186128,0.9441372531581388,0.22532026082106923,0.7746797391789307,0.03604757264344901,0.9639524273565512,0.04662086490719396,0.9533791350928063,0.3108,0.05274,0.76976,0.22387,0.17455,0.03475,0.20309,0.03074,0.25436,-0.05126999999999998,0.04256,-0.01182,0.0027893203084103646,0.0031535948236691945,50450
